"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Feature"
0.0275443792122912,-0.0500849184808043,0.187,0.226,1,"ZNF410"
0.0276297172009578,-0.144396289516844,0.368,0.438,1,"RAD23B"
0.0277830622975592,0.182142122373503,0.41,0.392,1,"ATP5PF"
0.0280780132636931,0.172679569887215,0.216,0.222,1,"STMP1"
0.0281036693820815,-0.0425805755566022,0.176,0.205,1,"RPS6KB1"
0.0281038547209236,0.113532790262776,0.313,0.322,1,"ZC3H13"
0.0282742526390472,0.0153535609557229,0.66,0.726,1,"SAT1"
0.0283762178958747,-0.159194415176454,0.909,0.939,1,"RPL4"
0.0284358143097305,0.105697495940247,0.454,0.492,1,"BCLAF1"
0.0285174039062697,0.156346027505344,0.266,0.27,1,"NUTF2"
0.0285449985609041,0.337635041652293,0.316,0.327,1,"ZNF331"
0.0285608609462366,0.102118461187836,0.182,0.184,1,"STOML2"
0.0287196576667123,0.326856078720331,0.378,0.376,1,"CACYBP"
0.0287716841521922,0.332087824846953,0.183,0.15,1,"PSMD3"
0.0287758105913275,0.348548544051438,0.156,0.124,1,"GIMAP2"
0.0288339729394581,0.248930870297923,0.256,0.229,1,"SFT2D2"
0.0288382766138407,-0.299258091707095,0.197,0.254,1,"NSFL1C"
0.0288615244682333,0.288203962501854,0.23,0.207,1,"SYNJ2"
0.0288791845052844,-0.430711761181674,0.111,0.15,1,"SRSF8"
0.0289208931360246,0.331036875595584,0.155,0.139,1,"MRPS18A"
0.0289325952284907,0.293605586403327,0.137,0.122,1,"CASP1"
0.0291204980631105,-0.063452069244026,0.268,0.316,1,"ERLEC1"
0.0291402980793131,0.188068590773184,0.553,0.536,1,"N4BP2L2"
0.0291689097142815,-0.540798641633867,0.072,0.11,1,"ITPR3"
0.0291721432221734,0.120600790332674,0.475,0.483,1,"KMT2C"
0.0291758317900411,0.0681960299828137,0.189,0.215,1,"TRGV9"
0.0292123425399488,0.0772637560738668,0.468,0.501,1,"GLCCI1"
0.0292127980607826,0.446633975200392,0.106,0.092,1,"PABIR1"
0.0292567064155725,0.346720860495263,0.14,0.129,1,"TRAFD1"
0.0293162314924189,-0.491301154609723,0.085,0.129,1,"MLKL"
0.0293442730576069,0.140565143086052,0.25,0.261,1,"POLR2I"
0.029418329680595,0.141715065598631,0.224,0.234,1,"LAMTOR3"
0.0294650876229685,-0.218964736011835,0.382,0.452,1,"ARL6IP4"
0.0294702860431863,-0.0394720264859629,0.146,0.171,1,"MRPL36"
0.0295997392066631,-0.294889808895221,0.25,0.316,1,"TNIP2"
0.0297266020498035,0.482201585363314,0.133,0.113,1,"PRKD2"
0.0297784474072066,-0.161035151139293,0.083,0.109,1,"INIP"
0.029801864378005,0.142577945824651,0.508,0.51,1,"GOLGB1"
0.0299832191468391,-0.179388877088836,0.185,0.235,1,"PHYKPL"
0.0300115300090601,0.143607701019139,0.701,0.691,1,"P2RY8"
0.0300263555555511,0.176972202938404,0.544,0.563,1,"ABI3"
0.0300553111413458,-0.174708616083354,0.575,0.631,1,"SYF2"
0.0301059735307989,-0.24421938589555,0.093,0.122,1,"TICAM1"
0.0301955997387014,0.184491904533036,0.179,0.18,1,"MYSM1"
0.0303411065121605,0.174560569808753,0.201,0.201,1,"CHMP2B"
0.0303804754151558,0.0496622280396777,0.392,0.421,1,"ATP5F1C"
0.0304135084116824,0.271198410136349,0.376,0.378,1,"PIM3"
0.0304141778641513,0.331506955659001,0.13,0.114,1,"GIT1"
0.030414687198343,-0.170791795081517,0.213,0.263,1,"METTL26"
0.0304340763264047,0.204256449420517,0.455,0.442,1,"EIF3M"
0.0306699606157977,-0.442286323926637,0.105,0.151,1,"PHKB"
0.0306743968991004,0.149378090914223,0.155,0.156,1,"MSL3"
0.0307004651981777,0.0589291778792531,0.48,0.518,1,"HNRNPAB"
0.0308496006028487,-0.218932214424208,0.444,0.491,1,"TANK"
0.030865320034686,0.195253744691076,0.444,0.419,1,"UBE2L3"
0.030899847732995,-0.214300675757141,0.274,0.339,1,"NOP56"
0.0309595839998946,-0.190059700411833,0.125,0.162,1,"MARF1"
0.0310100482809327,0.0391950351159425,0.133,0.153,1,"MPLKIP"
0.0310147593744015,-0.147821272138187,0.087,0.11,1,"CRACR2A"
0.0311249846265812,-0.180240321386815,0.088,0.115,1,"PARG"
0.0311660922909817,-0.0105570369237493,0.187,0.223,1,"FCRL6"
0.0312451291260249,-0.179135224350203,0.46,0.509,1,"IRF2BP2"
0.031318272968399,0.188529655882837,0.352,0.355,1,"TBC1D2B"
0.0313235746564221,0.138175772539208,0.138,0.149,1,"TRNT1"
0.0314126053315141,0.361626324451214,0.192,0.16,1,"MTG1"
0.0314740435079742,-0.194719081907197,0.208,0.266,1,"KRR1"
0.031496601975451,-0.484956903976519,0.08,0.116,1,"PCGF1"
0.031520641561354,-0.55126413070567,0.108,0.155,1,"GGA1"
0.0315276840281772,0.205055438967548,0.389,0.39,1,"TRAPPC1"
0.031668262318535,0.42259469616308,0.131,0.111,1,"TMEM120B"
0.0317341558841024,0.176642511052622,0.389,0.375,1,"UBE2Q2"
0.031758493484261,0.0381539070953052,0.138,0.151,1,"PFDN6"
0.0317778550715356,0.381101400342274,0.141,0.114,1,"TRAPPC2"
0.0317882513531861,-0.458986340872301,0.1,0.141,1,"SLC35A1"
0.0319620980305428,0.397543499478711,0.153,0.124,1,"TSEN15"
0.0320621591912463,0.312593956426647,0.184,0.17,1,"HIVEP3"
0.0322029060360805,-0.394564314155984,0.116,0.162,1,"NOP14"
0.0322038843864308,-0.123139246186966,0.171,0.211,1,"PRKAG2"
0.032250266850369,0.285305148879645,0.241,0.227,1,"B3GNT2"
0.0322505284104343,-0.424414647162622,0.072,0.106,1,"NSD2"
0.0323165790550571,0.303952732251418,0.229,0.195,1,"POLD4"
0.0323582389421315,-0.0836700484020708,0.36,0.424,1,"YAF2"
0.032427789711639,0.263308119387272,0.241,0.209,1,"UBE2W"
0.0324331181152814,0.348347848049307,0.13,0.12,1,"CDIP1"
0.0324837415307125,0.187978260468095,0.153,0.16,1,"NHP2"
0.0324922189055956,0.28891594471362,0.213,0.187,1,"YTHDF3"
0.032591460121687,0.210697633706153,0.512,0.495,1,"CHIC2"
0.0325921850611658,0.141624280174049,0.241,0.246,1,"C11orf98"
0.0326665027696286,-0.133333301078255,0.119,0.145,1,"MKRN2"
0.0327015910904795,-0.451016206351245,0.115,0.153,1,"CNOT6"
0.0327705079302838,-0.107503800483695,0.146,0.179,1,"COPS4"
0.0328316275381164,0.209442183819405,0.33,0.304,1,"MRPS21"
0.0328740925729543,0.0744365933350029,0.273,0.288,1,"CLK4"
0.032901415576926,0.0903820152360044,0.227,0.235,1,"ELOVL1"
0.0329742558281017,0.286528817587197,0.188,0.171,1,"THOC7"
0.0330941519891343,0.256157832869165,0.361,0.336,1,"DIP2A"
0.0330956947364189,-0.24327604825658,0.098,0.133,1,"TEDC1"
0.0331167504875957,-0.124187910472053,0.34,0.404,1,"OCIAD1"
0.0333650427031055,-0.105354097506258,0.723,0.795,1,"YWHAB"
0.033371365099264,0.103026417860555,0.206,0.221,1,"SVIL"
0.0333975239416564,0.188149511157795,0.105,0.106,1,"TAX1BP3"
0.0334545986581118,0.228186265832808,0.367,0.358,1,"ZC3H12A"
0.0334979205746388,0.155863321640417,0.355,0.335,1,"SLCO3A1"
0.0336530195925621,0.209450250603823,0.229,0.224,1,"CHKB"
0.0336823925085886,-0.185830904940346,0.153,0.195,1,"ATAD1"
0.033685770209905,0.195977340723761,0.517,0.508,1,"PSMD8"
0.0336909936242398,0.2602782518942,0.169,0.164,1,"TMX3"
0.0337431390107232,-0.0450737853633543,0.998,0.999,1,"RPL18"
0.0337828554389751,0.279563209922888,0.265,0.247,1,"ECH1"
0.0337879700405189,-0.0548659862482199,0.761,0.821,1,"SRSF7"
0.0338298179228486,0.266263203419307,0.292,0.29,1,"TMEM71"
0.0338697910995592,0.245525436826536,0.112,0.108,1,"PNO1"
0.0339763177285646,-0.23997032494203,0.308,0.38,1,"FAM13B"
0.0340629527288343,-0.113390914800605,0.173,0.208,1,"VBP1"
0.0341163720171015,0.115645709925267,0.321,0.343,1,"RAB8A"
0.0341389848096261,0.149365390826368,0.509,0.52,1,"TOP1"
0.0342523670548577,-0.105466749113942,0.094,0.12,1,"SMYD2"
0.0342790199208308,0.196786498555381,0.279,0.272,1,"ELL"
0.0343194913809896,0.173275210361485,0.18,0.188,1,"HPCAL1"
0.0344053676876279,-0.454561238955414,0.089,0.129,1,"ECI1"
0.0344444218358609,0.136666583000888,0.126,0.131,1,"CHCHD1"
0.0344521598370509,-0.202238298232935,0.177,0.222,1,"NMT1"
0.0345077449685497,-0.395224986679207,0.077,0.11,1,"ZNF28"
0.0345373743974666,0.172698218370684,0.273,0.273,1,"PPP2R3C"
0.0346616528172735,0.178776580673204,0.225,0.223,1,"LSM10"
0.0346671437625256,0.294733761736506,0.239,0.218,1,"DYNC1LI2"
0.0347894179619455,-0.561270543046985,0.085,0.128,1,"ATP1B1"
0.0348051659831157,0.328152274376241,0.14,0.12,1,"DENND4B"
0.0348564770490373,0.366254992375553,0.137,0.113,1,"CERS6"
0.0348684900707392,0.178530115484425,0.646,0.628,1,"LFNG"
0.0349499323551564,0.360346212411059,0.204,0.177,1,"GPN1"
0.035092511900146,-0.0657598564946009,0.089,0.107,1,"NUBP1"
0.0351442479972054,-0.0423056632360522,0.278,0.33,1,"COPS8"
0.0351453534292687,-0.244105527688992,0.276,0.343,1,"CTCF"
0.0353051957266096,-0.161499911608654,0.677,0.737,1,"IQGAP2"
0.0353120245877137,-0.0116803698672904,0.503,0.558,1,"DDX39A"
0.0355741781314768,-0.135321431125346,0.198,0.252,1,"PHLDB2"
0.0356091379412561,-0.386670971063204,0.12,0.166,1,"RPS6KA5"
0.0357019925144287,-0.0362321530055204,0.269,0.314,1,"OLA1"
0.0357536190142539,0.455062010611509,0.101,0.077,1,"MRPL40"
0.0357642937780385,0.151273742834049,0.381,0.383,1,"TMEM259"
0.0359542894696215,-0.193641198113255,0.294,0.365,1,"SNHG8"
0.0359836116105644,-0.0435538645075537,0.912,0.957,1,"VIM"
0.03603000551059,0.389832905020613,0.2,0.176,1,"MED30"
0.0360612133667112,-0.424820324249714,0.125,0.172,1,"AGAP2"
0.0361230935478261,0.183155877496938,0.774,0.763,1,"HCST"
0.0361397672294258,0.153480921269259,0.545,0.523,1,"P4HB"
0.0362352823726493,0.224937382960053,0.346,0.353,1,"UAP1"
0.0362529513205259,-0.159765625259549,0.316,0.38,1,"MRPL54"
0.0363003648111112,-0.0260327914612017,0.088,0.102,1,"INTS9"
0.0364458151720336,0.117635021307741,0.114,0.12,1,"PI4K2B"
0.03686504507135,0.144776281272713,0.659,0.656,1,"COX5B"
0.0368812917880176,-0.0442181387027212,1,1,1,"RPL13"
0.0368831290922495,0.110723580212449,0.933,0.934,1,"RPS11"
0.0369263213368204,0.237673262051248,0.215,0.205,1,"CRIPT"
0.0369289399716527,0.177623995500096,0.703,0.699,1,"TCF25"
0.0370233488858839,0.287446035794014,0.1,0.097,1,"ARHGEF6"
0.0370376760600144,0.241739947268027,0.32,0.304,1,"SNHG5"
0.0370836480509556,-0.321942720818547,0.138,0.188,1,"RNF138"
0.0370946758719659,0.180693640938372,0.412,0.404,1,"ENSG00000290823"
0.0371850078455123,-0.130256912129189,0.42,0.493,1,"CDK13"
0.0372100829826652,0.295680344941796,0.104,0.095,1,"CCDC117"
0.037277013923197,0.159659108530789,0.352,0.35,1,"PSMA3"
0.0373560587698223,-0.322602394414797,0.126,0.174,1,"WDTC1"
0.0373969764784615,-0.430568890949859,0.119,0.163,1,"RP9"
0.0374438160033485,0.362256967315677,0.135,0.107,1,"ADAP1"
0.0375394089000392,0.220302875967202,0.351,0.333,1,"RBBP4"
0.037547639633451,0.23636228177187,0.208,0.194,1,"DMXL1"
0.0375591176629052,0.110161097594159,0.622,0.658,1,"DBI"
0.0376417820492984,0.205538870589608,0.189,0.182,1,"SPG11"
0.0377490400145853,-0.168413972660653,0.932,0.963,1,"TALAM1"
0.0379401421301541,0.116603687252239,0.848,0.825,1,"NFKBIA"
0.0379516718900521,0.161044926223071,0.226,0.234,1,"BTN3A3"
0.037970209782118,0.283097971765426,0.309,0.285,1,"GCH1"
0.0379733732661298,0.205739592411698,0.282,0.274,1,"ITPR1"
0.0380025301627931,0.0707285822951613,0.278,0.304,1,"ARHGEF7"
0.0380625917529964,-0.217992505933208,0.112,0.15,1,"RWDD4"
0.0381217833066318,0.133342751824475,0.271,0.283,1,"MAN1A1"
0.0381722604043338,0.00578075295280006,0.414,0.455,1,"ARRB2"
0.038212062708672,0.19194123326239,0.21,0.201,1,"BPNT2"
0.0382952263240517,-0.396953517463062,0.136,0.165,1,"ANKRD36C"
0.0383105323934347,0.432722308676348,0.117,0.101,1,"CMTR2"
0.0383527124349595,-0.275539398551267,0.219,0.268,1,"TUSC2"
0.0383989087203494,0.14155078605534,0.993,0.994,1,"PFN1"
0.0384215181151944,-0.0577058896596165,0.858,0.903,1,"TMA7"
0.0384527939234723,-0.121182060954763,0.377,0.444,1,"KLF3"
0.0385547441101895,0.159716212986564,0.157,0.158,1,"PREB"
0.0387511234489531,0.132403326282178,0.372,0.37,1,"PDCD6IP"
0.0388088533919824,0.223252277770263,0.43,0.4,1,"FGFR1OP2"
0.0390595501195857,-0.081946820419857,0.477,0.541,1,"SPSB3"
0.0392222713777873,-0.140813538299963,0.299,0.36,1,"TNRC6A"
0.0392302120632225,0.211139652863724,0.293,0.278,1,"RBM14"
0.0392496876684829,0.147244497641276,0.565,0.552,1,"ARGLU1"
0.0394230984550226,-0.00272039310755323,0.31,0.343,1,"IST1"
0.0394395020464554,0.140807045071962,0.366,0.359,1,"ERP44"
0.0396806268801934,-0.171516186373205,0.561,0.639,1,"PTP4A2"
0.0396919455139161,0.364760990483194,0.129,0.102,1,"HELQ"
0.0397057681996388,0.168354113752605,0.553,0.564,1,"MATK"
0.039799312131849,0.276315341892405,0.179,0.157,1,"FBRSL1"
0.0398295429304135,-0.121839765501873,0.174,0.213,1,"HSF1"
0.039841588457481,0.365209277183579,0.114,0.096,1,"BCL2L13"
0.0399087922032922,-0.234806767779897,0.153,0.195,1,"USP48"
0.0399849299862904,-0.0863706537523998,0.088,0.11,1,"FLAD1"
0.0400028237036964,-0.0189721458754671,0.475,0.533,1,"CLASP1"
0.0400128990708812,0.314165677802682,0.159,0.128,1,"MAF"
0.0400759958629724,-0.324051218994357,0.195,0.252,1,"DNM1L"
0.0401520920490558,0.202355543781428,0.436,0.404,1,"CSRNP1"
0.0402005853602526,0.130305404074403,0.158,0.166,1,"RAB5B"
0.040205019835811,-0.0260373063196132,0.284,0.322,1,"GTF3C6"
0.0402783981746766,-0.106624151735399,0.702,0.777,1,"SLC3A2"
0.040379757653995,0.212599447513668,0.313,0.302,1,"USP16"
0.0403845364663106,0.0471991079639354,0.403,0.44,1,"GABARAPL2"
0.0404641533921553,-0.295142568182415,0.241,0.295,1,"BCL11B"
0.0404911055978208,0.135449767227034,0.465,0.437,1,"MIER1"
0.0405120703367809,0.105864044771995,0.147,0.157,1,"BAG5"
0.0405281383443897,0.130322377614264,0.539,0.544,1,"MGAT1"
0.0406708346491396,-0.362881861158752,0.169,0.225,1,"FCHSD2"
0.0407470011976214,0.412556740652742,0.103,0.091,1,"CSRP1"
0.04085996307292,0.47233298758633,0.108,0.083,1,"GNG10"
0.0408726494430777,0.202857728385593,0.328,0.307,1,"CAPRIN1"
0.0409474760734267,0.0704349740642917,0.398,0.428,1,"BOD1L1"
0.0410508333034437,-0.254540693022243,0.476,0.552,1,"SPTAN1"
0.041125661380327,0.0318276824535144,0.221,0.251,1,"ARL15"
0.0411883953682524,-0.407537364999854,0.085,0.123,1,"RBL1"
0.0412067286627554,0.220635226720532,0.26,0.243,1,"ANKH"
0.0412335513776389,0.254377332338512,0.298,0.279,1,"TIPRL"
0.0415420465564639,0.193931212682412,0.172,0.171,1,"EMC8"
0.0415680799757888,-0.522348642877652,0.082,0.12,1,"GPR68"
0.0418797736847951,-0.110110394356055,0.357,0.419,1,"PDIA6"
0.0418834954885365,0.0911552023425822,0.215,0.239,1,"CCDC107"
0.0420035761589882,0.282700963254666,0.115,0.105,1,"CCDC85C"
0.042032578938079,0.208237808440703,0.319,0.309,1,"SNRPC"
0.0421086471232515,0.199904123028741,0.295,0.289,1,"LAMTOR1"
0.0421539741229801,0.235894821984041,0.324,0.31,1,"LAP3"
0.0422173399880178,0.240167137416242,0.171,0.161,1,"HIKESHI"
0.0423310430967689,-0.151849713474844,0.133,0.169,1,"PREPL"
0.0423313202118239,-0.0519863701299724,0.457,0.523,1,"PIAS1"
0.0424403335819155,-0.256719919104999,0.299,0.364,1,"DCAF7"
0.0426745963381075,-0.139391119126787,0.12,0.152,1,"GFM1"
0.0426750710569163,0.0987872264261285,0.148,0.161,1,"ABHD18"
0.0427002170162348,-0.394774413777878,0.166,0.221,1,"PPP1R14B"
0.0427246434918906,0.151616460298277,0.299,0.292,1,"PCNX1"
0.042761882334486,0.028694684643383,0.213,0.239,1,"RTCB"
0.0427964954733721,-0.192561333449205,0.31,0.367,1,"KLRC4"
0.0429081184613587,0.286834341060973,0.276,0.246,1,"TOX"
0.0429236679037166,0.114144426864663,0.277,0.283,1,"ZBTB43"
0.0429400570853983,0.382876392969312,0.174,0.15,1,"NFIL3"
0.0430203118421295,0.231592909270555,0.316,0.301,1,"RABIF"
0.043081583743604,-0.136163495903537,0.11,0.136,1,"AKR7A2"
0.0431259247409867,0.418097224431723,0.101,0.083,1,"PYCARD"
0.043143579902564,-0.0634437140859341,0.287,0.334,1,"PCMT1"
0.0431472323144776,-0.172903938743248,0.262,0.317,1,"HMGN4"
0.0432166607757388,0.246772501064245,0.266,0.274,1,"NCR3"
0.0432411681654407,-0.0159281357154052,0.232,0.263,1,"FBXW5"
0.0432962890312292,0.120711770727357,0.402,0.37,1,"DENND4A"
0.043432490738027,0.202011809454864,0.703,0.695,1,"FCGR3A"
0.0435239690529821,-0.280850376789943,0.082,0.117,1,"ZNF574"
0.0435268964209505,0.301196474109498,0.234,0.207,1,"MIEN1"
0.0436317544717839,-0.00802286903733299,0.325,0.359,1,"TOX4"
0.0437299767708017,-0.0407854518066226,0.536,0.603,1,"UBXN4"
0.0438125242025425,0.229216934689726,0.119,0.117,1,"MSL1"
0.0438970208051563,0.0619068533401281,0.204,0.218,1,"RIC1"
0.0439967123546878,0.308331803056383,0.167,0.16,1,"MIB2"
0.0440124586783549,-0.0531640886207636,0.35,0.403,1,"PPP4R3A"
0.0440850909966569,-0.159254862072573,0.106,0.134,1,"VAPB"
0.0440897506242097,-0.136878576522795,0.669,0.745,1,"GABARAPL1"
0.0441586236429245,0.21554073423104,0.206,0.196,1,"EML2"
0.0442060321210446,0.011278092077597,0.119,0.133,1,"CCNQ"
0.0442469729862065,0.117278674303353,0.287,0.263,1,"EXOC4"
0.0442532759012112,-0.1570508959316,0.619,0.692,1,"HNRNPA0"
0.0442616875391725,-0.294476709646849,0.236,0.302,1,"BAZ1B"
0.0442845107979337,-0.313107742712421,0.173,0.226,1,"TPRG1L"
0.0443910960405263,0.254566963371538,0.319,0.29,1,"ATF4"
0.0444731500920323,0.405169600563874,0.161,0.135,1,"PI4K2A"
0.0444833006384671,-0.252406925624097,0.311,0.377,1,"WHAMM"
0.0446562136266743,0.0151358122725425,0.234,0.267,1,"ZMYM2"
0.0446974505219382,0.176131677511738,0.157,0.159,1,"CDC14A"
0.0447526777032839,0.430764116925111,0.136,0.108,1,"LINC01278"
0.0448708128571273,-0.236668708762179,0.125,0.156,1,"LSM14B"
0.0449905435888979,-0.100133855196982,0.297,0.353,1,"NR1H2"
0.0450272963857816,0.328137479923204,0.114,0.1,1,"ZFYVE1"
0.0450394602455973,0.389249819710787,0.137,0.124,1,"LARS1"
0.0452237159145452,0.126971794410351,0.545,0.534,1,"XRN1"
0.0453647611787733,-0.092239842027122,0.288,0.343,1,"NCOA2"
0.0453748877252624,0.233685832741575,0.145,0.142,1,"STX18"
0.0454449909559549,0.0147927306872009,0.187,0.216,1,"CD6"
0.0454725160528292,-0.300237080160644,0.167,0.221,1,"OXCT1"
0.045616072518585,0.187118365121729,0.153,0.166,1,"ETV3"
0.045814922034694,0.333300344883858,0.195,0.174,1,"CRTC3"
0.045882152395,-0.175762130793813,0.151,0.188,1,"GPR141"
0.0460369046155316,0.470532795139142,0.119,0.096,1,"VCL"
0.0460414842527209,-0.201504604622272,0.124,0.161,1,"ERG28"
0.0460795933441492,-0.0756899247209113,0.611,0.684,1,"TRMT112"
0.0461032233071643,-0.187387799423849,0.333,0.397,1,"MRPL10"
0.0461231026229527,0.087858695740701,0.24,0.248,1,"RAMAC"
0.046204947696354,-0.303965141858135,0.164,0.207,1,"PLAA"
0.0463772638918091,0.17709483915369,0.324,0.321,1,"ETNK1"
0.0463835396867103,0.200561295120974,0.326,0.31,1,"C1QBP"
0.0464369690437698,0.229926311023568,0.29,0.272,1,"GFI1"
0.046506959788767,0.120491126038514,0.483,0.494,1,"KDM2A"
0.0465570523103171,-0.436392648312753,0.072,0.105,1,"MIS12"
0.0466230403381576,0.0601667209869744,0.478,0.504,1,"MAP3K2"
0.0466934606592364,-0.0829270013215735,0.12,0.142,1,"ANKRD49"
0.0467142434603252,-0.0282821904563999,0.64,0.715,1,"ATP1B3"
0.0467326378276661,-0.161087461452013,0.278,0.337,1,"MRPL41"
0.0467348678112454,0.0945173290321126,0.216,0.224,1,"ADA"
0.0469317086522057,-0.151943694136875,0.311,0.359,1,"HSPA1B"
0.0469987951441405,-0.282766156263073,0.193,0.245,1,"SNHG12"
0.0470232813512476,0.143315392947619,0.637,0.669,1,"SLC2A3"
0.0470378382885207,0.0977579150225325,0.147,0.163,1,"CRADD"
0.0470958800731417,-0.0270644568868435,0.265,0.3,1,"UBTF"
0.0470984576891859,-0.237348846475319,0.209,0.26,1,"AKR1B1"
0.0471418858104478,0.159243068912953,0.152,0.158,1,"RTCA"
0.0471677184813249,0.086542390626615,0.539,0.563,1,"SLTM"
0.0471797666768069,-0.276568963242366,0.174,0.226,1,"ALKBH7"
0.0473362746579932,0.113138470103459,0.612,0.598,1,"LSM14A"
0.0474323479078877,0.160642648067214,0.554,0.565,1,"HMGN2"
0.0474925482514904,0.134888743676736,0.263,0.27,1,"DNAJC15"
0.0475184522811985,0.283858065708138,0.158,0.141,1,"TTC7A"
0.0475869542982063,0.354920184384665,0.121,0.108,1,"GGA3"
0.0476212561876829,0.0252659467981722,0.14,0.162,1,"SIRT1"
0.0476568761979081,-0.215478650453442,0.143,0.185,1,"SPECC1L"
0.0477052298316956,0.260800815784016,0.101,0.097,1,"LAS1L"
0.0477391508119451,0.36720688958582,0.164,0.136,1,"TFEB"
0.0477483196252364,-0.0875335984861925,0.358,0.419,1,"TCF12"
0.0477918577374921,0.165276119955673,0.545,0.513,1,"MYO1F"
0.0478110214825596,0.0810912239943574,0.365,0.391,1,"PRKACB"
0.0479023484373572,-0.334442992702337,0.124,0.168,1,"KIAA1143"
0.0479344627613782,-0.274518024862373,0.08,0.111,1,"ISYNA1"
0.0480248434331814,0.290740516155448,0.167,0.143,1,"LRRC47"
0.048025998639331,0.548753324951827,0.105,0.086,1,"SATB1-AS1"
0.048032804628323,-0.0333791076260912,0.106,0.129,1,"MRPS9"
0.048070242614911,-0.0156728908823338,0.307,0.343,1,"BLOC1S1"
0.0482183245625034,-0.156612625967382,0.115,0.147,1,"CDC16"
0.0482445051006581,0.246438051950586,0.148,0.123,1,"SLC35D1"
0.0482830131222007,0.199725817902225,0.272,0.249,1,"UBAC2"
0.0482845590068169,-0.456451046467965,0.085,0.123,1,"ST7"
0.0482910003770416,0.238217239120415,0.164,0.153,1,"SBNO2"
0.0483309713049334,0.143298394846207,0.538,0.545,1,"SH3KBP1"
0.0484284135481551,0.0265544350627933,0.405,0.448,1,"RTF1"
0.0484484020564138,0.357909661947523,0.126,0.113,1,"PLEKHO2"
0.0485070577756274,0.260922496816055,0.293,0.276,1,"SATB1"
0.0485779659263631,0.31597246550504,0.145,0.128,1,"FAM210A"
0.0486254926181763,0.26064649677644,0.269,0.248,1,"HMOX2"
0.0486567177368004,-0.334933213925429,0.299,0.377,1,"KCTD20"
0.0486588891720847,-0.37765391467931,0.229,0.289,1,"TSPYL1"
0.0486929938418967,-0.0164380711627618,0.433,0.488,1,"BRD4"
0.0487565529346278,0.411560112062177,0.169,0.138,1,"DCAF13"
0.0488434561063949,0.122850805953213,0.393,0.389,1,"RAP2B"
0.0490644169467023,0.0884178553903746,0.582,0.598,1,"CAP1"
0.0490840963452143,-0.464211542712546,0.121,0.169,1,"SLF1"
0.0491812201828697,0.0888327356607422,0.597,0.597,1,"PAFAH1B1"
0.0492262218521941,0.187826038085376,0.491,0.478,1,"AUP1"
0.0493719473360099,-0.0304531788327058,0.533,0.596,1,"RAD21"
0.0494234873997678,-0.011209413263237,0.728,0.798,1,"FAM177A1"
0.0495102406903906,-0.0939064896768171,0.492,0.565,1,"PKM"
0.0495608042337312,0.397282636546753,0.119,0.102,1,"MARCHF8"
0.0496049381505325,-0.127809332831842,0.089,0.105,1,"ABRAXAS2"
0.0500157436135742,-0.366762568974856,0.157,0.208,1,"MTFR1"
0.0500387808488295,-0.0474994407768224,0.268,0.313,1,"AGO3"
0.0500765695059871,-0.00697501505409481,0.648,0.709,1,"UBE2B"
0.0500794417000316,-0.358236365345306,0.117,0.16,1,"SLC16A1"
0.0501024264684869,0.0419240894139262,0.205,0.228,1,"SOAT1"
0.0501308881243823,0.263605160108259,0.161,0.149,1,"ARFIP1"
0.0502481062396455,0.162086412666931,0.441,0.434,1,"G3BP1"
0.0503170618798336,-0.282316391537204,0.111,0.152,1,"PSMD5"
0.050385005344319,-0.323949292139541,0.229,0.288,1,"MAN1A2"
0.0505297839194981,0.140110173337884,0.886,0.884,1,"TYROBP"
0.050635898934503,0.0281770288276777,0.363,0.403,1,"NOP58"
0.0507883346049728,0.281961864139662,0.229,0.205,1,"H2AC6"
0.0508529025725145,0.191557163795148,0.219,0.211,1,"NPTN"
0.0510282585870687,0.191294922266255,0.234,0.225,1,"CMTM3"
0.0510473511979687,0.347680365302267,0.176,0.151,1,"DCAF11"
0.051064101730106,-0.435250730366846,0.111,0.149,1,"BRIX1"
0.0511023865017202,0.0888902749824603,0.74,0.761,1,"CDC42SE1"
0.0511427286565257,-0.150970260779293,0.166,0.201,1,"ZNF384"
0.0512532408530328,-0.0431099746826026,0.408,0.464,1,"TNRC6C"
0.051270756363827,-0.411842413808758,0.117,0.158,1,"STAU2"
0.0514151271442158,0.0784513274378966,0.173,0.188,1,"SPTLC1"
0.0515322687433506,-0.415971569952584,0.122,0.169,1,"TTC21B"
0.0516321277813877,0.0710900971800952,0.717,0.751,1,"AUTS2"
0.0516360381227303,-0.198402011951673,0.173,0.217,1,"DHX30"
0.0517132348967925,0.0240315812749312,0.106,0.117,1,"METTL5"
0.0517534874670522,0.356219646572068,0.116,0.102,1,"MR1"
0.0518192559681731,0.312978893571756,0.438,0.406,1,"PPP1R15A"
0.0518648296310535,-0.191017041198433,0.135,0.169,1,"ASF1A"
0.0519077282768561,0.151407094881906,0.428,0.422,1,"BUD31"
0.0519541348311282,-0.0451345582445813,0.266,0.307,1,"IP6K2"
0.0519944303455229,0.306703882754533,0.195,0.183,1,"LAGE3"
0.0521619613884187,-0.267387301054634,0.509,0.594,1,"HERC1"
0.0523113505175145,0.232329603682595,0.232,0.229,1,"NCAM1"
0.0523323949320974,0.00979791445762793,0.331,0.371,1,"STIP1"
0.0523365990687999,0.149856543180454,0.126,0.13,1,"MAN2B1"
