"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","direction"
6.91295721632362e-34,0.826107039840852,0.879,0.781,1.29977421581317e-29,"Antigen-presenting monocyte","HLA-DPA1","up"
6.02312103205709e-20,0.822858459790683,0.672,0.517,1.13246721644737e-15,"Antigen-presenting monocyte","RGS2","up"
6.48616760337885e-09,0.819982777135702,0.117,0.056,0.000121952923278729,"Antigen-presenting monocyte","ID1","up"
9.50385885615882e-20,0.796339626892442,0.433,0.262,1.78691554213498e-15,"Antigen-presenting monocyte","CD9","up"
1.79971336372319e-35,0.777513325010908,0.676,0.434,3.38382106647235e-31,"Antigen-presenting monocyte","GPR183","up"
2.53681528272086e-11,0.767398920221267,0.15,0.075,4.76972009457176e-07,"Antigen-presenting monocyte","ZNF395","up"
3.36797143253831e-42,0.760383207771071,0.811,0.632,6.33245988745854e-38,"Antigen-presenting monocyte","HLA-DMA","up"
7.17841191349007e-13,0.759722821032615,0.298,0.177,1.3496850079744e-08,"Antigen-presenting monocyte","STRBP","up"
1.67953939837306e-09,0.74743636693135,0.723,0.653,3.15786997682102e-05,"Antigen-presenting monocyte","HSPA5","up"
1.9566003420796e-14,0.746424205117349,0.712,0.587,3.67879996317806e-10,"Antigen-presenting monocyte","JUN","up"
1.62139885767991e-10,0.736581349159223,0.32,0.21,3.04855413220978e-06,"Antigen-presenting monocyte","GPRIN3","up"
4.78690488480238e-11,0.728883449553936,0.494,0.378,9.00033856440543e-07,"Antigen-presenting monocyte","DUSP2","up"
7.56931795987094e-18,0.726361449407228,0.58,0.419,1.42318316281493e-13,"Antigen-presenting monocyte","SLC44A1","up"
5.74069258338079e-59,0.724206264794671,0.99,0.966,1.07936501952726e-54,"Antigen-presenting monocyte","HLA-DRA","up"
7.03912414397891e-20,0.720876972564388,0.375,0.215,1.32349612155092e-15,"Antigen-presenting monocyte","SMIM3","up"
1.04688429155796e-40,0.718622375260796,0.857,0.632,1.96835184498727e-36,"Antigen-presenting monocyte","FOSB","up"
2.03747864067566e-08,0.705757804443531,0.269,0.174,0.000383086734019838,"Antigen-presenting monocyte","NAB2","up"
8.69234750561702e-19,0.704429753048947,0.515,0.342,1.63433517800611e-14,"Antigen-presenting monocyte","NCS1","up"
5.71590644175878e-12,0.69668950174701,0.266,0.156,1.07470472917949e-07,"Antigen-presenting monocyte","IL18BP","up"
1.44304636291987e-50,0.688046551882732,0.931,0.724,2.71321577156195e-46,"Antigen-presenting monocyte","VEGFA","up"
2.72994926373682e-13,0.683144747792986,0.343,0.213,5.13285060567797e-09,"Antigen-presenting monocyte","STARD4","up"
1.75281539645745e-16,0.682124874759829,0.373,0.226,3.29564350841929e-12,"Antigen-presenting monocyte","SMOX","up"
2.86147326082051e-07,0.681328035222747,0.139,0.079,0.00538014202499473,"Antigen-presenting monocyte","HSD3B7","up"
1.45605860567802e-28,0.678126527936699,0.492,0.285,2.73768139039581e-24,"Antigen-presenting monocyte","TNFRSF12A","up"
7.74946461122467e-08,0.674977198240726,0.229,0.144,0.00145705433620246,"Antigen-presenting monocyte","SLC30A4","up"
2.91674806292881e-16,0.674389715055585,0.291,0.161,5.48406970791875e-12,"Antigen-presenting monocyte","ENSG00000231881","up"
1.23900218533145e-08,0.670377237515065,0.201,0.119,0.00023295719088602,"Antigen-presenting monocyte","HCAR2","up"
3.73706921452528e-16,0.668595990560737,0.371,0.226,7.02643753715043e-12,"Antigen-presenting monocyte","SHB","up"
7.33000115519789e-30,0.668459013451802,0.758,0.553,1.37818681720031e-25,"Antigen-presenting monocyte","CD109","up"
1.09280285231398e-06,0.66208586847239,0.27,0.187,0.0205468792292075,"Antigen-presenting monocyte","LIPA","up"
1.5928561636281e-06,0.658930989486435,0.176,0.109,0.0299488815885355,"Antigen-presenting monocyte","IL27RA","up"
1.85107189122722e-18,0.653547992701427,0.544,0.371,3.48038536988542e-14,"Antigen-presenting monocyte","FGFR1","up"
1.33983941288258e-10,0.652611857006877,0.376,0.256,2.51916606410183e-06,"Antigen-presenting monocyte","TENT4B","up"
1.92543403469151e-13,0.65216214006646,0.375,0.239,3.62020107202697e-09,"Antigen-presenting monocyte","GFOD1","up"
3.48928798026593e-16,0.637876178735535,0.38,0.234,6.560559260496e-12,"Antigen-presenting monocyte","ACP5","up"
5.94391105591261e-16,0.637632087490851,0.536,0.38,1.11757415673269e-11,"Antigen-presenting monocyte","NDUFA12","up"
4.27918481613019e-15,0.633717242335473,0.368,0.226,8.04572329128799e-11,"Antigen-presenting monocyte","AHRR","up"
1.26739315127191e-16,0.633147965561055,0.406,0.253,2.38295260302145e-12,"Antigen-presenting monocyte","BAIAP2","up"
1.94168190582918e-08,0.628787363709851,0.402,0.298,0.000365075031934003,"Antigen-presenting monocyte","SERPINE1","up"
2.92633050199082e-07,0.625736565574201,0.34,0.246,0.00550208660984314,"Antigen-presenting monocyte","FPR3","up"
5.18723979125217e-22,0.623127417189205,0.726,0.559,9.75304825551232e-18,"Antigen-presenting monocyte","IL1R1","up"
1.16958314958109e-17,0.621035178442403,0.755,0.607,2.19905023784236e-13,"Antigen-presenting monocyte","SOCS3","up"
1.39928636422993e-50,0.620506135052947,0.997,0.995,2.63093822202511e-46,"Antigen-presenting monocyte","CD74","up"
3.41235807834391e-38,0.619634743947128,0.985,0.947,6.41591565890222e-34,"Antigen-presenting monocyte","HLA-DRB1","up"
9.18788480342486e-26,0.619325729342253,0.569,0.361,1.72750610073994e-21,"Antigen-presenting monocyte","SNAI1","up"
1.1616556434332e-10,0.617091153478182,0.253,0.154,2.18414494078311e-06,"Antigen-presenting monocyte","SMIM13","up"
3.01373654793563e-09,0.607774567292027,0.277,0.178,5.66642745742856e-05,"Antigen-presenting monocyte","CYP51A1","up"
2.2271465491795e-16,0.606152175448386,0.499,0.337,4.1874809417673e-12,"Antigen-presenting monocyte","NBPF10","up"
1.81556055997733e-07,0.6038546815639,0.248,0.163,0.00341361696486938,"Antigen-presenting monocyte","EPB41L4A-AS1","up"
2.34824134214623e-31,0.595406085977624,0.884,0.744,4.41516337150335e-27,"Antigen-presenting monocyte","GNA13","up"
3.25102651769058e-13,0.591308938873587,0.634,0.493,6.11258005856182e-09,"Antigen-presenting monocyte","ACSL3","up"
1.97683344081976e-07,0.584933538580567,0.131,0.076,0.00371684223542932,"Antigen-presenting monocyte","RASSF4","up"
1.36393774390441e-07,0.5808718758021,0.253,0.166,0.00256447574608908,"Antigen-presenting monocyte","KDM2B","up"
3.87917456226842e-16,0.577236029133273,0.333,0.202,7.29362401197708e-12,"Antigen-presenting monocyte","SNHG16","up"
2.24636434214322e-14,0.574589306848388,0.249,0.143,4.22361423609769e-10,"Antigen-presenting monocyte","ICOSLG","up"
3.63641450157296e-15,0.573599133695513,0.492,0.337,6.83718654585748e-11,"Antigen-presenting monocyte","BCAR3","up"
5.72924620414783e-15,0.57269325336723,0.639,0.488,1.07721287130388e-10,"Antigen-presenting monocyte","NR4A3","up"
4.72149347893915e-10,0.571126841790262,0.293,0.188,8.8773520391014e-06,"Antigen-presenting monocyte","TJP2","up"
2.72779487259319e-27,0.570940290202798,0.745,0.537,5.12879991944972e-23,"Antigen-presenting monocyte","TMEM273","up"
1.39813808391055e-40,0.570239349939603,0.96,0.853,2.62877922536862e-36,"Antigen-presenting monocyte","GPX1","up"
5.8440982050085e-19,0.569673621365131,0.817,0.667,1.0988073445057e-14,"Antigen-presenting monocyte","SGK1","up"
6.35646061285253e-10,0.567289228675089,0.344,0.231,1.19514172442853e-05,"Antigen-presenting monocyte","TCF4","up"
4.97363915431793e-28,0.566577988939323,0.848,0.682,9.35143633794857e-24,"Antigen-presenting monocyte","OLR1","up"
6.10879641687802e-13,0.565962995053486,0.201,0.114,1.14857590230141e-08,"Antigen-presenting monocyte","LINC03040","up"
1.04944651278279e-06,0.565649230550286,0.219,0.144,0.0197316933333419,"Antigen-presenting monocyte","NCF1B","up"
3.41741016709226e-18,0.563327888392848,0.595,0.422,6.42541459616686e-14,"Antigen-presenting monocyte","RHBDF2","up"
8.17574642432082e-16,0.56099316617298,0.592,0.434,1.5372038427008e-11,"Antigen-presenting monocyte","OSM","up"
4.49138471930661e-14,0.559632181721059,0.479,0.331,8.44470154924029e-10,"Antigen-presenting monocyte","ATP2A3","up"
2.51445170568714e-09,0.554666321237523,0.218,0.134,4.72767209703297e-05,"Antigen-presenting monocyte","CYP27A1","up"
1.25901870421769e-12,0.552863999228294,0.244,0.141,2.36720696767011e-08,"Antigen-presenting monocyte","IL1RL2","up"
3.95042297419436e-23,0.551098868993937,0.833,0.674,7.42758527608024e-19,"Antigen-presenting monocyte","CEBPD","up"
2.06321329492485e-10,0.550150087936119,0.157,0.081,3.8792536371177e-06,"Antigen-presenting monocyte","GADD45G","up"
4.00662955476517e-16,0.547924237620337,0.358,0.22,7.53326488886947e-12,"Antigen-presenting monocyte","JAML","up"
6.11153532349274e-20,0.545054420035331,0.623,0.44,1.1490908715231e-15,"Antigen-presenting monocyte","MS4A6A","up"
4.95464219515552e-27,0.544406234030474,0.729,0.52,9.3157182553314e-23,"Antigen-presenting monocyte","RPTOR","up"
5.84351546780975e-20,0.54353823793229,0.607,0.424,1.09869777825759e-15,"Antigen-presenting monocyte","NEK6","up"
7.01957063996654e-07,0.543256754492665,0.179,0.112,0.0131981967172651,"Antigen-presenting monocyte","POLR2J3","up"
1.41720810713942e-10,0.535007894845285,0.42,0.296,2.66463468304353e-06,"Antigen-presenting monocyte","MAMLD1","up"
9.83197155237632e-14,0.533550474743374,0.362,0.233,1.84860729127780e-09,"Antigen-presenting monocyte","REX1BD","up"
2.4249508292294e-27,0.531764313217181,0.89,0.755,4.55939254911711e-23,"Antigen-presenting monocyte","GABARAPL1","up"
5.00202425901836e-08,0.530051433388005,0.333,0.233,0.000940480601180632,"Antigen-presenting monocyte","GLIS3","up"
2.33234806234559e-14,0.529657504867715,0.421,0.278,4.38528082682218e-10,"Antigen-presenting monocyte","PPP1R3B","up"
4.21938072148306e-09,0.529169099087772,0.335,0.228,7.93327963253245e-05,"Antigen-presenting monocyte","SLC25A19","up"
8.63485446728562e-14,0.526698250473,0.18,0.098,1.62352533693904e-09,"Antigen-presenting monocyte","ENSG00000289974","up"
1.62689444151582e-11,0.5210905267073,0.337,0.221,3.05888692893804e-07,"Antigen-presenting monocyte","YIPF5","up"
2.44321302377271e-19,0.52061587365686,0.51,0.336,4.59372912729744e-15,"Antigen-presenting monocyte","ZNF331","up"
3.72506415586279e-27,0.516018834787152,0.975,0.919,7.00386562585322e-23,"Antigen-presenting monocyte","DUSP1","up"
5.38355769020044e-14,0.515034168198702,0.417,0.277,1.01221651691149e-09,"Antigen-presenting monocyte","CXXC5","up"
2.11243720595193e-12,0.513414134251406,0.379,0.25,3.97180443463082e-08,"Antigen-presenting monocyte","NEDD4L","up"
1.21569508651101e-07,0.511638764641818,0.129,0.077,0.00228574990165801,"Antigen-presenting monocyte","STING1","up"
9.5810652421947e-08,0.502740400579857,0.397,0.292,0.00180143188683745,"Antigen-presenting monocyte","TIPARP","up"
5.50727258307171e-29,0.500144384935446,0.753,0.538,1.03547739106914e-24,"Antigen-presenting monocyte","LGALS2","up"
9.4135019508084e-10,0.495113072093825,0.452,0.33,1.769926636791e-05,"Antigen-presenting monocyte","KLF4","up"
1.24172546209843e-18,0.494890907806878,0.796,0.647,2.33469221383746e-14,"Antigen-presenting monocyte","MALT1","up"
1.34945001778771e-14,0.493959292891906,0.736,0.607,2.53723592344445e-10,"Antigen-presenting monocyte","MT-ND6","up"
1.16255468245504e-14,0.493219624248527,0.687,0.543,2.18583531395198e-10,"Antigen-presenting monocyte","NEDD9","up"
1.44330432917672e-08,0.492298945454062,0.23,0.146,0.000271370079971807,"Antigen-presenting monocyte","GTF2IRD1","up"
6.77313248937811e-07,0.491749324929259,0.182,0.113,0.0127348437065287,"Antigen-presenting monocyte","NAPSB","up"
1.51129184025827e-13,0.490539669563271,0.539,0.39,2.84153091805359e-09,"Antigen-presenting monocyte","RUNX3","up"
1.81751725085125e-09,0.488975526313134,0.253,0.164,3.41729593505053e-05,"Antigen-presenting monocyte","MKNK1","up"
3.23668130938854e-10,0.485185045025702,0.53,0.402,6.08560819791233e-06,"Antigen-presenting monocyte","CRADD","up"
7.86837251438146e-08,0.480313643925384,0.142,0.082,0.001479411400154,"Antigen-presenting monocyte","ERG","up"
3.24556427303023e-13,0.479521314522662,0.514,0.368,6.10230994615143e-09,"Antigen-presenting monocyte","PMEPA1","up"
3.17624268419146e-11,0.478756646057755,0.237,0.145,5.97197149481677e-07,"Antigen-presenting monocyte","ARHGAP22","up"
2.39738580485839e-06,0.478240081408134,0.146,0.09,0.0450756479029475,"Antigen-presenting monocyte","TCEAL3","up"
1.39880132919619e-10,0.477807300262404,0.423,0.298,2.63002625915467e-06,"Antigen-presenting monocyte","TAMALIN","up"
1.57522741679606e-14,0.47583686940498,0.712,0.587,2.96174258905996e-10,"Antigen-presenting monocyte","RGS10","up"
9.32649990200577e-10,0.475055818956716,0.149,0.086,1.75356851157513e-05,"Antigen-presenting monocyte","LINC01678","up"
6.38082135503434e-12,0.474742651540752,0.617,0.479,1.19972203117356e-07,"Antigen-presenting monocyte","NRIP1","up"
9.00676715394169e-19,0.474086002641969,0.763,0.607,1.69345236028412e-14,"Antigen-presenting monocyte","BLOC1S2","up"
7.64472149184232e-20,0.472389531801745,0.787,0.624,1.43736053489619e-15,"Antigen-presenting monocyte","ITGAV","up"
1.75037488714469e-16,0.471471568890131,0.245,0.142,3.29105486280944e-12,"Antigen-presenting monocyte","PRKAG2-AS1","up"
7.39042678700814e-09,0.471375853574373,0.193,0.118,0.000138954804449327,"Antigen-presenting monocyte","CRISPLD2","up"
8.19918365434895e-17,0.469838949267037,0.656,0.489,1.54161051069069e-12,"Antigen-presenting monocyte","LRMDA","up"
1.95537768731201e-12,0.469779520876799,0.656,0.52,3.67650112768405e-08,"Antigen-presenting monocyte","MEF2A","up"
1.16257444472727e-06,0.469542422362121,0.262,0.18,0.0218587247097621,"Antigen-presenting monocyte","DGKA","up"
2.14225904044193e-13,0.467728045730035,0.653,0.508,4.02787544783892e-09,"Antigen-presenting monocyte","CSRNP1","up"
3.25654032176249e-09,0.463744204485328,0.311,0.211,6.12294711297783e-05,"Antigen-presenting monocyte","MPHOSPH6","up"
2.59996348034891e-07,0.454778552303389,0.253,0.173,0.00488845133575202,"Antigen-presenting monocyte","MGAT4A","up"
1.28622868977803e-09,0.454624300522894,0.408,0.291,2.41836718252064e-05,"Antigen-presenting monocyte","CHN2","up"
8.52445782868991e-14,0.454187717294092,0.72,0.593,1.60276856095028e-09,"Antigen-presenting monocyte","LDLRAD4","up"
6.95412265933262e-23,0.452739584253095,0.915,0.787,1.30751414240772e-18,"Antigen-presenting monocyte","MBNL1","up"
1.14301466062812e-18,0.451849646251359,0.679,0.503,2.14909616491298e-14,"Antigen-presenting monocyte","TMEM41B","up"
2.18054140154907e-08,0.451346504254407,0.167,0.102,0.000409985394319256,"Antigen-presenting monocyte","FHAD1","up"
1.70907009812474e-07,0.451158202926043,0.178,0.11,0.00321339359849414,"Antigen-presenting monocyte","ENSG00000285280","up"
6.34327935951682e-10,0.450498385702785,0.992,0.982,1.19266338517635e-05,"Antigen-presenting monocyte","CST3","up"
2.44874698428512e-16,0.449237384978025,0.545,0.383,4.60413407985287e-12,"Antigen-presenting monocyte","SSH1","up"
6.51569968283814e-13,0.447458060080512,0.303,0.195,1.22508185436723e-08,"Antigen-presenting monocyte","FES","up"
1.16405015700675e-15,0.446370527930981,0.576,0.414,2.1886471052041e-11,"Antigen-presenting monocyte","NFIL3","up"
4.53055387243426e-12,0.445867879872628,0.247,0.152,8.51834739095089e-08,"Antigen-presenting monocyte","BHLHE40-AS1","up"
1.86385729938144e-13,0.444969558449417,0.376,0.248,3.50442449429698e-09,"Antigen-presenting monocyte","CRLF2","up"
1.20647662200809e-06,0.44296200611736,0.163,0.104,0.0226841734469961,"Antigen-presenting monocyte","CCR5","up"
1.29294598153598e-11,0.44226112194795,0.329,0.219,2.43099703448396e-07,"Antigen-presenting monocyte","IGFLR1","up"
4.99039147291092e-10,0.441292645564433,0.58,0.453,9.38293404736711e-06,"Antigen-presenting monocyte","BLVRB","up"
3.98550247048154e-09,0.441193582929835,0.832,0.77,7.49354174499939e-05,"Antigen-presenting monocyte","TRPS1","up"
6.56836351268914e-11,0.439630396346037,0.438,0.311,1.23498370765581e-06,"Antigen-presenting monocyte","AVPI1","up"
1.42999031686003e-11,0.438416383220996,0.596,0.46,2.68866779376023e-07,"Antigen-presenting monocyte","HNRNPUL1","up"
1.4676460081202e-10,0.438369709006794,0.3,0.196,2.7594680244676e-06,"Antigen-presenting monocyte","CCDC57","up"
4.64648496412301e-08,0.438085577857705,0.255,0.171,0.000873632102954409,"Antigen-presenting monocyte","IFITM10","up"
5.01527681679335e-08,0.43732200105437,0.291,0.2,0.000942972347093486,"Antigen-presenting monocyte","SMIM15","up"
1.48394156851144e-09,0.436491410926664,0.171,0.102,2.79010693711521e-05,"Antigen-presenting monocyte","F13A1","up"
1.30814457567942e-07,0.435804790472361,0.127,0.077,0.00245957343119244,"Antigen-presenting monocyte","AEN","up"
1.49343985774958e-09,0.434371980052883,0.585,0.468,2.80796562054077e-05,"Antigen-presenting monocyte","DENND1B","up"
9.5259723551885e-09,0.433688284465729,0.287,0.196,0.000179107332222254,"Antigen-presenting monocyte","PTDSS1","up"
2.439255088442e-27,0.431303124605825,0.941,0.824,4.58628741728865e-23,"Antigen-presenting monocyte","CXCR4","up"
3.12008341671485e-07,0.430401649574348,0.598,0.516,0.00586638084010726,"Antigen-presenting monocyte","SLC16A10","up"
5.33761065276686e-07,0.428438975176286,0.183,0.122,0.0100357755493323,"Antigen-presenting monocyte","FUOM","up"
2.59773703632181e-10,0.428018506889852,0.253,0.163,4.88426517569227e-06,"Antigen-presenting monocyte","CDCA4","up"
1.70834392911248e-09,0.427593934831565,0.428,0.312,3.21202825551728e-05,"Antigen-presenting monocyte","SESN2","up"
1.59355023224273e-10,0.427198345013578,0.431,0.308,2.99619314666279e-06,"Antigen-presenting monocyte","PXN","up"
2.42711745511157e-07,0.426928222749201,0.223,0.149,0.00456346623910077,"Antigen-presenting monocyte","CPNE8","up"
9.11643852558747e-07,0.422384678506774,0.106,0.065,0.0171407277158096,"Antigen-presenting monocyte","BCL2L2","up"
5.06335830471225e-10,0.421799900079908,0.28,0.188,9.52012628451997e-06,"Antigen-presenting monocyte","TNFSF13","up"
1.02632421040488e-09,0.421629600090195,0.325,0.223,1.92969478040325e-05,"Antigen-presenting monocyte","RPRD1A","up"
1.17180244715379e-06,0.419876904754326,0.416,0.319,0.0220322296113855,"Antigen-presenting monocyte","SNHG15","up"
4.46235816567154e-11,0.419550919534442,0.307,0.201,8.39012582309562e-07,"Antigen-presenting monocyte","TFPI","up"
3.53753332916623e-20,0.419461224424066,0.949,0.858,6.65127016549834e-16,"Antigen-presenting monocyte","KDM6B","up"
9.77972289046885e-11,0.419187365547632,0.616,0.483,1.83878349786595e-06,"Antigen-presenting monocyte","PLK3","up"
1.51916170475539e-08,0.419108855432826,0.41,0.301,0.000285632783728108,"Antigen-presenting monocyte","CD4","up"
8.71403680717053e-09,0.417936658152743,0.335,0.235,0.00016384132004842,"Antigen-presenting monocyte","FHL3","up"
5.06100102824458e-09,0.417186510127339,0.205,0.132,9.51569413330546e-05,"Antigen-presenting monocyte","TSPAN4","up"
5.54707905309625e-20,0.416826887818605,0.915,0.796,1.04296180356316e-15,"Antigen-presenting monocyte","RGCC","up"
1.03454568316727e-07,0.416783882673864,0.198,0.129,0.0019451527934911,"Antigen-presenting monocyte","EIF2AK2","up"
1.29104057958712e-06,0.415941185691047,0.223,0.153,0.024274144977397,"Antigen-presenting monocyte","APEX1","up"
3.03959204467887e-08,0.413100952175931,0.263,0.179,0.000571504096240522,"Antigen-presenting monocyte","STX1A","up"
1.58601179965556e-06,0.412332064655418,0.164,0.109,0.0298201938571239,"Antigen-presenting monocyte","F11R","up"
3.8219781526064e-07,0.411255416511737,0.296,0.21,0.00718608332253055,"Antigen-presenting monocyte","TCP11L2","up"
1.89083140699681e-06,0.410926302922074,0.306,0.222,0.035551412114354,"Antigen-presenting monocyte","TOM1L2","up"
1.9272338521126e-07,0.41070880755733,0.583,0.486,0.00362358508874211,"Antigen-presenting monocyte","SMAD3","up"
3.22041930983132e-11,0.409994871883867,0.642,0.509,6.05503238634485e-07,"Antigen-presenting monocyte","SEPTIN9","up"
3.78613954821444e-11,0.408805519110092,0.712,0.585,7.11869957855279e-07,"Antigen-presenting monocyte","PCNX1","up"
6.07905791731383e-15,0.407208609364703,0.559,0.405,1.14298446961335e-10,"Antigen-presenting monocyte","ALOX5","up"
2.5642832425288e-14,0.407085065848854,0.656,0.502,4.82136535260264e-10,"Antigen-presenting monocyte","MMP19","up"
1.23629554648478e-19,0.40362511157377,0.747,0.572,2.32448288650068e-15,"Antigen-presenting monocyte","SERTAD1","up"
1.07800769623526e-08,0.403556598121565,0.304,0.211,0.000202687007046154,"Antigen-presenting monocyte","QPCT","up"
2.11171171409071e-07,0.402910445272264,0.226,0.154,0.00397044036483335,"Antigen-presenting monocyte","S1PR3","up"
9.34631893879519e-14,0.402540846066743,0.85,0.754,1.75729488687227e-09,"Antigen-presenting monocyte","SP3","up"
3.24476189668779e-15,0.398103580993881,0.74,0.589,6.10080131815239e-11,"Antigen-presenting monocyte","MEF2D","up"
2.52578052967216e-14,0.395770943239324,0.689,0.537,4.74897255188959e-10,"Antigen-presenting monocyte","PLCB1","up"
5.12373593340643e-07,0.395157895883912,0.185,0.124,0.00963364830199078,"Antigen-presenting monocyte","SPTBN5","up"
2.51895773424098e-07,0.394635569770521,0.278,0.197,0.00473614433191989,"Antigen-presenting monocyte","AP5B1","up"
1.39516694679131e-11,0.393158482175735,0.225,0.137,2.62319289335701e-07,"Antigen-presenting monocyte","ENTPD1","up"
3.86562603002466e-08,0.392857692839755,0.404,0.299,0.000726815006165237,"Antigen-presenting monocyte","ZNF800","up"
2.07185741997686e-16,0.392829707833875,0.999,0.997,3.89550632104048e-12,"Antigen-presenting monocyte","SAT1","up"
5.53063398206222e-07,0.392755749142792,0.143,0.091,0.0103986980130734,"Antigen-presenting monocyte","ENSG00000226644","up"
4.11621415590812e-11,0.392456927264373,0.346,0.233,7.73930585593844e-07,"Antigen-presenting monocyte","ITGAE","up"
1.97643589154003e-13,0.39183130415811,0.764,0.632,3.71609476327356e-09,"Antigen-presenting monocyte","MIDN","up"
7.41208101900215e-07,0.39053436665065,0.621,0.529,0.0139361947319279,"Antigen-presenting monocyte","ID2","up"
4.3789789086388e-10,0.389273234549275,0.441,0.319,8.23335614402266e-06,"Antigen-presenting monocyte","ABCG1","up"
4.14378386118275e-12,0.387106553803497,0.49,0.354,7.79114241579581e-08,"Antigen-presenting monocyte","TMEM51","up"
9.97522107467961e-12,0.386980428276761,0.362,0.247,1.87554106646126e-07,"Antigen-presenting monocyte","PDE2A","up"
7.49221285497188e-07,0.384969718118805,0.333,0.243,0.0140868586099181,"Antigen-presenting monocyte","LDHB","up"
3.28984906816405e-16,0.38392473392178,0.836,0.705,6.18557421796204e-12,"Antigen-presenting monocyte","ELL2","up"
7.99962974514378e-10,0.381823962683806,0.53,0.406,1.50409038468193e-05,"Antigen-presenting monocyte","ENSG00000288819","up"
9.24963726127139e-20,0.38175999514483,0.994,0.972,1.73911679786425e-15,"Antigen-presenting monocyte","LINC-PINT","up"
