"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.46775222896235e-59,0.838587445206957,0.915,0.8,2.75966774089501e-55,"Antigen-presenting monocyte","HLA-DQB1"
5.74069258338079e-59,0.724206264794671,0.99,0.966,1.07936501952726e-54,"Antigen-presenting monocyte","HLA-DRA"
5.336050011604e-53,1.3276318377446,0.632,0.383,1.00328412318178e-48,"Antigen-presenting monocyte","HLA-DQA1"
1.39928636422993e-50,0.620506135052947,0.997,0.995,2.63093822202511e-46,"Antigen-presenting monocyte","CD74"
1.44304636291987e-50,0.688046551882732,0.931,0.724,2.71321577156195e-46,"Antigen-presenting monocyte","VEGFA"
2.39943638449568e-50,-2.22719972725709,0.236,0.369,4.51142029012878e-46,"Antigen-presenting monocyte","ENSG00000235979"
5.03407550330651e-49,0.968017808898857,0.866,0.759,9.46506876131691e-45,"Antigen-presenting monocyte","HLA-DPB1"
3.36797143253831e-42,0.760383207771071,0.811,0.632,6.33245988745854e-38,"Antigen-presenting monocyte","HLA-DMA"
1.04688429155796e-40,0.718622375260796,0.857,0.632,1.96835184498727e-36,"Antigen-presenting monocyte","FOSB"
1.39813808391055e-40,0.570239349939603,0.96,0.853,2.62877922536862e-36,"Antigen-presenting monocyte","GPX1"
3.41235807834391e-38,0.619634743947128,0.985,0.947,6.41591565890222e-34,"Antigen-presenting monocyte","HLA-DRB1"
1.79971336372319e-35,0.777513325010908,0.676,0.434,3.38382106647235e-31,"Antigen-presenting monocyte","GPR183"
4.08068238470118e-35,1.49928340535605,0.357,0.172,7.67249901971517e-31,"Antigen-presenting monocyte","RETN"
6.91295721632362e-34,0.826107039840852,0.879,0.781,1.29977421581317e-29,"Antigen-presenting monocyte","HLA-DPA1"
1.33454513964375e-33,-1.23496873768017,0.693,0.772,2.50921177155819e-29,"Antigen-presenting monocyte","IFITM2"
2.34824134214623e-31,0.595406085977624,0.884,0.744,4.41516337150335e-27,"Antigen-presenting monocyte","GNA13"
5.40939781035074e-31,0.901007126229273,0.598,0.377,1.01707497630215e-26,"Antigen-presenting monocyte","ANKH"
7.33000115519789e-30,0.668459013451802,0.758,0.553,1.37818681720031e-25,"Antigen-presenting monocyte","CD109"
4.96830153922956e-29,-1.21404317901291,0.372,0.491,9.34140055405942e-25,"Antigen-presenting monocyte","GBP2"
5.50727258307171e-29,0.500144384935446,0.753,0.538,1.03547739106914e-24,"Antigen-presenting monocyte","LGALS2"
1.45605860567802e-28,0.678126527936699,0.492,0.285,2.73768139039581e-24,"Antigen-presenting monocyte","TNFRSF12A"
4.97363915431793e-28,0.566577988939323,0.848,0.682,9.35143633794857e-24,"Antigen-presenting monocyte","OLR1"
2.4249508292294e-27,0.531764313217181,0.89,0.755,4.55939254911711e-23,"Antigen-presenting monocyte","GABARAPL1"
2.439255088442e-27,0.431303124605825,0.941,0.824,4.58628741728865e-23,"Antigen-presenting monocyte","CXCR4"
2.72779487259319e-27,0.570940290202798,0.745,0.537,5.12879991944972e-23,"Antigen-presenting monocyte","TMEM273"
3.72506415586279e-27,0.516018834787152,0.975,0.919,7.00386562585322e-23,"Antigen-presenting monocyte","DUSP1"
4.95464219515552e-27,0.544406234030474,0.729,0.52,9.3157182553314e-23,"Antigen-presenting monocyte","RPTOR"
1.26537207281122e-26,-0.806468407463411,0.584,0.65,2.37915257129965e-22,"Antigen-presenting monocyte","TUBB4B"
8.11279292054011e-26,0.831717987959879,0.504,0.302,1.52536732491995e-21,"Antigen-presenting monocyte","THBD"
9.18788480342486e-26,0.619325729342253,0.569,0.361,1.72750610073994e-21,"Antigen-presenting monocyte","SNAI1"
7.16768522523593e-25,-1.65974500753901,0.315,0.433,1.34766817604886e-20,"Antigen-presenting monocyte","ENSG00000289901"
7.83887051572656e-25,1.22201789612162,0.231,0.092,1.47386443436691e-20,"Antigen-presenting monocyte","TRNP1"
5.47756971603634e-24,-0.662982305397045,0.718,0.721,1.02989265800915e-19,"Antigen-presenting monocyte","MARCKS"
2.13422829169985e-23,1.02288776118584,0.397,0.223,4.01277603405406e-19,"Antigen-presenting monocyte","PMP22"
3.1625374904594e-23,-3.42653358792492,0.04,0.147,5.94620298956175e-19,"Antigen-presenting monocyte","CDKN1C"
3.95042297419436e-23,0.551098868993937,0.833,0.674,7.42758527608024e-19,"Antigen-presenting monocyte","CEBPD"
4.19517659212239e-23,-2.43190050291144,0.05,0.175,7.88777102850852e-19,"Antigen-presenting monocyte","FOLR3"
4.68358684252892e-23,0.312248288734082,0.967,0.859,8.80607998132287e-19,"Antigen-presenting monocyte","PPIF"
6.91678976851231e-23,0.888515120038563,0.455,0.278,1.30049481227568e-18,"Antigen-presenting monocyte","HLA-DMB"
6.95412265933262e-23,0.452739584253095,0.915,0.787,1.30751414240772e-18,"Antigen-presenting monocyte","MBNL1"
2.52718665813157e-22,0.334387483130994,0.872,0.714,4.75161635461898e-18,"Antigen-presenting monocyte","DDIT4"
3.20757140007198e-22,-0.353437410272623,0.842,0.813,6.03087574641535e-18,"Antigen-presenting monocyte","MSN"
3.55635888892603e-22,0.359289144814452,0.694,0.509,6.68666598295871e-18,"Antigen-presenting monocyte","CRTAP"
4.99394028544927e-22,-0.335824085116221,0.862,0.825,9.38960652470172e-18,"Antigen-presenting monocyte","VASP"
5.04335606673984e-22,-0.697582149160969,0.685,0.751,9.48251807668424e-18,"Antigen-presenting monocyte","IRF1"
5.18723979125217e-22,0.623127417189205,0.726,0.559,9.75304825551232e-18,"Antigen-presenting monocyte","IL1R1"
5.65889731548289e-22,0.22725719497905,1,0.997,1.06398587325709e-17,"Antigen-presenting monocyte","MT-CO1"
8.15809068881345e-22,-0.904492258151546,0.364,0.468,1.53388421131071e-17,"Antigen-presenting monocyte","TUBB"
1.23855873504664e-21,0.370696429512212,0.376,0.215,2.3287381336347e-17,"Antigen-presenting monocyte","CYP1B1"
1.65453577400578e-21,-1.86195239526771,0.171,0.299,3.11085816228567e-17,"Antigen-presenting monocyte","GBP5"
1.99375675981698e-21,-1.40149648337044,0.245,0.359,3.74866145980788e-17,"Antigen-presenting monocyte","RNF144B"
2.2132196834916e-21,0.354516416679603,0.927,0.805,4.16129564890091e-17,"Antigen-presenting monocyte","LITAF"
2.697828426144e-21,0.339463602672791,0.908,0.778,5.07245700683595e-17,"Antigen-presenting monocyte","C15orf48"
3.69364076637618e-21,1.33658079917904,0.156,0.054,6.9447833689405e-17,"Antigen-presenting monocyte","GGTA1"
2.16807499227891e-20,1.04495604947447,0.314,0.162,4.0764146004828e-16,"Antigen-presenting monocyte","COL23A1"
2.89506239643598e-20,1.1698308533437,0.28,0.138,5.44329631777894e-16,"Antigen-presenting monocyte","EPAS1"
