"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.81591594847255e-17,-1.60770931601772,0.336,0.68,9.05488516631809e-13,"GPR183"
7.87421816740885e-16,-1.32674139488542,0.968,0.975,1.48051049983621e-11,"RPS26"
1.03315251954938e-13,0.751147702217053,0.993,0.955,1.94253336725675e-09,"NKG7"
1.00770110604548e-12,0.415669310060031,1,1,1.89467961958671e-08,"HLA-C"
3.96260788134454e-11,0.982279649589862,0.809,0.63,7.450495338504e-07,"TRBC2"
1.25777135413765e-10,0.270117841751888,1,1,2.36486170004962e-06,"HLA-B"
2.35631929266801e-10,-4.44322007076912,0.007,0.155,4.43035153407439e-06,"TRBV6-4"
1.68525807830068e-09,1.1371401554682,0.509,0.225,3.16862223882094e-05,"TRBV20-1"
2.83998923765761e-09,-1.27737889434104,0.173,0.43,5.33974776464384e-05,"JAML"
2.17984125798577e-08,1.80278555420614,0.498,0.295,0.000409853753326484,"GZMB"
7.71908936307231e-08,0.844102905204443,0.671,0.465,0.00145134318204486,"KLRD1"
1.42721816329161e-07,-0.416151050492516,0.996,0.995,0.00268345559062089,"MT-ND4L"
2.13458150215808e-07,1.34484766904293,0.403,0.195,0.00401344014035762,"GZMH"
2.16061595433879e-07,1.13211089246442,0.456,0.25,0.0040623901173478,"HLA-DPB1"
2.21500980910936e-07,0.794970631018017,0.717,0.55,0.00416466144308743,"PRF1"
4.82562714866127e-07,3.13216652349044,0.141,0.01,0.00907314416491291,"TRAV17"
1.25457119291637e-06,-1.18230557358275,0.163,0.355,0.0235884475692136,"CFAP210"
1.56701836666371e-06,-1.04950320117996,0.339,0.54,0.029463079330011,"FOS"
2.10076781926013e-06,-0.231637595501692,1,1,0.0394986365377289,"RPS10"
2.41968274936282e-06,0.519326530599987,0.855,0.7,0.0454948750535197,"AKNA"
3.16747650192674e-06,0.560955427252801,0.883,0.775,0.0595548931892266,"APOBEC3G"
3.35145041241503e-06,0.593330875817272,0.742,0.555,0.0630139706542274,"OASL"
3.82278703779354e-06,-0.402061353383444,0.947,0.995,0.0718760418845941,"MT-ND4"
1.35578940685128e-05,-0.731831605892242,0.406,0.605,0.254915524276178,"CCR7"
1.61092543263861e-05,0.182849389672064,1,1,0.302886199844712,"MALAT1"
1.82229665899764e-05,1.45833123851178,0.163,0.04,0.342628217824737,"TRAV2"
1.90597513792333e-05,-0.550068192926107,0.958,0.98,0.358361445432345,"ZFP36"
1.96145430690814e-05,-0.565322002634969,0.396,0.615,0.368792638784868,"MPZL3"
2.43159730915191e-05,-0.777389612029032,0.509,0.71,0.457188926066742,"LTB"
2.63300289288203e-05,-0.332839365399682,0.993,0.975,0.495057203919679,"PABPC1"
2.71271648825191e-05,-2.81694540607595,0.028,0.125,0.510044954121124,"IRS2"
3.6159061884574e-05,-1.17767469764456,0.102,0.245,0.679862681553761,"ME1"
3.95466277509499e-05,0.951218922781261,0.481,0.315,0.74355569497336,"ARID5B"
4.11791044728711e-05,-0.415473202423164,0.735,0.85,0.774249522298923,"KLRB1"
5.20251279516782e-05,-0.956429473587888,0.067,0.195,0.978176455747454,"ZC3H12B"
5.21982452129745e-05,0.148578312591786,1,1,0.981431406494347,"B2M"
0.000990628611310081,-2.65336078317775,0.032,0.105,1,"ENSG00000289341"
0.000401932873657316,2.47157438842641,0.102,0.02,1,"HLA-DQA1"
0.000184640943992949,-2.21614350165553,0.021,0.1,1,"ANK2"
0.000168353854713998,-2.07662127881356,0.035,0.125,1,"HLA-G"
0.000119295812031035,2.04427760345638,0.148,0.04,1,"FGFBP2"
9.89616222203948e-05,-1.86413579566817,0.035,0.13,1,"BIK"
0.00145248158466904,1.85660109478553,0.141,0.055,1,"TPRG1"
0.0472926568378718,1.738948676875,0.237,0.17,1,"IFNG"
0.00062628870257335,1.73481531649303,0.177,0.075,1,"TRGV8"
0.00375974973474695,-1.67197559453898,0.035,0.1,1,"ZNF473"
0.000803262073552992,-1.64695271854028,0.046,0.13,1,"KHSRP"
0.00136063539260233,-1.62824116040087,0.074,0.165,1,"S100B"
0.00353833916708677,-1.6209939830678,0.035,0.1,1,"FAAH2"
0.000286792852155729,-1.6117610207982,0.042,0.135,1,"IKZF2"
0.002418348573915,-1.59973024666563,0.039,0.11,1,"TBCCD1"
0.00216770888970581,-1.59475115205497,0.032,0.1,1,"MAN2A2"
0.000119591435280123,-1.59467196174586,0.039,0.135,1,"TRBV6-1"
0.0179392048405624,1.58811753477222,0.102,0.045,1,"NOP14-AS1"
0.00219059326402324,-1.56280584972445,0.035,0.105,1,"MAPRE3"
0.000522008948401793,-1.50416716841284,0.074,0.175,1,"LSR"
0.00199471722065818,1.47420444427324,0.127,0.045,1,"HIBCH"
0.0015774932457066,1.47263075921314,0.124,0.04,1,"SYNM"
0.0420229932313799,1.47182973672078,0.106,0.055,1,"DTHD1"
0.00513766215532228,1.462332779117,0.141,0.065,1,"FMNL3"
0.000802529109956394,-1.45319526415234,0.035,0.115,1,"TMEM67"
0.000451756118930443,-1.44742356995268,0.11,0.22,1,"PTPRM"
0.00336036541966054,1.44724448272402,0.208,0.115,1,"KLRC1"
0.0302484571152782,1.42717514986065,0.11,0.055,1,"TNFRSF9"
0.00706758046342877,-1.42410047778249,0.042,0.105,1,"STAG3L4"
0.00254830722340512,-1.40637723415063,0.046,0.12,1,"TRAPPC6A"
0.00590446439807435,1.40635000519902,0.124,0.05,1,"PLEKHO2"
0.00674403359079111,1.37224222596843,0.141,0.065,1,"LINC02446"
0.000922882826849516,-1.36923458000176,0.071,0.165,1,"SAP30L"
0.00393290325546028,1.36347469551224,0.145,0.065,1,"CYRIA"
0.000692598240957744,-1.35908327236696,0.117,0.24,1,"ENSG00000289901"
0.00806249106204976,1.35139098391337,0.113,0.045,1,"LLGL2"
0.00965572411035961,1.3400433977881,0.117,0.05,1,"CMTR1"
0.00130147072530387,-1.33723041369429,0.067,0.16,1,"LTK"
6.83132649888818e-05,1.33434933516255,0.276,0.13,1,"CD300A"
0.00019694740490487,1.33346832403507,0.237,0.115,1,"RBM18"
0.000689369298952731,-1.32601277173231,0.064,0.16,1,"KLHL9"
0.00823246843914321,-1.3254806656842,0.074,0.15,1,"FAM43A"
0.0742971934453396,1.29396619188162,0.102,0.06,1,"BLOC1S5"
0.0208663180282803,-1.29112936707542,0.049,0.105,1,"CD27"
0.0233613955439455,1.28648437660711,0.124,0.065,1,"ARHGAP35"
0.0132181701770141,1.27549710318658,0.127,0.06,1,"PER2"
0.000816976327964518,1.2740260820603,0.24,0.125,1,"COL6A2"
0.0155544712345515,1.26750571271443,0.131,0.065,1,"TP53I11"
0.000522839046161452,1.25069274881115,0.216,0.1,1,"SPART"
0.058380215938229,-1.24633779826275,0.074,0.125,1,"CSKMT"
0.0265871473022806,1.23543362467344,0.117,0.06,1,"RGP1"
0.00771069219433142,-1.23262480148904,0.049,0.115,1,"DGKA"
0.00463333991355734,1.23159238275777,0.325,0.24,1,"CLIC3"
0.00471628776105566,1.21759987918699,0.134,0.055,1,"CADM1"
0.000521939727018793,-1.21675425854138,0.071,0.175,1,"TRGV2"
0.0129687243132164,1.21179990665214,0.12,0.055,1,"VPS50"
0.000105925462456106,1.21102448852731,0.364,0.22,1,"CHST12"
0.0139983375610599,-1.21077800205063,0.046,0.105,1,"RIPOR1"
0.00359528351754581,-1.20839736742998,0.053,0.13,1,"TSPYL4"
0.0516274621873131,1.20810511233017,0.131,0.08,1,"CUEDC2"
0.00724333592449833,-1.20803073607178,0.064,0.135,1,"PYGO2"
0.00291741937298402,-1.20722525261324,0.081,0.17,1,"IMMP2L"
0.0111159214906276,-1.20583299440759,0.071,0.14,1,"ENSG00000253736"
0.0227417442717922,1.19385489318716,0.113,0.055,1,"MARK4"
0.0493377974522252,1.18953998454541,0.102,0.055,1,"CAT"
0.00509933834557235,1.18790629456487,0.173,0.085,1,"TRGV9"
6.81498812070524e-05,1.18664107300397,0.325,0.175,1,"PRR5L"
0.00930568830570445,-1.17646283648984,0.049,0.115,1,"LRRC23"
0.13053638124502,-1.17481611274794,0.064,0.1,1,"ENSG00000290039"
0.0229824830280732,1.17402883022905,0.113,0.055,1,"RIOX1"
0.00851852067983234,-1.17166623632593,0.06,0.13,1,"LATS2"
0.00127762600780661,-1.16143140377583,0.057,0.145,1,"TAMALIN"
0.035153816597787,-1.15825289629776,0.049,0.1,1,"PVT1"
0.0521225720138222,1.1539665738234,0.102,0.055,1,"SERPINB6"
0.0132131640260439,1.15381102317414,0.134,0.065,1,"CARNMT1"
0.0130773067701103,1.1531406264357,0.145,0.075,1,"NACC1"
0.0161257564944451,1.14686553085512,0.106,0.045,1,"DDX60"
0.0779221928324216,1.14681897046158,0.102,0.06,1,"ZBP1"
0.00101671721861786,-1.1432562071327,0.074,0.175,1,"ZNF14"
0.0752787946279215,1.14108457176602,0.11,0.065,1,"NMT2"
0.0125713973269773,-1.14033780074254,0.071,0.14,1,"ENSG00000291066"
0.030974828547074,1.13296335768229,0.102,0.05,1,"ANKRD40"
0.00770254933864154,-1.13188320765166,0.067,0.14,1,"ZNF598"
0.00905279827594475,-1.12719165726088,0.046,0.11,1,"STRADA"
0.0307901066314943,1.12527914620583,0.117,0.06,1,"NCAM1"
0.0407792835306723,1.12497123580604,0.124,0.07,1,"BRAT1"
0.0274007388207888,1.12248637164933,0.145,0.085,1,"ZFYVE1"
0.00149632109047081,-1.12041749886645,0.035,0.11,1,"SLC45A4"
0.013075537593028,-1.11965925991148,0.053,0.115,1,"CFAP20"
0.035153816597787,-1.11878859314449,0.049,0.1,1,"GIHCG"
0.0313500193674507,-1.1131315514406,0.064,0.12,1,"GOLGA2"
0.00134964818982484,-1.10846189963558,0.057,0.145,1,"FOSL2-AS1"
0.00649839386174345,-1.10393503830189,0.06,0.135,1,"DCTN6-DT"
0.0215663616824685,-1.09797766460202,0.046,0.1,1,"KIF9"
