"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.02316827888304e-35,4.52082782069046,0.414,0.014,1.92376099795589e-31,"TRBV12-3"
1.26955086094502e-19,3.37795156682027,0.424,0.08,2.38700952874883e-15,"TRAV13-1"
1.21541725285724e-18,4.98628026087514,0.232,0.012,2.28522751882218e-14,"TRBV4-1"
1.61904052789016e-18,4.60647082733143,0.232,0.012,3.04412000053907e-14,"TRBV4-2"
1.82866520350514e-13,2.70534954189772,0.293,0.052,3.43825631563036e-09,"CD300A"
1.55741515088536e-12,1.17053925939761,0.758,0.389,2.92825196669465e-08,"CMC1"
2.13029827495347e-12,1.72874394585078,0.404,0.118,4.00538681656751e-08,"HLA-G"
6.83412862174989e-12,4.36672704093955,0.192,0.021,1.28495286346141e-07,"TRAV5"
4.85126800338725e-11,0.667894568051014,0.99,0.955,9.12135409996871e-07,"LDHA"
9.26469896811693e-11,0.35849833555756,1,1,1.74194869998534e-06,"HLA-B"
5.94432873709463e-10,-0.376821602289032,1,1,1.11765268914853e-05,"RPL34"
6.06396328081542e-10,3.4759945559311,0.141,0.012,1.14014637605891e-05,"TRBV11-3"
9.55957361919541e-10,1.08270304406211,0.758,0.502,1.79739103188112e-05,"CXCR3"
1.32628128046175e-09,1.55759361354167,0.626,0.328,2.49367406352418e-05,"TIGIT"
1.34677028209535e-09,1.03540641001321,0.697,0.358,2.53219748439569e-05,"KLRD1"
2.55143101285138e-09,0.88693077922865,0.859,0.594,4.79720059036317e-05,"APOBEC3G"
5.25268705522072e-09,-1.07241132035285,0.293,0.675,9.87610220122599e-05,"IL7R"
5.94410308814561e-09,0.642678379423925,0.929,0.682,0.000111761026263314,"CCL5"
8.20564466783721e-09,2.82155181599446,0.242,0.057,0.000154282531044675,"CCL4L2"
9.37587328656485e-09,0.714228474363245,0.919,0.658,0.000176285169533992,"NKG7"
1.70273498267278e-08,1.49898865258531,0.515,0.252,0.000320148231442137,"GNLY"
4.15728964285057e-08,0.949596581936819,0.596,0.295,0.000781653598648764,"FGFBP2"
5.08216889699158e-08,0.789406783300054,0.838,0.564,0.000955549396012356,"OASL"
5.772489980878e-08,3.30327955902624,0.152,0.024,0.00108534356620468,"IFI27"
7.21648042578897e-08,0.493376196941488,1,0.983,0.00135684264965684,"UBC"
7.3099818090559e-08,1.0897406801543,0.545,0.267,0.00137442277973869,"ABI3"
1.02122067000487e-07,-0.328691896924553,1,1,0.00192009910374315,"RPL37"
2.61610436993826e-07,-1.94322480562341,0.111,0.384,0.00491879943635792,"LTB"
3.20056769548958e-07,1.39687199237311,0.394,0.175,0.0060177073810595,"MBD2"
5.97564953680996e-07,0.305211943116114,1,1,0.0112354162591101,"HLA-A"
6.35486653100419e-07,1.68418377882267,0.364,0.158,0.0119484200515941,"CDC42EP3-AS1"
9.19207043885452e-07,0.793757073104646,0.687,0.408,0.0172829308391343,"HLA-DRB1"
9.85534303413793e-07,-0.382709010739478,0.99,0.993,0.0185300159727861,"RPL41"
1.11730364473406e-06,2.51940648104872,0.172,0.04,0.0210075431282899,"ENSG00000274767"
1.21595359619833e-06,0.704370313897361,0.828,0.646,0.0228623595157209,"CTSW"
1.82043484771902e-06,0.856565289910077,0.677,0.479,0.0342278160068131,"SLA"
1.93522226441134e-06,-0.385226743393636,1,1,0.0363860490154621,"TPT1"
3.07095788801741e-06,-0.833606208896519,0.545,0.743,0.0577401502105033,"SPOCK2"
3.12526343828213e-06,0.530273790504624,0.869,0.646,0.0587612031665807,"GZMM"
3.3429059308006e-06,0.224817949144366,1,1,0.0628533173109128,"B2M"
3.83399346988319e-06,-0.748681006015808,0.737,0.842,0.0720867452207438,"ARL4C"
4.18319704758084e-06,-0.889743626587808,0.434,0.675,0.0786524708886149,"FOXP1"
4.87729710015826e-06,2.05295558383554,0.202,0.061,0.0917029400771756,"GCNT1"
7.14349625908478e-06,-0.411858878042667,1,1,0.134312016663312,"RPS13"
8.07618713560101e-06,0.526061860355793,0.99,0.983,0.15184847052357,"GAPDH"
8.64813031142479e-06,-2.02008995386262,0.061,0.274,0.162602146115409,"LEF1"
9.39478709592847e-06,0.618446864714798,0.414,0.203,0.176640786977647,"HLA-DRA"
9.47253484781698e-06,-0.482731416746858,0.929,0.976,0.178102600208655,"MT-ND3"
1.04236439328758e-05,1.15193517937948,0.525,0.344,0.195985353225932,"SH2D1A"
1.13623851528353e-05,-1.00236834356572,0.071,0.285,0.21363556564361,"FOS"
1.21704876841661e-05,-0.292158498194641,1,1,0.228829509437691,"RPL12"
1.39425978536357e-05,2.27695132431275,0.131,0.028,0.262148724844059,"ATL1"
1.41699438603951e-05,1.08602650215336,0.465,0.243,0.266423284463148,"EOMES"
1.53120706281837e-05,-0.930071105675986,0.343,0.601,0.28789755195111,"CAMK4"
1.53794514211473e-05,0.793083531584254,0.778,0.58,0.289164445620412,"CD3G"
1.58936069951968e-05,0.951228049201759,0.404,0.193,0.298831598723691,"HLA-DQB1"
2.09237832277553e-05,0.685987602655888,0.778,0.594,0.393408972248255,"ANXA5"
