"","0","1","2","3","4","5","6","7","8","9"
"CCR4",0.00603736290822171,0.00579243491734048,0.0283543433606519,0.00292490172785558,0.0276913050257995,0.0295324119336598,0.65518680307902,0.531347891946573,0.0578176676875804,0.0119552306701352
"CCR5",0.000795074615544531,0.000106049447835925,0.00134116237030618,0.000460557837958932,0,0.00267093094173134,0.0440474929458225,0.0225540432034849,0,0.00403685967711169
"CCR6",3.56058803975648,1.8812106685992,2.80589213904525,4.43087463209176,0.841090344212302,3.40519245497522,1.7535292003387,1.84588398072508,7.5124644090369,1.99469053359195
"CD1C",7.72293044794234,4.51476692799356,8.54530909029723,13.2802301075033,3.28394755954174,3.90086021434564,5.41247680193035,5.00571168919578,13.6802804164492,5.51793444274771
"CD1D",0.768633873822527,0.284854719045239,0.469702189101765,0.733611938514463,0.166785412348069,0.128121468577763,0.139417096210614,0.180566650177292,1.20729968645185,1.63811950362599
"CD2",0.00529658626811636,0.00493285079755151,0.039785049071188,0.00830720274549429,0.0139327816145801,0.0339853404499011,3.452226028792,0.0395828304959,0.0267089369727948,0.214315806987664
"MS4A1",12.0231202912559,8.60446779939224,17.4031372539862,10.6284717302057,8.54833801248518,18.4385054313616,9.43546683941542,8.87197389920733,19.735809857462,11.6811829555853
"CR2",22.6165531612587,16.1110645323039,17.735152725028,18.9231693274603,8.68021283079717,0.830681325591409,13.4604431299976,14.8602964515016,28.5287730485513,13.7312501171241
"CD22",17.0958215748426,11.2568486787952,12.7413994592317,14.3747119321228,6.86499257560635,21.2829235294078,9.42908015086515,10.7276209434269,23.9477556924149,11.4950005478019
"LAG3",0.00108093413310004,0,0,0,0,1.10685203889285e-05,0.0057700289608987,0.00208669745978063,0,0
"CD226",0.00252748892991531,0.000179327413468911,0.0137215138128346,0.0114247986543088,0.00624138583227671,0.0167280327169754,0.0680597664188552,0.75887302395336,0.00155961011135935,0.0114604101687398
"FCER2",0.000682374843397365,0,0.000386898129787221,0,0,0,0.00133302740934477,0,0,0
"CD24",0.115029136293725,0.02105655329734,0.706186813577615,0.14423044593059,0.325066347936455,0.00100652295414384,0.203586542630397,0.180441156083395,0.34172896654919,0.13544164176502
"CD244",0.0060930835295011,0.00499597695527957,0.0234630586080489,0.00338812615071953,0.00798402014795012,0.0352767596288456,1.01614509741947,0.037710441768169,0.000864442182184532,1.68452053308126
"IL2RA",0.00987364647219332,0.00354775875072171,0.133145461297648,0.0396517777215455,0.00263124533756665,0.000145732596175887,0.103254348177369,0.0193222427181585,0.0809814297169451,0.0193527750513347
"DPP4",0.0303727971188931,0.000901507811944932,0.0629476229448905,0.00616265268953605,0.0252419035917562,0.0162331891911118,0.705035373487564,0.078316598515593,0.00997962505741096,0.0701464574177227
"TNFRSF13B",0.00969989328426493,0.000232482134428672,0.0133845492725827,0.165167596276765,0.00509822724919623,0.170861466215807,0.00480060158799487,0.0272052710422205,0.0239881989323643,0
"TNFRSF13C",4.38845818915631,2.75479890361141,4.54867440241885,6.2090561349227,1.16087012895762,3.48688148484448,2.42346789817379,2.67006540972851,11.6021985992496,2.24706358994117
"CD27",0.0229959669998928,0.00333133616827091,1.47095857769968,0.17129424987495,0.0366231165358869,0.0728574580887031,1.23379483274817,0.133124847283869,0.0292051717017196,0.0812132696562829
"BTLA",0.707133367951763,0.109515708449916,0.353117315477993,2.97960649609978,0.115332002059305,1.44787627007852,0.357615843387521,0.423046809556945,1.98572412321529,0.269914251336405
"CD274",0.00746876295539799,0.0010946841695617,0.00790911522574352,0.0258841492340706,0.00947432090207842,0.0114170844125767,0.0376792327115023,0.00207387067149349,0.0038889149175118,0.000916110394551959
"PDCD1",0,0,0,0,0,0.0479141416419165,0.0418204905729729,0,0,0
"CD28",0.00493157261138628,0.0107862025887083,0.0220329943348535,0.0162397769117699,0.00902729151256686,0.0347321906555801,1.7680049766611,0.0212700060526552,0.0732114776278999,0.0147180754596363
"CLEC4C",0.00503592377224132,0.000590043753086018,0.00433243725658018,0.00215337104662704,0.00276009729763978,0.000333386284624035,0.0218057277084807,0.00127813454526541,0,0.140460383710299
"PECAM1",0.212041872587339,0.131133710824704,0.115286283249657,0.20055613287185,0.0756289861303082,0.0481837658289803,0.15849517625569,1.23999391540139,0.720325442047747,1.38291015026161
"KLRK1",0.00188269288194301,0.000227513827240964,0.000155994017582773,0.000893093781890499,0,0,0.129239801564074,0,0,0
"SLAMF7",0.139217966234156,0.0979195853673655,0.14462878359792,0.174549292616565,0.114862828293783,0.168611964606564,0.291083782038246,0.357170778532218,0.191474273896842,0.37045981019196
"FCGR2A",11.2394560069867,11.1594163200272,12.9869406394767,15.4406387091703,6.96909035002042,19.231594671224,6.96764319343896,8.91826734529653,17.5308952612631,10.3802948174943
"CD33",0.0521483572521361,0.131175744980791,0.0859154785969644,0.0385963793512479,0.140378734667421,0.0487795320269392,0.0531395989928534,0.0791508736257545,0.0661912558626962,7.36887857664434
"NCR1",0.0113241020148355,0.00568752492412972,0.0224449178541411,0.00420451253557696,0.0115672917637154,0.017007976092725,0.137902119573652,0.0489439555552512,0.0231978490464806,0.0666473058398423
"CR1",4.79483986054838,6.92220697699939,3.93363230004734,5.97246014062763,2.02751190565959,0.140895886601185,1.97576889201519,3.35246811810126,4.28541523688558,4.44313681856043
"CD36",0.01180971656643,0.00421681954786671,0.0275589962325066,0.00292980469411332,0.0110464364214579,0.00300654397553577,0.0307533769743652,1.05175734883067,0.0230857721876911,1.55258148906703
"CD38",1.86734455946405,2.72555364045492,0.524886959626396,0.833174669557007,2.41931010493709,0.0800887965995186,1.35983214123403,1.37567999866042,5.42806991255655,3.10341573759057
"ENTPD1",3.85643704078512,3.59000745573742,4.12211301294018,6.26146480247988,0.95811030490896,5.1148130491731,1.68607507566569,2.13784924977351,2.90430782949638,4.9850236308228
"CD3D",0.00701380743736387,0.000131109878241395,0.0238397529533298,0.00547770315398351,0.0138332709151693,0.0204687162245751,2.92797801021234,0.0177760921126671,0.0201659833115339,0.156791345668638
"CD40",5.07526879044952,3.23046742571444,4.20737635801484,3.35117042569355,1.3629302076171,0.985227033361506,2.13490380692315,2.57213794092271,5.05939385217418,2.20700475437765
"ITGA2B",0.012881326007905,0.012355879777016,0.0283943923166802,0.0123143329912069,0.0346223416047923,0.0169448710204686,0.0483965956847837,1.35599678987887,0.0349284053232759,0.0623124152411592
"CD45RA",4.41320403285414,4.51926275751532,8.45369678372734,5.50017971626439,3.80544796871493,5.14904868013205,5.3286312294614,4.69799819539188,7.75978748544061,5.53668048558917
"CD45RO",0.00233362548933029,0.00230691814256179,0.00282403259711982,0,0.000830984913776512,0.0193888619526063,0.628542774350057,0.000580653159515465,0,0.0861167619141958
"CD45",0.839884605749075,2.70883555322012,2.73922326464553,1.73749764776116,0.806741163026467,1.32398985575965,2.59536685100608,1.45680192527283,3.01423176949662,3.03412809238956
"CD47",0.489157259134362,1.41640230340344,1.0957532853142,0.559149005687163,0.513896073879737,0.955737425450945,0.938479872626033,1.34990723919348,1.8004180301876,1.94598627149803
"CD48",0.927438285240274,2.89939463970315,3.86343357174279,1.66750668294854,1.23700151444306,3.5260254649794,2.89485103066125,1.58738131120305,4.32265060678434,4.09869687711272
"ITGA1",0.0225158740458183,0.0096921554664563,0.0160283957316395,0.00799098394784782,0.0121024351203458,0.0305396950333706,0.315194661013185,0.0363798987120698,0.0717104692947564,1.48729627461058
"ITGA4",1.61813354666035,2.07427755416928,4.84887743429731,2.94480142729177,0.887511837936715,3.30509668491824,2.82334326579074,1.68333715293901,5.47544863163434,4.18604594085124
"CD4",0.00446251708590466,0.00104864577352114,0.00551333470898952,0.00103599906270952,0.0134558836601486,0.010444400560089,1.26490286564965,0.00189260774180293,0,0.494103919645421
"CD5",0.116837406780366,0.161491834030785,0.0982135961215465,0.0476833761570093,0.163500425851985,0.025955043729645,3.38484641263063,0.173025579092819,1.65791742333201,0.282464656153866
"CD52",0.786466885147072,0.602054987412357,3.12447214298763,1.00181984997107,0.541080814918861,1.42904027912874,1.99419717777689,0.641264715577462,2.95334419829492,1.43371207650322
"ICAM1",0.280007648863615,0.352035121895861,1.20761091376627,0.222474061228193,0.135657896169662,1.67013371693724,0.109283102048747,0.145741396462788,0.203871141906052,2.32828281667151
"NCAM1",0.00162194955328839,0,0.000475019497853207,0,0.002259891088748,0.000488541158786694,0.116544376820281,0,0,0
"B3GAT1",0.00883739944994297,0.00288914969629624,0.00134442506433627,0,0.00767375884976176,0,0.526262901683119,0.00737895082432389,0,0
"CD58",0.000491052596437528,0,0.00538554337636818,0.0274926249767065,0,0.0408128868844465,0.0152443714185838,0.0091337926691946,0,0.0635044099186223
"SELL",1.53356521741848,4.65112849916307,6.24867387244482,2.48210457752432,0.761445051205144,0.167104898679871,3.12210889479149,2.59521925189547,5.42067252662599,3.74361632198869
"SELP",0.0203570667818706,0.00375604416625673,0.0255027516501285,0.002255625341434,0.0272357454299319,0.0200248946285717,0.0757992588938577,1.26196616677995,0.022422436725397,0.212457978035409
"FCGR1A",0.00284786983810288,0.00515535948191224,0.00499047094342037,0.000759557537646906,0.00167878931230702,0.000432747091754804,0,0.00266664225546795,0.000683379229764046,1.2381493165546
"CD69",1.72508471401821,0.921101001087587,1.75022950947217,0.798818467431354,0.816908585033551,0.545449277458976,0.809458332232392,1.18005123007574,2.17792953782851,0.87041743146478
"CD7",0.024672602902827,0.00269855341946145,0.0931029226399827,0.00364289989378882,0.0398705041141363,0.0112274546964339,3.55468489573679,0.0551457794718967,0.0281820507399617,0.162652574181351
"NT5E",3.34405740419405,0.582045479557498,1.72599267273777,1.96478359418233,0.528007171862226,0.358398949964917,1.18214802012217,1.40623709595439,4.21199239037667,1.02179040660178
"CD79B",0.0855119983581812,0.0137802973279362,0.209966265005939,0.391888938262027,0.135736694093193,0.114551318984322,0.086354484693709,0.102207528636982,0.229209630846958,0.0577949434916919
"CD8A",0.01909704256169,0.00658690633728864,0.0340131638460502,0.0162808873536228,0.028324656750651,0.0172104223076142,3.37629364181439,0.0673583679240628,0.0140751710766039,0.0781393872262349
"CD81",0.0546714233270373,0.105058906028794,0.388090231313162,0.27666585109832,0.188984380481143,1.49215491975144,0.696655725165729,0.0875777230833358,0.497150779576799,0.430379673646654
"CD82",0.170680548227763,0.0695153557406793,2.2423351182553,0.0614841927761139,0.156043838949166,0.597527361810095,0.162544126194098,0.28429755868802,0.97119245144898,0.627517483148072
"CD83",0.0408871926641449,0.00476965406942907,0.0768003725884381,0.335370564518076,0.00472716703627196,0.0407202461582322,0.0652152216700682,0.0362553449736885,0.0195525597898416,0.00370228219671054
"LILRB1",0.23304953557753,0.0418474332803151,0.377021014343327,1.40103735565345,0.064277004522316,2.91081884731203,0.105749991079624,0.10091413077081,0.306151549515451,0.739831767434261
"CD86",0.173533878162259,0.162433772983393,0.669384084358872,0.546635627888668,0.149317558977672,3.93838056548112,0.222843863091877,0.15258904786242,0.153105396815195,4.81130201896336
"KLRD1",0.00971581213544159,0.011835271212411,0.0299707703629711,0.00782410893280717,0.0260338476114478,0.0110278576816223,0.367884101453619,0.00710070724476287,0.00204872607774965,0.0614529823069742
"FAS",0.00805194628589771,0.00302070348108061,0.674826743348496,0.177724734510576,0.00645341171588218,1.90592184486607,0.738307860618279,0.0312232609066288,0.0505256484360189,0.738642236292134
"CD99",0.0903683189334506,0.298637168639945,2.56723864208455,0.50339810050243,0.106732902070996,1.21330309566281,1.90540728710229,0.368273916626093,0.598304040540849,1.48071008851238
"CLEC12A",0.0414844234066299,0.035090029230266,0.0209803942840932,0.0141753729319038,0.0203739573880385,0.0320034848735836,0.0249601859559928,0.0310673021404141,0.0189168512584985,4.1726969314971
"CX3CR1",0,0.0011183187696599,0,0,0,0,0.00302088863197259,0,0,0
"FCER1A",0.00154953588203588,0.00562920067539368,0.0170663548026377,0.00600681857608425,0.00222636632543739,0.00731650186686109,0.141874030511669,0.0389936678164479,0.0239698290954003,0.166514021196401
"ADGRG1",0.0165442990946256,0.00428069521870623,0.0259197349536692,0.00394471074846019,0.0127253109483022,0.0185396412353624,1.23062833618902,0.134615730805106,0.00325201328974784,0.161961507200784
"HLA-A",1.24769427987245,2.52835590510718,6.15680127249124,2.3375443070009,1.84821506147622,4.24490360542306,2.477833477496,2.2224903953999,2.67515511573954,3.55484047566984
"HLA-DRA",6.33700733505652,7.51614756273275,6.3086498754471,7.33629071830931,5.06277375281454,8.26951931842601,3.23905382175961,4.9362101765514,6.11282699008803,4.99268519920801
"IGKC",0.96210339751603,0.52106335970156,0.451713179253652,1.47420059798183,0.343175905789242,0.390065291837232,0.322365704112132,0.408985467905209,1.19706928034229,0.288761545880972
"IGLC1",1.98824011608664,1.6812603471992,1.36396045538215,1.76896443542626,1.27223987804865,0.564451123102592,0.858270769727211,1.4399001989621,2.25911436621473,1.32667605977727
"IGHD",23.6636503899242,16.6583501484598,10.1314428785475,18.8907149656706,14.9796531005293,7.68579114584502,13.5508597051184,15.7170759219151,30.4690851656969,15.7590029121752
"IGHM",4.33737676338012,4.89155277865222,5.03425719612408,9.84375792278219,5.09061003916797,1.30095976145985,4.1177504799706,4.85631242381747,5.79242265904149,3.75084562258462
"KLRG1",0.00582341158063041,0.000625779855877782,0.00303968090281861,0.000783537586031103,0.00545717085252546,0.0039954197111156,0.492910860080603,0.00664581637661937,0.00286040112018871,0.00664711712880371
"TCR-AB",0.00474564972171894,0.00066304492157879,0.00111384439300391,0.000361622920586279,0.00140005087448447,0.0121820005845437,0.561370495103155,0,0.000555826208034351,0.00636678626289055
"TCR-vA7.2",0.00706737283400816,0.0012784271350716,0.000284697965196294,0.00104420192380374,0.00236583103442289,0.00175726994849588,0.290406666323259,0.00887879032726476,0.00808683184987528,0.00311821064036143
"TCR-vD2",0.00132010187556951,0.0043781417337006,0.00513293907590498,0.00185030806230933,0.0111670749732219,0.00266959383313199,0.101711215395886,0.00446003794266892,0.00499318035563565,0.0268896435085262
"TIGIT",0.0163452192309238,0.00121601004950709,0.0216626061067827,0.0066774984795656,0.0129749364662541,0.010507734521585,0.216007724304321,0.025703619854117,0.0262526547484869,0.113403305049294
"CD44",1.42706113929328,3.78918616734784,4.08733405629738,2.49452479332695,0.744293407214419,0.896429898778807,2.46813474988508,1.94506745349398,3.67256529260264,4.04517269514733
"ITGA6",0.0067672546718644,0.00189010767804705,0.0099641958932366,0.00192016188031435,0.00897665462564596,0.00190282832875967,0.101373166035118,0.881577457855654,0.00734451673148337,0.0206459842940894
"ICOS",0.0828967220686382,0.0269110275957691,0.0629103738111445,0.0112425743458309,0.0187876447515208,0.0363155554880047,0.782891326091564,0.0557323677535563,0.0549545644154916,0.0447287084220374
"Hamster-IgG",0.00421426638873928,0.0049632550296034,0.0238643122185538,0.0158436848622406,0.00687571872592622,0.0120229715429621,0.121088866560322,0,0,0
"Mouse-IgG2a",0.0012772584348388,0,0.00175839293638656,0.00401301532401352,0.00220370592029841,0,0.00722687379317309,0.0823189852888311,0,0.00570822028243926
"Mouse-IgG1",0.0080761067699157,0.00266099996780816,0.02010776289799,0.0077171505829672,0.00506413140397835,0.0115430376784235,0.0478246595686085,0.016521177665545,0.00699964045139907,0.0101782411850758
"Mouse-IgG2b",0.0136325960636799,0.0022685000167318,0.00566331357390921,0.00723443162451952,0.0110715264298061,0.00889933904585229,0.0384405386309431,0.000751795735322372,0.00323749051971726,0.00980889211830615
"Rat-IgG1",0.0100104598068944,0.000904325732331495,0.0139775948298476,0.0149297334633982,0.0715356973627953,0.00398303387087899,0.20369640322488,0,0.00308914751495092,0
"Rat-IgG2a",0.0183672150399271,0.0055256963351257,0.0198126928261746,0.001253096943843,0.00623383490319975,0.00846748686087983,0.0561171263877543,0.00162084091143951,0.0108918984882836,0.0207722860956579
"Rat-IgG2b",0.0122945062489781,0.00262414416949985,0.0094413086928794,0.00625788036230585,0.00346930750277864,0.0071515021374843,0.0558486835583463,0.0381044339222352,0.0352310332287097,0.0114778232707342
"OLR1",0.0733374230307065,0,0.12890181157445,0.139885506022565,0,0.436701829718931,0.201917719568189,0.124689647749284,0.124453902232815,0.324448949011719
