"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9"
"FAAP20",0.452113295244207,0.406532496882822,0.429615118194999,0.32429316814684,0.409501896657007,0.372499472261888,0.421826186928956,0.47860277304621,0.370515128664019,0.536786455434638
"ENSG00000234396",0,0,0,0,0,0,0,0,0,0
"SKI",0.286522682125613,0.288222255162595,0.312554727233492,0.266954717253995,0.220325494087038,0.350358785379636,0.507103485794354,0.220391372368487,0.245453372033254,0.687606955535468
"ENSG00000287356",0.00266231343699693,0,0.00343847153304304,0.00158418853110871,0,0,0,0,0,0
"MORN1",0.034160423006935,0.0310583656956926,0.0403551036820657,0.0264390265132547,0.0327322493872573,0.0286880098627072,0.0647684194407956,0.0207312927473481,0.0106123472502909,0.0326180927201893
"RER1",0.470079466338208,0.677608780389993,0.712358218143477,0.769823984323119,0.617097899684443,0.699372300837939,0.668600842055975,0.697612281271169,0.642287189661043,0.636392639780122
"PEX10",0.0837737076684176,0.0891230681693773,0.111508100232651,0.12147722068257,0.0840855747474475,0.0820747025771939,0.0560312921982297,0.0746693789276422,0.0876960975508814,0.165483964406399
"PLCH2",0.00336304071037404,0.00200577053398936,0.00977359565481747,0,0.00965510880529612,0.00244182116883142,0.00807081657293758,0,0.00856557264877836,0
"PANK4",0.0944147039495484,0.116210138706045,0.094448484581844,0.0884926923776159,0.0832464288317903,0.100625225948206,0.0434425764125732,0.115442579014371,0.0442428760705576,0.0757178147067692
"ENSG00000272449",0.32999760631543,0.107785232544452,0.240430147625546,0.076598566856423,0.190710165759007,0.139996323581982,0.20885854228612,0.0751882501163429,0.207202700179633,0.224052145880675
"TNFRSF14-AS1",0.0291656846080657,0.0107025958837408,0.0317630759672548,0.016788215169891,0.0224852477127113,0.00864847466395093,0.0423697280060377,0.0196379875067422,0.0460138545853532,0.107720813478279
"TNFRSF14",0.891513604571757,1.00907483137775,1.0099704352563,0.726526917088726,0.977832417396644,0.919866699589757,0.827944259657003,0.959901789323252,0.958979641164098,0.648178281551535
"ENSG00000228037",0.00408902097887921,0.00145624762267576,0.0136383093634347,0.00400402443841831,0.00740837253570318,0,0.00739109225561353,0.00300866435159974,0,0.0152664996511605
"ENSG00000289610",0.0132274496492377,0.0080129903082773,0.00997946207581313,0.00521703230968992,0.00754094070537293,0.00253135206095091,0,0.0131594965315422,0.00909644749923129,0
"PRXL2B",0.0406918358901109,0.0603691132553235,0.071376009444471,0.056332607570128,0.0484688216437943,0.0386620228059538,0.0338408716040128,0.0309024554767401,0.0501154727414878,0.015466444774739
"TTC34",0.0017844549703495,0.00248386402840915,0.00384799730623873,0.00864977682282725,0.0120371344558476,0.00212455140097168,0.0139819072719567,0,0.00985035665132096,0
"PRDM16",0,0.00179489388587347,0,0.00263333007628234,0,0.00149542616430516,0,0,0,0
"ENSG00000287828",0,0,0,0,0,0,0,0,0,0
"MEGF6",0.0442034450973815,0.0624825383224504,0.0164085234558312,0.0317767237261291,0.0591555850796028,0.0016576122360957,0.0542600049594012,0.0290396466068302,0.0609050908685686,0.180194665815003
"ENSG00000238260",0.00234355207684644,0.00406319410517851,0.0078183035492978,0.0140839808020832,0.00183159777233753,0.00684618237751539,0.00692173730068858,0,0.00883561586885,0.0201332012595331
"TPRG1L",0.297175957894974,0.38970634401668,0.369070440260651,0.424104681462436,0.322492115069814,0.409808883691526,0.292208414613011,0.283250817045901,0.262443263232449,0.448077728992124
"WRAP73",0.114853397733514,0.103494668406066,0.14507805527159,0.112659047170202,0.165953459006002,0.152359593518505,0.137224954354643,0.158994781867697,0.114105185188474,0.140205408625025
"LRRC47",0.182637164907312,0.259176570223764,0.246789233634931,0.248730150460489,0.189384254229966,0.200745523211054,0.225329727182369,0.222826749772241,0.278758965309131,0.252454543488326
"CEP104",0.150379636212371,0.183578167646145,0.194861801327673,0.249042100209281,0.219546021903516,0.226283865429061,0.208823968465463,0.152699583878345,0.191019216860376,0.236258334031725
"DFFB",0.00923574552991058,0.0202503119367474,0.0255579254769797,0.0214799404190435,0.0121438578957393,0.0344314056110876,0.0313587539828453,0.022380313400187,0.0264178477299669,0
"C1orf174",0.200978373267666,0.262281583567143,0.296173484152835,0.290479675377423,0.230043588051923,0.381510305936009,0.209584391288881,0.274999480271453,0.212457862244127,0.222824136611165
"ENSG00000236948",0,0,0,0,0,0,0,0,0,0
"NPHP4",0.12211299070359,0.118495155083492,0.0833204459608501,0.113387928401568,0.0936996594148106,0.0894301681598849,0.160351631761099,0.128615800552502,0.108951988760656,0.0619286866210099
"KCNAB2",0.184167977054171,0.117375591750751,0.216258231692136,0.202060971739345,0.193317093122953,0.131982170725704,0.283937608240208,0.136658517157516,0.203113882652938,0.165260686353276
"RPL22",14.797831421898,14.5794908155933,13.2142469413193,14.226301404152,13.8871323459824,10.2934343325117,13.0307362658844,14.123458687483,15.2266217152439,11.1629378705063
"ICMT",0.0479965650629671,0.0589188462510105,0.079174628904886,0.109531966873027,0.098521368787418,0.111928612168104,0.1104674412927,0.0588751648119083,0.0773088768855139,0.0865560151517899
"GPR153",0.00102987290544448,0.000686173480849653,0,0.00108332432368604,0,0,0,0,0,0
"ACOT7",0.0916550004981938,0.0924843367117342,0.0716256610366554,0.10000853267915,0.0525984629340659,0.0685604936192722,0.106189471063946,0.142253712289042,0.0707556524519123,0.0783308721497461
"ESPN",0,0,0.00219874856796949,0,0,0,0.00506345522082741,0,0,0
"TNFRSF25",0.0025255718831904,0,0.00541552324849835,0.00996418434418486,0.00871147554433098,0,0.0191314218489082,0,0,0
"NOL9",0.173540786268919,0.273990234625305,0.235974633498618,0.255043406571232,0.242133259324575,0.201652785723996,0.212116074467102,0.262092781032366,0.259665547405536,0.153453416024036
"ZBTB48",0.178020397691386,0.219041779475926,0.174360767694579,0.173778316073212,0.17946057118532,0.115960854673165,0.143742344207304,0.170283883440444,0.179869605016413,0.220151875818522
"KLHL21",0.130633533264838,0.0843788960644543,0.207395176243439,0.163565358823505,0.133483095469226,0.162911891961285,0.199769187172304,0.103587299163664,0.102687623784031,0.251190229871248
"PHF13",0.0420623091842119,0.0777784253663408,0.0809523906442929,0.10029987783872,0.0726731408265465,0.048084608189839,0.0268817906401724,0.0378378760512359,0.0567106763750889,0.0393408762876854
"THAP3",0.0707210325674107,0.09538859605614,0.0962879563895018,0.107854556034493,0.0776431416096449,0.113158818261956,0.0585293231167993,0.208886331285232,0.0547283667185528,0.162803022329901
"DNAJC11",0.14566666752452,0.167857977180914,0.171908419040667,0.157674796151295,0.227470421998586,0.135050251880697,0.198707940910848,0.219624886430429,0.140882158780282,0.172933765666233
"CAMTA1-DT",0.037961255266822,0.0146071309485717,0.0200011935970922,0.0112747593719779,0.0270628853885335,0.0262773326831978,0.0436959564477074,0.0137097376437435,0.0498880353050653,0.164479298015711
"CAMTA1",0.85205622713228,0.754185337986625,0.752718486682984,0.666885369862934,0.684055079890769,0.463819049948087,0.753273624925235,0.77440043532138,0.703027376229149,0.839535358710906
"VAMP3",0.17884542768295,0.201347386366849,0.245394499836851,0.288650303097877,0.197517645497095,0.311102647947361,0.227898586383179,0.283558342494785,0.212776086472627,0.223120530425975
"PER3",0.0436056132128236,0.00754358425958144,0.0318927939421652,0.0174466161415357,0.029444204537276,0.0348419824437455,0.0176750438436954,0.0224761658549389,0.0162842800034174,0.0858302721020666
"ENSG00000236266",0.00579275226850957,0,0.00308661764121546,0.00542478741608429,0.00410989825922579,0.00740024945959546,0.0229817798984454,0,0.00839223487033932,0.0107423385641361
"TNFRSF9",0.00119579176960441,0.00499843921358719,0.00421864955224895,0.00134997838684603,0.0061945817232583,0.0061688793570869,0.123937420390369,0,0.00869645376008571,0
"PARK7",1.58389831101155,1.6245758719862,1.81970640609024,1.92962511624768,1.8710454921491,1.26416466317073,1.61671675427623,1.801466558088,1.72160510799076,1.69073059912192
"ERRFI1",0.0797864893964752,0.0149729272373674,0.0211462515303392,0.0086563865185426,0.0192939632201456,0.033592879771324,0.0727824710658556,0.0342074206994044,0.0352233351286312,0.185206525858593
"ERRFI1-DT",0,0,0,0,0,0,0,0,0,0
"RERE",1.43662734027271,1.45933781204362,0.863026893976177,1.11279243455597,1.86782549518856,1.59087730520596,1.48156123326987,1.44012087988177,2.10441544142333,1.6122828159254
"ENO1",1.85998840523557,1.97620451427805,3.06488143468077,2.32579725675164,2.30245970972131,2.35955848893055,2.53320850096389,2.36938749470394,2.35994462857115,2.19648178938517
"ENO1-AS1",0.019264879450956,0.0125118340869719,0.0209886818204714,0.0130098667425672,0.0182351268319053,0.00205692498764817,0.0366474512879034,0.0146285085991718,0,0
"CA6",0.000897364154322226,0,0,0,0,0,0.00296531412758679,0,0,0
"ENSG00000290109",0,0.00111205524601498,0,0,0,0,0.00903419079849599,0,0,0
"GPR157",0.0200650851991171,0.0208755762302623,0.0919052522802008,0.0215210192471328,0.0246708828530298,0.0089356070646234,0.0306576662750013,0.0109810176703393,0.0249981462777583,0.0875244389067598
"H6PD",0.0656976319241482,0.0973030744658328,0.0558316554711619,0.0808785635486564,0.0925113589819691,0.060761165152656,0.0701819833746297,0.0805708468117472,0.0799189536829527,0.089852577519214
"SPSB1",0.098188667480821,0.0903661493886491,0.0752757079232686,0.0829766752534845,0.101776038498204,0.0177753117557755,0.123345296341975,0.142796803303507,0.0946287971489531,0.0740967964809055
"LINC02606",0,0.00115116473696922,0.000681657217761533,0,0.00266531339821062,0,0,0,0,0
"SLC25A33",0.492255869491387,0.246552529592514,0.303609859299099,0.225982986706179,0.347801743278256,0.353992009846556,0.378880356127819,0.242856604870913,0.41990716546575,0.470766314148794
"TMEM201",0.00952801074913636,0.00944756162544936,0.0252620237426817,0.0088673430943966,0.0130414549730061,0.00766993531305052,0.00861362054589682,0.0173698819061495,0.00299603744088069,0.0267952600971239
"PIK3CD",0.364678026679907,0.646530868436296,0.780810781731305,0.846457543896511,0.831418586064829,0.563737632013477,0.623101585735984,0.679646947270862,0.345568874791552,0.564307333239002
"PIK3CD-AS2",0.0186417048615915,0.0228085530868965,0.0264200269500457,0.0183361551641334,0.0117920684694596,0.00800564292744309,0.039010696394916,0.0273180316096152,0.0121065935820485,0
"CLSTN1",0.108301315343511,0.144448772406855,0.1564360103564,0.142283008957397,0.201775168348586,0.226376978798623,0.23109678925716,0.141734144263847,0.152781503497889,0.201670684109588
"CTNNBIP1",0.0376124065872919,0.0606449732627354,0.0495429076322238,0.0325938265179305,0.0410482382508806,0.0209972835897542,0.0258098082803835,0.0702134167257009,0.0398467951237569,0.0483777279696114
"LZIC",0.22190345581282,0.279849153610305,0.238262420571868,0.356260539092592,0.261426550227709,0.232169470970934,0.201649759714117,0.23699469733838,0.254239834842435,0.266897544347124
"NMNAT1",0.034773077240481,0.0451339971891265,0.0463860759487601,0.0651135255901032,0.0346602633945683,0.0485612591268448,0.0293523807064884,0.0582644479157317,0.0421728337058618,0.0348706491922019
"RBP7",0.0015594259815339,0.00129295787905258,0.00089807124830287,0,0.00340906879836706,0,0,0.00855229342576652,0,0
"UBE4B",0.266182215561528,0.289166575629152,0.287399380467639,0.27256458221794,0.275810992406425,0.312146728560352,0.292359317918613,0.297301553421872,0.179216006725158,0.547766991638672
"KIF1B",0.155610194168288,0.14600958309425,0.212621949892666,0.149648321752871,0.135279583788579,0.406565180460159,0.313272951836704,0.140395575334063,0.142565515546875,0.327842509739868
"PGD",0.471416419611236,0.472831401254233,0.585363660453493,0.471247073111792,0.40549331235416,0.430039567729526,0.463531023806804,0.562538877255602,0.323132525901895,0.391884566365772
"CENPS",0.171354322696217,0.19512516981051,0.18654185969318,0.210865204510057,0.150852907946148,0.0807993046830814,0.150239299398085,0.25006499626027,0.195768681129672,0.130155709106172
"DFFA",0.198082990896767,0.209547258042598,0.210795399296544,0.225771849037966,0.189383332380597,0.198083711991868,0.237845374969938,0.17158471612197,0.174371172895777,0.244080391952766
"PEX14",0.182749885747274,0.1761142225252,0.235661881097491,0.166182556444664,0.280164279244345,0.175919410825457,0.208983434388045,0.20376562109418,0.217328573243202,0.188426532116416
"CASZ1",0.162014797196501,0.194808222532543,0.126421903957221,0.11445831562371,0.17565734550832,0.125183913109111,0.207946447388235,0.130530943161008,0.108694592676327,0.21311700483777
"ENSG00000272078",0.030930822523845,0.0239593201810696,0.0231009680702786,0.0205526557055697,0.0189919679883768,0.0281400143946586,0.016026930206225,0.0451443190117048,0.00414308903746927,0.0199746721157572
"TARDBP",0.590512034622419,0.51484336066383,0.528663881121421,0.567519626434904,0.532212253859921,0.519376561280305,0.375020068054488,0.465201529607042,0.498119866340559,0.508168553258668
"SRM",0.437711295458072,0.67460530800183,0.920459908819694,0.62847127711131,0.741384480767504,0.485835367518734,0.71597548824937,0.677635627136427,0.579518904526979,0.580506590674592
"EXOSC10",0.425919474857122,0.499444120623118,0.504974346219688,0.546597197725688,0.610183815020743,0.386973704944452,0.381029973956328,0.44291040532789,0.394050856150025,0.610204976031243
"ENSG00000226849",0.00389586770011582,0.00765933071328687,0.0117737680460967,0.00787282551805117,0.0133870515603309,0.0020899209382909,0,0,0,0.0121917320549896
"MTOR",0.140681787228282,0.153309324045559,0.182233479543558,0.12780703047746,0.157566519278879,0.13605465570784,0.251148842838657,0.20602681755536,0.119702102769886,0.18902603544779
"UBIAD1",0.16868670025192,0.184215011960991,0.181771568513935,0.209509797144395,0.228960779843497,0.113655773308687,0.141812624725218,0.216600674576465,0.183929953579048,0.150792161071486
"FBXO2",0.0180991575981892,0.0162386907738857,0.0332220877548447,0.0320526225324938,0.0102020753467321,0.0184901621592625,0.0117934660869209,0.0159472236714204,0.0172537348801804,0.0186122692078618
"FBXO44",0.0453004296727692,0.0408517409189939,0.0555337144693924,0.0461095162941896,0.0639495074330808,0.0459289731653996,0.0848033561563193,0.0538207567309893,0.0509182773633012,0.0585011467847038
"MAD2L2",0.0955025954410975,0.14411801661635,0.117971581938493,0.106110659921013,0.145463511180599,0.0864834984094483,0.0814933397454982,0.0520159949504889,0.0554755134410483,0.190082784749252
"FBXO6",0.0427555657833513,0.10354127725155,0.0750814873824512,0.0511594809429448,0.0801250536344045,0.0485206825960422,0.0507144728279574,0.0464438524979884,0.035734628761493,0.0925969165386772
"DRAXIN",0.00927140953013997,0.00260270525693626,0,0.0038213963080902,0.00173730671594132,0.00494075740774611,0,0,0,0.0334684342462407
"AGTRAP",0.0336935548697085,0.0649084492789702,0.0665823726556586,0.054794774261601,0.0370250637046428,0.0472053812454113,0.0824099895334767,0.0487018311389803,0.01124254368802,0.0838509082767581
"MTHFR",0.12441782322201,0.134662433217554,0.193613137664828,0.167498463410776,0.127626698921501,0.206239914349196,0.205326756731953,0.159854720251514,0.13235242255204,0.303422621880651
"CLCN6",0.238156905376102,0.213084819238996,0.210047274403143,0.196526667360617,0.220364185908292,0.260982605132108,0.172660929395198,0.242444335502323,0.219910684142654,0.295936281060258
"ENSG00000285646",0.0414137772337591,0.018445508915835,0.0254146939576689,0.0089783565721923,0.0497791868816252,0.00994480371546038,0.0412707855264199,0.00592347229206983,0.021740558715914,0.12825128513171
"KIAA2013",0.233525980201337,0.324784300149124,0.387537329217166,0.354908822256112,0.275227914783808,0.470411611116294,0.221933937785298,0.286465468554965,0.229758101034797,0.236252178297928
"PLOD1",0.00528275611342475,0.00454268726796586,0.00741676370286271,0.0124874063784745,0.0134598348264739,0.0202379561371794,0.0101671065634773,0.00553706176924627,0.0126392925516021,0.0159694918827073
"MFN2",0.133734868579266,0.123720672017528,0.153547469096974,0.13800612759929,0.163537372115475,0.128653996895612,0.171021499825181,0.146749143652173,0.0993352024921037,0.224928933608566
"MIIP",0.0952683667108381,0.131152099473282,0.170789409339529,0.131670134962628,0.151343116350854,0.0907679449952843,0.164530547574057,0.119382729931297,0.110619030398314,0.114212638711233
"TNFRSF8",0,0.00163137193485606,0.0114257559427298,0.000598612273084046,0.0120529656102197,0,0.0152487557465185,0,0,0.0793825884298897
"TNFRSF1B",0.383574968497607,0.213754382894199,0.998045973051778,0.392583071254819,0.469407198718254,2.66588932026257,0.869519034805836,0.370287338699427,0.52803308022363,0.887405139777955
"VPS13D",0.325885965000776,0.363711542589292,0.39145303183309,0.363164233687398,0.424501135747065,0.523501595020034,0.487377655629595,0.382910143990706,0.407096196407893,0.475132211759629
"DHRS3",0.00785314641198883,0.00328646731429154,0.00105557017520248,0.00190181672679525,0.0139179862982016,0.00740743624356587,0.0697077435466533,0,0,0
"ENSG00000272482",0.00105251458364207,0,0,0,0,0.00174066252052459,0,0,0,0
"PRDM2",2.65499012619318,2.19261156048568,3.04778042330238,2.06717754456889,2.52067689876533,2.14432111437126,2.58101435573446,2.15214140439398,2.01407857088291,2.64183908531742
"KAZN",0.0189685978005828,0.0111612230927975,0.0381716617248979,0.0493252505126153,0.01656849059976,0.0738202340569428,0.0198845859226663,0.00592347229206983,0.0108057823758316,0.0220288618821355
"TMEM51",0,0.00158946325733156,0.00269825657626371,0,0,0,0.00901531160523032,0.00671026099560142,0,0.0395843157666619
"FHAD1",0.00141425778930808,0.00137644240841083,0,0.00292624055943185,0.00269894169098413,0,0.0189210109407472,0,0,0.0258123801337598
"EFHD2-AS1",0.000843389061108935,0,0.00107813131380651,0,0.00182479354285856,0.00244699922038605,0.0122193221697606,0,0,0
"EFHD2",1.69739602348256,1.42444978844747,2.11001017896118,2.11934872198005,1.52902988224998,1.88062001871507,1.95975866487508,1.67561532993574,1.39249457324143,1.24399497237925
"CTRC",0.00330649835081305,0.000913388151236618,0.00157010764420899,0.00221514814866233,0.00150728485844937,0.00392106964596019,0.0245782318507823,0,0,0
"CELA2A",0,0,0,0,0,0,0,0,0,0
"CELA2B",0,0,0,0,0,0,0,0,0,0
"CASP9",0.732510154326007,0.271449542325473,0.252330777680396,0.393455216631129,0.355456838273554,1.11477714333902,0.32046629850342,0.358537397123934,0.615438087336654,0.625406079966918
"DNAJC16",0.153847803029373,0.205325159682373,0.209032553471224,0.232103561333983,0.158488370656648,0.185964800251295,0.20400691680662,0.107570358222989,0.219468167183867,0.28260302671053
"AGMAT",0.0169183850912614,0.0291527362268414,0.0499187541944565,0.00719600373640035,0.013498807797154,0.00466842569796296,0.00364850053924838,0.00926258692937833,0.0177616558914923,0.0286789497575002
"DDI2",0.422623316650471,0.51119849733479,0.401884866852422,0.456625559381426,0.482974528901214,0.645620172176497,0.417701274463041,0.562267759764133,0.559284281979633,0.701198318824301
"PLEKHM2",0.720828698674346,0.628218009488551,0.716388477860247,0.407351287628776,0.754674149964546,0.70615615956728,0.569973253480159,0.508294549348705,0.771997723472777,0.826269765232048
