"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","direction"
7.28290577333845e-41,2.80322854840282,0.107,0.028,8.95797410120629e-39,"Classical monocyte","DPP4","up"
1.18840971152009e-14,2.59580815920604,0.107,0.057,1.46174394516971e-12,"Classical monocyte","ICOS","up"
6.45857175463826e-12,2.16833800025089,0.595,0.569,7.94404325820505e-10,"Classical monocyte","CD14","up"
1.07146522161661e-91,1.67598786173224,0.222,0.057,1.31790222258843e-89,"Classical monocyte","CD7","up"
1.36370041688837e-15,1.07347860322678,0.26,0.35,1.6773515127727e-13,"Classical monocyte","THBD","up"
1.37301030621017e-143,-0.488057545112184,0.777,0.917,1.6888026766385e-141,"Classical monocyte","ICAM1","down"
3.71254005161814e-07,-0.611193126247069,0.461,0.508,4.56642426349032e-05,"Classical monocyte","SELP","down"
8.20093958877938e-53,-0.656386132965794,0.25,0.112,1.00871556941986e-50,"Classical monocyte","CD2","down"
2.75659191472219e-26,-0.797340841244798,0.718,0.643,3.39060805510829e-24,"Classical monocyte","FCGR1A","down"
4.17184140962788e-09,-0.977027841852077,0.29,0.35,5.13136493384229e-07,"Classical monocyte","ITGA6","down"
3.13609985303024e-48,-1.15167413944831,0.562,0.715,3.8574028192272e-46,"Classical monocyte","ITGAM","down"
5.74291312924882e-35,-1.25545748669493,0.858,0.668,7.06378314897605e-33,"Classical monocyte","CD99","down"
1.0833255948736e-164,-1.47296720790657,0.547,0.791,1.33249048169453e-162,"Classical monocyte","CD47","down"
3.99726858564377e-15,-1.89898834041027,0.466,0.542,4.91664036034184e-13,"Classical monocyte","CD4","down"
3.41427398469928e-156,-1.92251259962142,0.909,0.991,4.19955700118011e-154,"Classical monocyte","CLEC12A","down"
4.10145904411883e-46,-1.98579500584428,0.735,0.807,5.04479462426616e-44,"Classical monocyte","CR1","down"
6.99253440633057e-129,-1.99641877263043,0.86,0.927,8.6008173197866e-127,"Classical monocyte","CD48","down"
1.22886368786281e-175,-2.03195576406133,0.757,0.879,1.51150233607125e-173,"Classical monocyte","HLA-A","down"
5.33867309962399e-89,-2.12198455829069,0.364,0.557,6.56656791253751e-87,"Classical monocyte","ITGA2B","down"
0.000128608609869317,-2.52925164884656,0.122,0.094,0.015818859013926,"Classical monocyte","ADGRG1","down"
6.78135018773189e-239,-2.56693214947771,0.656,0.908,8.34106073091023e-237,"Classical monocyte","HLA-DRA","down"
1.95098434612234e-56,-2.65523678657736,0.146,0.038,2.39971074573048e-54,"Classical monocyte","CD3D","down"
2.09195380868829e-54,-2.8708299305077,0.127,0.028,2.5731031846866e-52,"Classical monocyte","CD5","down"
0,-3.423334740746,0.8,0.955,0,"Classical monocyte","CD45","down"
2.48799450615065e-42,-3.50446450898146,0.597,0.749,3.0602332425653e-40,"Classical monocyte","ENTPD1","down"
8.11309242861539e-101,-3.65390593737063,0.752,0.832,9.97910368719693e-99,"Classical monocyte","ITGA4","down"
5.72559076733046e-50,-3.71306064236171,0.065,0.177,7.04247664381647e-48,"Classical monocyte","IL3RA","down"
0,-4.33140310670134,0.954,0.995,0,"Classical monocyte","CD44","down"
0,-4.41905347330437,0.836,0.988,0,"Classical monocyte","PECAM1","down"
3.76912916835412e-276,-4.90950265258363,0.955,0.996,4.63602887707556e-274,"Classical monocyte","ITGB2","down"
1.95231977177101e-112,-5.05145097372832,0.701,0.853,2.40135331927835e-110,"Classical monocyte","CD244","down"
6.49385031727424e-79,-5.08548666884771,0.016,0.129,7.98743589024732e-77,"Classical monocyte","CD58","down"
3.43935394684726e-154,-5.20425858927191,0.903,0.947,4.23040535462213e-152,"Classical monocyte","CD33","down"
8.92807493422501e-26,-5.2337693748055,0.141,0.067,1.09815321690968e-23,"Classical monocyte","CD8A","down"
0,-5.49358743353121,0.962,0.997,0,"Classical monocyte","ITGAL","down"
3.90036286222226e-41,-6.43493497706175,0.488,0.611,4.79744632053338e-39,"Classical monocyte","CD45RA","down"
1.25075262543509e-160,-7.47165531795983,0.023,0.233,1.53842572928515e-158,"Classical monocyte","FCGR3A","down"
1.31487820400426e-68,-7.73810679147171,0.833,0.828,1.61730019092525e-66,"Classical monocyte","CD36","down"
3.02312334000024e-45,-9.42317075527092,0.302,0.441,3.7184417082003e-43,"Classical monocyte","LILRB1","down"
0,-10.0112674017662,0.904,0.991,0,"Classical monocyte","ITGAX","down"
1.19986347741625e-49,-17.8984967445172,0.765,0.883,1.47583207722199e-47,"Classical monocyte","CD86","down"
1.40050507091629e-126,7.05041666059866,1,0.921,1.72262123722704e-124,"HLA-G+ monocyte","CD33","up"
0,5.35386147238087,0.78,0.039,0,"HLA-G+ monocyte","CD58","up"
2.60798587923849e-57,4.81713242686996,0.923,0.699,3.20782263146334e-55,"HLA-G+ monocyte","CD38","up"
8.90409090133359e-82,4.70390388945276,0.601,0.201,1.09520318086403e-79,"HLA-G+ monocyte","CD226","up"
5.57678520541577e-54,4.68960771433171,0.744,0.402,6.8594458026614e-52,"HLA-G+ monocyte","PVR","up"
1.06318796831185e-77,4.2099518145907,0.997,0.947,1.30772120102358e-75,"HLA-G+ monocyte","CLEC12A","up"
1.25462140853142e-07,4.18328392960516,0.709,0.67,1.54318433249365e-05,"HLA-G+ monocyte","ENTPD1","up"
1.41142661040582e-73,3.87936117093662,0.93,0.623,1.73605473079916e-71,"HLA-G+ monocyte","ITGAM","up"
1.26324968897778e-24,3.66788235880647,0.198,0.057,1.55379711744266e-22,"HLA-G+ monocyte","Mouse-IgG2a","up"
2.3227190291203e-08,2.86206065298183,0.827,0.768,2.85694440581797e-06,"HLA-G+ monocyte","CR1","up"
9.65982025435857e-65,2.81278236319321,0.936,0.669,1.1881578912861e-62,"HLA-G+ monocyte","FCGR1A","up"
9.19423135326974e-39,1.74134664149093,0.796,0.537,1.13089045645218e-36,"HLA-G+ monocyte","FAS","up"
5.80389963103984e-94,0.869712666448251,0.99,0.766,7.138796546179e-92,"HLA-G+ monocyte","CD244","up"
0.000115328476712103,0.731660646840531,0.243,0.163,0.0141854026355886,"HLA-G+ monocyte","SELL","up"
1.79811459999521e-39,0.616984622906289,0.323,0.098,2.21168095799411e-37,"HLA-G+ monocyte","ADGRG1","up"
6.69371905605521e-05,-0.522237866270005,0.447,0.313,0.00823327443894791,"HLA-G+ monocyte","ITGA6","down"
2.22846526624856e-48,-0.765893282604452,0.882,0.568,2.74101227748573e-46,"HLA-G+ monocyte","CD14","down"
1.2395978979184e-07,-1.01888152881832,0.971,0.908,1.52470541443963e-05,"HLA-G+ monocyte","PECAM1","down"
6.07014866868758e-11,-1.75259930635714,0.62,0.787,7.46628286248572e-09,"HLA-G+ monocyte","HLA-DRA","down"
4.76067085929751e-16,-2.37447588229553,1,0.974,5.85562515693594e-14,"HLA-G+ monocyte","ITGB2","down"
2.61781652286145e-30,-2.85911403717468,0.447,0.677,3.21991432311958e-28,"HLA-G+ monocyte","CD47","down"
9.75108039616279e-30,-3.61190125339825,0.709,0.901,1.19938288872802e-27,"HLA-G+ monocyte","CD48","down"
1.2333963462712e-29,-3.64266903604484,0.84,0.878,1.51707750591358e-27,"HLA-G+ monocyte","CD45","down"
4.05484062378245e-53,-3.8653294794345,0.502,0.831,4.98745396725241e-51,"HLA-G+ monocyte","HLA-A","down"
9.08862450188134e-07,-4.23501379818332,0.032,0.124,0.00011179008137314,"HLA-G+ monocyte","IL3RA","down"
2.76932631154418e-07,-5.02056560161521,0.419,0.571,3.40627136319934e-05,"HLA-G+ monocyte","ANPEP","down"
2.74329213421993e-67,-5.18475139269943,0.719,0.355,3.37424932509052e-65,"HLA-G+ monocyte","LILRB1","down"
2.57020522917438e-18,-5.80912154569961,0.981,0.945,3.16135243188449e-16,"HLA-G+ monocyte","ITGAX","down"
1.03891352322771e-13,-7.89816508946074,0.003,0.157,1.27786363357008e-11,"HLA-G+ monocyte","CD52","down"
1.00980227666878e-10,-8.28789554448877,0.217,0.099,1.2420568003026e-08,"HLA-G+ monocyte","CD8A","down"
2.77165707814517e-38,-8.54542653499355,0.773,0.502,3.40913820611855e-36,"HLA-G+ monocyte","CD1D","down"
1.21361082712198e-42,-9.45959978122291,0.406,0.767,1.49274131736004e-40,"HLA-G+ monocyte","FCGR2A","down"
5.25157838924046e-09,-9.58791051205829,0.016,0.124,6.45944141876577e-07,"HLA-G+ monocyte","IGLC1","down"
1.08948196857589e-37,-11.1120207754132,0.208,0.564,1.34006282134835e-35,"HLA-G+ monocyte","CD45RA","down"
3.37714959607837e-09,-20.046169040086,0.019,0.131,4.15389400317639e-07,"HLA-G+ monocyte","FCGR3A","down"
2.28558379233524e-53,-22.1489170786316,0.949,0.817,2.81126806457234e-51,"HLA-G+ monocyte","CD86","down"
0,3.85425455518859,0.998,0.803,0,"Inflammatory monocyte","CD36","up"
2.72464520346405e-249,3.09044916113513,0.822,0.398,3.35131360026078e-247,"Inflammatory monocyte","ITGA2B","up"
1.54779901875345e-42,2.71049403190715,0.886,0.745,1.90379279306674e-40,"Inflammatory monocyte","CD99","up"
1.5355768420263e-75,2.49579787504351,0.53,0.284,1.88875951569235e-73,"Inflammatory monocyte","ITGA6","up"
1.37179420388776e-222,1.87857571448579,0.982,0.789,1.68730687078194e-220,"Inflammatory monocyte","HLA-A","up"
2.47615434236074e-144,1.44565057137629,0.912,0.626,3.04566984110372e-142,"Inflammatory monocyte","CD47","up"
1.36698871396464e-160,1.21353333427776,1,0.97,1.68139611817651e-158,"Inflammatory monocyte","CD44","up"
7.08396003524268e-61,0.348587868146559,0.996,0.972,8.71327084334849e-59,"Inflammatory monocyte","ITGB2","up"
1.03813886912776e-193,-0.370951571089664,1,0.896,1.27691080902715e-191,"Inflammatory monocyte","PECAM1","down"
3.45903920041577e-11,-0.447212673598607,0.936,0.886,4.2546182165114e-09,"Inflammatory monocyte","CD48","down"
8.88337822369016e-08,-0.481083895985861,0.285,0.208,1.09265552151389e-05,"Inflammatory monocyte","CD226","down"
1.76781085224939e-08,-0.55245548648776,0.476,0.361,2.17440734826675e-06,"Inflammatory monocyte","CD45RO","down"
5.39856972836998e-70,-0.913476621700427,0.969,0.748,6.64024076589507e-68,"Inflammatory monocyte","HLA-DRA","down"
1.83803367014991e-17,-1.25211384181606,0.961,0.862,2.26078141428439e-15,"Inflammatory monocyte","CD45","down"
7.31659121100771e-62,-1.39896944136727,1,0.976,8.99940718953949e-60,"Inflammatory monocyte","ITGAL","down"
6.73505343387584e-07,-2.16234644554638,0.795,0.61,8.28411572366728e-05,"Inflammatory monocyte","ITGAM","down"
3.10650426755025e-16,-2.66336960588883,0.095,0.197,3.8210002490868e-14,"Inflammatory monocyte","CD2","down"
3.50007480197526e-20,-2.90802550085303,0.016,0.105,4.30509200642957e-18,"Inflammatory monocyte","CD3D","down"
1.36122257588767e-20,-2.99817294998168,0.398,0.521,1.67430376834184e-18,"Inflammatory monocyte","CD4","down"
7.95052918872335e-09,-2.99939000037519,0.868,0.682,9.77915090212972e-07,"Inflammatory monocyte","CD38","down"
2.81275999585922e-36,-3.92745527925292,0.963,0.826,3.45969479490684e-34,"Inflammatory monocyte","ICAM1","down"
2.05069912928056e-19,-4.58018643405441,0.314,0.434,2.52235992901509e-17,"Inflammatory monocyte","PVR","down"
3.95979825359318e-22,-5.02742585116614,0.791,0.547,4.87055185191961e-20,"Inflammatory monocyte","CD14","down"
4.97745912552424e-91,-5.42770005881207,0.617,0.82,6.12227472439482e-89,"Inflammatory monocyte","ITGA4","down"
9.55957056459345e-06,-5.66115300585535,0.789,0.652,0.00117582717944499,"Inflammatory monocyte","ENTPD1","down"
1.59604442364608e-12,-6.01775286872489,0.747,0.781,1.96313464108468e-10,"Inflammatory monocyte","CD244","down"
3.14195523602712e-06,-7.64471695991789,0.725,0.674,0.000386460494031336,"Inflammatory monocyte","FCGR1A","down"
4.35321389318515e-32,-8.05594418623014,0.894,0.727,5.35445308861773e-30,"Inflammatory monocyte","FCGR2A","down"
1.42522009759655e-06,-8.82459432061735,0.54,0.55,0.000175302072004375,"Inflammatory monocyte","CD45RA","down"
1.12656264518134e-41,-9.16133269844971,0.686,0.439,1.38567205357305e-39,"Inflammatory monocyte","ITGA1","down"
1.33187213176609e-103,-9.99385264434997,0.995,0.913,1.63820272207229e-101,"Inflammatory monocyte","CD33","down"
7.39751620271446e-28,-10.789088965638,0.278,0.148,9.09894492933878e-26,"Inflammatory monocyte","SELL","down"
3.85073331606858e-20,-11.4651132374583,0.051,0.156,4.73640197876435e-18,"Inflammatory monocyte","CD7","down"
5.49571613813621e-14,-12.286094542225,0.039,0.115,6.75973084990754e-12,"Inflammatory monocyte","CD8A","down"
5.07087704385353e-12,-13.1658709681168,0.693,0.543,6.23717876393984e-10,"Inflammatory monocyte","ANPEP","down"
7.31602102189697e-07,-15.3555247857594,0.114,0.07,8.99870585693328e-05,"Inflammatory monocyte","CD22","down"
0.000138194445258424,-15.3619843274228,0.54,0.509,0.0169979167667861,"Inflammatory monocyte","CD1D","down"
9.00701300178491e-55,-15.6662327200177,0.175,0.403,1.10786259921954e-52,"Inflammatory monocyte","LILRB1","down"
3.62507761952399e-33,-18.2095628489754,0.012,0.145,4.45884547201451e-31,"Inflammatory monocyte","FCGR3A","down"
4.90899569218521e-24,-36.2070842380887,0.797,0.827,6.03806470138781e-22,"Inflammatory monocyte","CD86","down"
1.01193787894067e-204,20.6845377140796,0.987,0.8,1.24468359109702e-202,"Non-classical/CD16+ monocyte","CD86","up"
3.12079363570757e-296,11.3283390172653,0.851,0.304,3.83857617192032e-294,"Non-classical/CD16+ monocyte","LILRB1","up"
0,10.258973462487,0.873,0.022,0,"Non-classical/CD16+ monocyte","FCGR3A","up"
2.6732849517998e-286,9.01959402670535,0.921,0.497,3.28814049071375e-284,"Non-classical/CD16+ monocyte","CD45RA","up"
1.15049106070299e-303,8.25721877753481,0.998,0.94,1.41510400466468e-301,"Non-classical/CD16+ monocyte","ITGAX","up"
2.42633363318837e-133,5.77147073266547,0.933,0.754,2.98439036882169e-131,"Non-classical/CD16+ monocyte","CD244","up"
5.63387653252941e-234,4.56859919116115,0.997,0.899,6.92966813501117e-232,"Non-classical/CD16+ monocyte","PECAM1","up"
0,4.4611206914435,0.995,0.762,0,"Non-classical/CD16+ monocyte","ITGA4","up"
7.73446084894228e-14,3.99617568393064,0.035,0.118,9.51338684419901e-12,"Non-classical/CD16+ monocyte","ADGRG1","up"
5.6358071610504e-193,3.72685572181209,0.415,0.079,6.93204280809199e-191,"Non-classical/CD16+ monocyte","IL3RA","up"
1.44907411918181e-119,3.36307467665649,1,0.976,1.78236116659363e-117,"Non-classical/CD16+ monocyte","ITGAL","up"
9.02289078057222e-36,3.13499228452851,0.123,0.032,1.10981556601038e-33,"Non-classical/CD16+ monocyte","CD81","up"
8.82372251290871e-177,2.93708220365584,0.977,0.862,1.08531786908777e-174,"Non-classical/CD16+ monocyte","CD45","up"
1.19810873695884e-25,2.44497134086862,0.857,0.844,1.47367374645938e-23,"Non-classical/CD16+ monocyte","ICAM1","up"
1.97172106459029e-63,1.89372575646829,0.203,0.523,2.42521690944605e-61,"Non-classical/CD16+ monocyte","SELP","up"
4.84447227132484e-86,1.83201515994552,0.928,0.759,5.95870089372955e-84,"Non-classical/CD16+ monocyte","HLA-DRA","up"
8.85719248234202e-44,1.71377319552922,0.184,0.056,1.08943467532807e-41,"Non-classical/CD16+ monocyte","CD58","up"
1.44182756569918e-08,1.15126086901369,0.867,0.81,1.77344790580999e-06,"Non-classical/CD16+ monocyte","HLA-A","up"
2.98989754688388e-60,1.10666636219347,0.331,0.125,3.67757398266717e-58,"Non-classical/CD16+ monocyte","CD52","up"
1.54717275294885e-14,1.07619827013943,0.536,0.691,1.90302248612709e-12,"Non-classical/CD16+ monocyte","ENTPD1","up"
7.29889629770443e-36,0.827494971517506,0.984,0.944,8.97764244617645e-34,"Non-classical/CD16+ monocyte","CLEC12A","up"
7.51821766032541e-11,0.809574891333382,0.739,0.657,9.24740772220026e-09,"Non-classical/CD16+ monocyte","CD47","up"
6.40257680692999e-10,0.735986666238906,0.914,0.89,7.87516947252389e-08,"Non-classical/CD16+ monocyte","CD48","up"
7.657912267065e-192,0.496257964090683,0.382,0.893,9.41923208848995e-190,"Non-classical/CD16+ monocyte","CD36","up"
7.73940251996448e-13,0.385515593303719,0.026,0.102,9.51946509955631e-11,"Non-classical/CD16+ monocyte","CD3D","up"
2.08797939887692e-45,0.340542588887523,0.502,0.277,2.56821466061861e-43,"Non-classical/CD16+ monocyte","THBD","up"
9.32865368710261e-34,0.259531907353926,0.033,0.203,1.14742440351362e-31,"Non-classical/CD16+ monocyte","CD2","up"
6.15557211660553e-68,-0.628104460699388,0.104,0.416,7.57135370342481e-66,"Non-classical/CD16+ monocyte","CD45RO","down"
1.04855554774637e-14,-1.01994775217438,0.029,0.115,1.28972332372803e-12,"Non-classical/CD16+ monocyte","CD8A","down"
1.07034415350417e-37,-1.02890419000502,0.356,0.575,1.31652330881013e-35,"Non-classical/CD16+ monocyte","FAS","down"
9.44801522589136e-33,-1.81717121046738,0.268,0.485,1.16210587278464e-30,"Non-classical/CD16+ monocyte","ITGA2B","down"
3.26366913078293e-29,-1.92825532520541,0.072,0.239,4.01431303086301e-27,"Non-classical/CD16+ monocyte","CD226","down"
3.94764641893277e-109,-2.08241677842974,0.286,0.686,4.85560509528731e-107,"Non-classical/CD16+ monocyte","ITGAM","down"
3.20910784001127e-46,-2.3325558908847,0.107,0.349,3.94720264321387e-44,"Non-classical/CD16+ monocyte","ITGA6","down"
1.03826836821017e-45,-2.56272448253015,0.722,0.542,1.27707009289851e-43,"Non-classical/CD16+ monocyte","ANPEP","down"
9.69694315173613e-23,-3.512327673217,0.269,0.438,1.19272400766354e-20,"Non-classical/CD16+ monocyte","PVR","down"
0.000134448122674725,-4.69283929949842,0.072,0.116,0.0165371190889912,"Non-classical/CD16+ monocyte","CD69","down"
5.2143361930351e-12,-4.77694225877478,0.049,0.13,6.41363351743317e-10,"Non-classical/CD16+ monocyte","IGLC1","down"
1.18777086823734e-255,-6.11726459197249,0.137,0.789,1.46095816793193e-253,"Non-classical/CD16+ monocyte","CD38","down"
2.14055171491876e-21,-6.26343534935866,0.011,0.115,2.63287860935008e-19,"Non-classical/CD16+ monocyte","FCER1A","down"
7.48691266509212e-168,-6.28802118837757,0.471,0.812,9.20890257806331e-166,"Non-classical/CD16+ monocyte","CR1","down"
