"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.44983289067328,0.716,0.17,0,"2","TNFRSF13B"
3.83854547774664e-269,1.73415835534547,0.82,0.307,7.21723320725924e-265,"2","SAMSN1"
8.38181661393634e-217,2.76042698532228,0.395,0.072,1.57594915975231e-212,"2","TFEC"
1.71870771278929e-202,2.69387821531086,0.361,0.064,3.23151424158643e-198,"2","CD70"
7.20411017751371e-188,2.4963963077812,0.39,0.083,1.35451679557613e-183,"2","PVT1"
8.88477927685776e-185,2.56940143030999,0.33,0.056,1.6705161996348e-180,"2","CD80"
3.06082580758893e-176,1.87476485871335,0.473,0.127,5.75496468342871e-172,"2","AIM2"
2.72799460170599e-175,2.56059326939666,0.275,0.038,5.1291754501276e-171,"2","CD27"
1.19472606377423e-167,1.80564958266954,0.551,0.186,2.24632394510831e-163,"2","KYNU"
1.66202877070762e-147,2.84175528413161,0.268,0.047,3.12494649468447e-143,"2","TEX9"
4.48724816072194e-143,1.94071898799656,0.374,0.094,8.43692399178938e-139,"2","PBX4"
1.1687324823294e-142,1.72811262910144,0.403,0.108,2.19745081327573e-138,"2","ZBTB32"
9.64657476913779e-138,2.00264450765571,0.363,0.093,1.81374898809329e-133,"2","PLEKHG2"
4.94930235548309e-136,1.27577366821871,0.589,0.226,9.3056782887793e-132,"2","ATXN1"
1.44360386285669e-130,1.68578391665445,0.494,0.175,2.71426398294315e-126,"2","MDFIC"
1.67995387513663e-130,0.802258689235275,0.968,0.803,3.15864927603188e-126,"2","FNBP1"
3.18358377544977e-124,1.06725179966034,0.861,0.564,5.98577421460066e-120,"2","S100A10"
1.11326541172017e-122,1.79125705840517,0.475,0.176,2.09316162711626e-118,"2","IGHA1"
1.5183909478295e-115,1.56965653466471,0.518,0.209,2.85487866010902e-111,"2","CRIP2"
3.29727897349641e-115,2.16905784104054,0.263,0.057,6.19954392596795e-111,"2","FAS"
2.03704969663014e-111,1.84479633323532,0.379,0.124,3.830060839604e-107,"2","TRAF1"
6.03613866067627e-111,1.03112026528222,0.887,0.653,1.13491479098035e-106,"2","BASP1"
7.02968213339927e-107,1.29291313511551,0.623,0.306,1.32172083472173e-102,"2","LGALS1"
9.65863722710725e-107,0.404192554013631,1,0.998,1.8160169714407e-102,"2","RPS16"
2.17104089069779e-104,1.42406626988782,0.44,0.16,4.08199108268998e-100,"2","EEIG1"
1.07259135071736e-103,1.06109494938478,0.836,0.561,2.01668625761878e-99,"2","CD58"
5.87482137731671e-103,0.994504718061975,0.765,0.431,1.10458391536309e-98,"2","COTL1"
1.9105393043736e-102,1.42289168019155,0.408,0.139,3.59219600008323e-98,"2","CAPN2"
2.59375696290202e-100,1.35661301496849,0.68,0.358,4.87678184164838e-96,"2","CFLAR"
1.18646002035046e-98,1.9751237685063,0.411,0.156,2.23078213026293e-94,"2","HIPK2"
1.86978152798855e-97,1.48182988265519,0.397,0.14,3.51556322892407e-93,"2","ST14"
3.91781291962731e-97,0.958166940645031,0.789,0.482,7.36627185148327e-93,"2","MARCKS"
3.76224252291238e-95,1.18400748545347,0.6,0.288,7.07376839157985e-91,"2","TXN"
6.04675666183744e-94,1.77285397375754,0.353,0.12,1.13691118755868e-89,"2","EBI3"
3.0594134858146e-89,0.827985600068191,0.88,0.642,5.75230923602861e-85,"2","VOPP1"
8.77607012664047e-88,0.803462882140888,0.847,0.588,1.65007670521094e-83,"2","PKM"
1.35537949364105e-87,1.38872089898008,0.338,0.11,2.54838452394391e-83,"2","AFDN"
2.74982657320381e-85,1.25944624172492,0.564,0.281,5.1702239229378e-81,"2","CCDC50"
1.83691993592762e-84,1.17585560435334,0.491,0.214,3.45377686353112e-80,"2","SEL1L3"
2.54155906464065e-84,1.25911121560926,0.482,0.209,4.77863935333735e-80,"2","WDFY1"
1.43950998052091e-83,0.876180405489668,0.817,0.547,2.70656666537541e-79,"2","PTPN1"
4.08662786484174e-82,2.06010379576808,0.285,0.09,7.68367771147543e-78,"2","S100A4"
1.73552775308099e-80,0.564531439049657,0.982,0.862,3.26313928134288e-76,"2","GAPDH"
4.28793819207411e-79,2.07157248570911,0.324,0.116,8.06218138873774e-75,"2","PLEK"
6.19243257121823e-78,1.3435131639865,0.427,0.183,1.16430117204045e-73,"2","DUSP4"
1.2558995497978e-77,0.956077138144629,0.725,0.433,2.36134233352982e-73,"2","S100A6"
2.15407189278279e-77,1.43762900658979,0.471,0.212,4.0500859728102e-73,"2","CDC42EP3"
2.35214017125025e-77,1.21529501262536,0.403,0.161,4.42249394998472e-73,"2","AP1S3"
1.76772906469284e-75,0.291480901356427,1,0.999,3.32368418743548e-71,"2","RPS14"
2.26834060125082e-75,0.982940909816726,0.55,0.265,4.26493399847179e-71,"2","LPCAT1"
2.07718311168451e-74,0.960024792234661,0.544,0.262,3.90551968658921e-70,"2","APBB1IP"
9.03936778486684e-74,0.972986323690647,0.61,0.324,1.69958193091066e-69,"2","ARHGAP25"
4.5608360327838e-73,2.13168392867342,0.307,0.112,8.57528390884009e-69,"2","CYTOR"
9.23222911345175e-73,0.699653242715724,0.887,0.665,1.7358437179112e-68,"2","CD82"
4.43873565354273e-71,1.90723565940578,0.544,0.296,8.34571077579104e-67,"2","MIR155HG"
2.78735135709414e-70,0.453730351713246,0.992,0.958,5.24077802160841e-66,"2","PFN1"
3.75532483292958e-70,1.29796414270396,0.377,0.155,7.06076175087419e-66,"2","KLHL6"
4.82935845500448e-70,1.606872187974,0.266,0.087,9.08015976709943e-66,"2","TCF7"
6.93408182280719e-69,0.927509490013266,0.524,0.255,1.30374606432421e-64,"2","ANKRD33B"
6.9426743590576e-68,1.2263155589257,0.331,0.125,1.30536163299001e-63,"2","SGPP1"
8.9152465903794e-68,1.51057358768365,0.258,0.083,1.67624466392314e-63,"2","ENSG00000291228"
2.36754680928188e-67,0.858078988250711,0.737,0.467,4.4514615108118e-63,"2","TUBB"
2.46078135144014e-66,1.17623615029851,0.323,0.122,4.62676109697775e-62,"2","TMEM163"
6.05495119423094e-66,0.939317687845421,0.63,0.363,1.1384519235393e-61,"2","ARHGAP31"
3.50069223068884e-65,1.09731567285555,0.494,0.242,6.58200153214116e-61,"2","GSTK1"
3.86602551311871e-65,0.436589011051453,0.901,0.673,7.26890116976581e-61,"2","IFI30"
2.1985551286578e-64,1.43048112051368,0.4,0.184,4.13372335290239e-60,"2","FABP5"
2.69911689674061e-64,1.0266164009588,0.485,0.235,5.0748795892517e-60,"2","TOR3A"
1.16112909543299e-63,0.971627658861639,0.672,0.427,2.18315492523311e-59,"2","CTSH"
1.86342827771681e-63,1.18210901084526,0.361,0.151,3.50361784776314e-59,"2","SLC1A5"
1.63805843264175e-62,0.841628547617916,0.825,0.594,3.07987746505302e-58,"2","LITAF"
3.2255274871614e-62,1.41760050204942,0.3,0.114,6.06463678136087e-58,"2","ZBTB38"
5.39983022044693e-62,1.09797443891345,0.432,0.206,1.01527607804843e-57,"2","CCR6"
3.99282958946531e-61,1.32617704300452,0.299,0.113,7.50731819411267e-57,"2","PCED1B"
5.87961119469983e-61,1.12857598206569,0.333,0.133,1.10548449682746e-56,"2","PCED1B-AS1"
7.40974717726015e-61,0.710335479306251,0.612,0.332,1.39318066426845e-56,"2","SIK1"
2.54287034127347e-60,1.15347257573807,0.375,0.164,4.78110481566237e-56,"2","TFRC"
5.00901254368892e-60,1.0337308135326,0.335,0.133,9.41794538464391e-56,"2","ZDHHC21"
1.94545520366858e-59,0.848980670048037,0.568,0.305,3.65784487393767e-55,"2","LDHB"
2.3612043593741e-59,0.595937697058574,0.886,0.686,4.43953643649518e-55,"2","AKAP13"
4.48694689016426e-59,1.26777260875365,0.265,0.095,8.43635754288684e-55,"2","CXCR3"
1.14505100581998e-58,1.20405796761419,0.332,0.138,2.15292490114273e-54,"2","FUT8"
1.31187316557214e-58,0.575096210035199,0.909,0.728,2.46658392590875e-54,"2","NME2"
3.55608735107969e-58,1.03826640585987,0.392,0.175,6.68615543750003e-54,"2","DENND1B"
5.51263867766724e-58,1.10836517073462,0.514,0.275,1.03648632417499e-53,"2","ITGB1"
1.25284159915661e-57,0.989454714431812,0.478,0.241,2.35559277473425e-53,"2","CLIP1"
4.24673561569049e-57,0.815820125982433,0.735,0.508,7.98471230462125e-53,"2","ARHGAP24"
2.54320001951654e-56,0.932967407429954,0.52,0.278,4.78172467669501e-52,"2","SOCS1"
7.01966158500038e-56,1.08320470841252,0.388,0.181,1.31983677121177e-51,"2","DOCK10"
1.37192969935993e-55,0.559969395304039,0.875,0.65,2.57950222073654e-51,"2","ANXA2"
2.44857537038514e-55,1.01914483074472,0.339,0.142,4.60381141139815e-51,"2","ZMIZ1"
3.09881903076371e-54,0.613547642426566,0.78,0.513,5.82639954164193e-50,"2","RHOF"
5.35841943375566e-54,1.03208135352955,0.329,0.142,1.00749002193474e-49,"2","COPDA1"
5.76963271711655e-54,0.793848308921083,0.55,0.295,1.08480634347225e-49,"2","SEC11C"
7.64175626117271e-54,1.51621056555431,0.341,0.155,1.43680301222569e-49,"2","SLAMF7"
1.00511725183692e-53,1.02714968923866,0.35,0.154,1.88982145690378e-49,"2","PPIF"
1.04587649869859e-53,0.905324406326539,0.507,0.271,1.96645699285308e-49,"2","PPFIBP2"
2.62350408886783e-53,0.827413219645402,0.451,0.224,4.9327123878893e-49,"2","WEE1"
3.55045006569392e-53,0.733438630253784,0.741,0.493,6.67555621351772e-49,"2","CYRIA"
1.83862490075547e-52,0.683420971175346,0.838,0.667,3.45698253840043e-48,"2","LSP1"
7.96712554496316e-52,0.349237757041365,0.902,0.729,1.49797894496397e-47,"2","HSPA8"
9.17776871241667e-52,0.853910976013975,0.557,0.315,1.72560407330858e-47,"2","RGS19"
1.00911535794213e-51,1.1753308133211,0.288,0.115,1.89733869600278e-47,"2","HMOX1"
1.19532123986065e-51,1.04964269142505,0.299,0.121,2.247442995186e-47,"2","RGS10"
2.01164616963578e-51,0.358749443006577,0.99,0.909,3.7822971281492e-47,"2","CRIP1"
1.66569335536956e-50,0.853763802796733,0.572,0.33,3.13183664676584e-46,"2","POU2AF1"
2.99051902138687e-50,0.90459139505144,0.457,0.236,5.62277386401159e-46,"2","CPNE5"
