"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,14.3289166352245,0.865,0.427,0,"0","CD1D"
1.21551331478671e-296,1.26417166097049,0.932,0.617,1.49508137718765e-294,"0","FCGR1A"
3.29035022422998e-274,4.1208366686603,0.87,0.509,4.04713077580287e-272,"0","CD14"
1.00454487599482e-170,5.81187270426215,0.325,0.067,1.23559019747363e-168,"0","IGLC1"
1.0314864233304e-114,0.761646631911645,0.825,0.586,1.2687283006964e-112,"0","ITGAM"
2.32272140771464e-100,0.144089575251432,0.998,0.933,2.85694733148901e-98,"0","CLEC12A"
9.88021019801139e-96,1.48413473744729,0.753,0.499,1.2152658543554e-93,"0","FAS"
1.31775012765014e-86,1.2352347895847,0.565,0.334,1.62083265700967e-84,"0","CD45RO"
8.69806155969527e-61,0.947663871223044,0.574,0.376,1.06986157184252e-58,"0","PVR"
1.60744554264055e-56,6.08246943554425,0.85,0.722,1.97715801744788e-54,"0","FCGR2A"
1.17799303351295e-43,1.58835461293629,0.935,0.821,1.44893143122092e-41,"0","ICAM1"
6.01713362519068e-39,5.2321492408154,0.577,0.449,7.40107435898454e-37,"0","ITGA1"
2.44999423114954e-32,2.87020026098813,0.419,0.276,3.01349290431394e-30,"0","THBD"
6.65965747375524e-21,7.32893818866265,0.624,0.547,8.19137869271895e-19,"0","ANPEP"
2.39654094256711e-102,0.774198512336549,0.564,0.263,2.94774535935754e-100,"1","ITGA6"
4.37657092573962e-99,0.180221516212442,0.437,0.17,5.38318223865973e-97,"1","CD226"
4.48228025665078e-95,1.31868492108546,0.713,0.429,5.51320471568046e-93,"1","SELP"
1.55584223127938e-23,0.158906272861417,0.803,0.637,1.91368594447364e-21,"1","CD47"
0,3.88038934022564,0.998,0.799,0,"2","CD36"
1.14969900139686e-252,3.10710150792514,0.822,0.394,1.41412977171813e-250,"2","ITGA2B"
9.40805862218772e-220,1.78935183473164,0.982,0.789,1.15719121052909e-217,"2","HLA-A"
1.91072335186301e-161,1.17317025007669,1,0.97,2.35018972279151e-159,"2","CD44"
9.05447622950598e-143,1.41126962323117,0.912,0.628,1.11370057622924e-140,"2","CD47"
1.6438615321788e-76,2.507047872636,0.53,0.283,2.02194968457992e-74,"2","ITGA6"
1.85413460890005e-61,0.373204630056957,0.996,0.971,2.28058556894706e-59,"2","ITGB2"
1.39323254333164e-51,0.145951028665151,0.683,0.448,1.71367602829792e-49,"2","SELP"
4.56560215287803e-40,2.290725579874,0.886,0.749,5.61569064803997e-38,"2","CD99"
6.53348022705595e-241,3.15866733385933,1,0.971,8.03618067927882e-239,"4","CD44"
5.15366177640504e-220,1.75251419171386,1,0.977,6.3390039849782e-218,"4","ITGAL"
9.25907231380799e-187,1.73758038781627,1,0.865,1.13886589459838e-184,"4","CD45"
4.21496301314604e-160,2.16481982451973,0.996,0.882,5.18440450616964e-158,"4","CD48"
5.3111085227623e-158,3.98875429417443,1,0.972,6.53266348299762e-156,"4","ITGB2"
3.43972133860666e-106,0.676114351443463,0.989,0.77,4.23085724648619e-104,"4","ITGA4"
5.74218025847716e-98,2.26840508106664,0.941,0.746,7.06288171792691e-96,"4","CR1"
9.88222532517478e-80,0.118307950685816,0.901,0.603,1.2155137149965e-77,"4","ITGAM"
1.7498660723693e-78,0.428147129442436,0.981,0.828,2.15233526901424e-76,"4","ICAM1"
4.32089135311648e-74,1.33103998944971,0.921,0.641,5.31469636433327e-72,"4","ENTPD1"
1.937447296567e-50,0.546085650183711,0.891,0.643,2.38306017477741e-48,"4","CD47"
8.13524760361814e-47,2.5239359219332,0.938,0.757,1.00063545524503e-44,"4","HLA-DRA"
2.79366303135199e-32,0.596025345748938,0.848,0.692,3.43620552856295e-30,"4","CD38"
8.30049766183241e-30,0.157532421009986,0.994,0.94,1.02096121240539e-27,"4","CLEC12A"
1.22759560011631e-14,0.125548989775066,0.861,0.758,1.50994258814306e-12,"4","CD99"
4.00042947071288e-10,0.246754250932607,0.632,0.54,4.92052824897684e-08,"4","FAS"
0,2.58017663018851,0.86,0.046,0,"5","FCGR3A"
5.26102976310106e-254,3.88754922052922,0.501,0.078,6.47106660861431e-252,"5","IL3RA"
1.51175037954991e-249,3.28092992406854,0.994,0.77,1.85945296684638e-247,"5","ITGA4"
1.10660785020293e-226,7.83004812771483,0.924,0.512,1.3611276557496e-224,"5","CD45RA"
1.26258931649033e-161,3.03308463771051,0.973,0.868,1.5529848592831e-159,"5","CD45"
1.77194563000638e-150,2.04914480560487,0.997,0.896,2.17949312490784e-148,"5","PECAM1"
2.51060299259162e-136,0.871628646556484,0.402,0.873,3.08804168088769e-134,"5","CD36"
6.27524489677603e-105,3.59038848966124,1,0.977,7.71855122303452e-103,"5","ITGAL"
4.95578055186665e-83,1.03431684615647,0.406,0.132,6.09561007879598e-81,"5","CD52"
6.20345894978057e-68,1.52059801870759,0.919,0.76,7.63025450823011e-66,"5","CD244"
2.70775901512271e-60,1.84824829683491,0.922,0.76,3.33054358860094e-58,"5","HLA-DRA"
8.40317243746625e-46,2.26233645134873,0.211,0.51,1.03359020980835e-43,"5","SELP"
6.51001599272862e-23,1.37119438471893,0.908,0.806,8.0073196710562e-21,"5","HLA-A"
1.41051162866376e-21,2.58680155806712,0.854,0.842,1.73492930325643e-19,"5","ICAM1"
7.90610127233732e-19,1.01950850968916,0.774,0.656,9.7245045649749e-17,"5","CD47"
1.86999389394687e-16,0.705724501223555,0.934,0.889,2.30009248955465e-14,"5","CD48"
4.40241034662708e-38,0.434808921251492,0.873,0.612,5.4149647263513e-36,"6","ITGAM"
1.05889751170072e-31,0.541298982728929,0.955,0.816,1.30244393939188e-29,"6","CD36"
2.3497608506953e-28,0.635002099170489,0.993,0.973,2.89020584635522e-26,"6","ITGB2"
1.7379348432345e-11,2.83998687424944,0.836,0.666,2.13765985717844e-09,"6","FCGR1A"
3.39240045581072e-06,0.228520804197516,0.868,0.812,0.000417265256064718,"6","HLA-A"
0.000535021945201864,0.968184032173143,0.676,0.572,0.0658076992598293,"6","CD14"
0.00361363348515642,0.70358853460984,0.484,0.452,0.44447691867424,"6","ITGA2B"
0,5.37492463466932,0.78,0.039,0,"7","CD58"
8.26888730764244e-127,7.07549073698139,1,0.919,1.01707313884002e-124,"7","CD33"
2.69587591191225e-93,0.852757992550528,0.99,0.766,3.31592737165207e-91,"7","CD244"
5.8378087936644e-82,4.69579739539409,0.601,0.201,7.18050481620721e-80,"7","CD226"
1.75214036620716e-78,4.23475742940449,0.997,0.943,2.15513265043481e-76,"7","CLEC12A"
2.86901400058573e-74,3.89558989046894,0.93,0.62,3.52888722072044e-72,"7","ITGAM"
3.10571295288736e-65,2.83555866243989,0.936,0.668,3.82002693205145e-63,"7","FCGR1A"
2.39744605715074e-57,4.80734167451789,0.923,0.698,2.9488586502954e-55,"7","CD38"
1.71043988045995e-54,4.69622976447332,0.744,0.4,2.10384105296574e-52,"7","PVR"
6.2929877715762e-38,1.63059216294933,0.796,0.538,7.74037495903873e-36,"7","FAS"
9.5360926469731e-09,2.88148466407679,0.827,0.762,1.17293939557769e-06,"7","CR1"
7.75822361777147e-08,4.19125590582568,0.709,0.667,9.54261504985891e-06,"7","ENTPD1"
0.00366677553322961,1.51567774124521,0.406,0.378,0.451013390587242,"7","CD45RO"
0,4.24445771922958,0.9,0.051,0,"8","CD58"
6.30574777801208e-256,5.98513051626069,0.929,0.106,7.75606976695486e-254,"8","FCGR3A"
5.2088738737843e-139,13.7872929881592,0.994,0.354,6.40691486475469e-137,"8","LILRB1"
2.19184257822592e-94,9.05973055402746,0.994,0.943,2.69596637121788e-92,"8","ITGAX"
1.13834950507037e-85,5.14977186287509,0.994,0.904,1.40016989123655e-83,"8","PECAM1"
7.96498764335028e-81,16.259089654181,0.994,0.816,9.79693480132085e-79,"8","CD86"
1.32794222242791e-76,6.12107132777182,0.988,0.77,1.63336893358633e-74,"8","CD244"
6.7684023091109e-75,3.64592148830333,1,0.787,8.32513484020641e-73,"8","ITGA4"
8.57880471255768e-65,3.03460035408944,0.994,0.944,1.0551929796446e-62,"8","CLEC12A"
8.12230373293455e-37,1.46484936783266,0.259,0.045,9.9904335915095e-35,"8","CD81"
6.68190251750087e-27,1.1271737133798,0.953,0.771,8.21874009652607e-25,"8","HLA-DRA"
6.24088308347341e-15,1.56559587105602,0.541,0.298,7.67628619267229e-13,"8","THBD"
4.02396127522623e-07,1.40341521884905,0.165,0.385,4.94947236852826e-05,"8","CD45RO"
3.86782839783429e-06,0.174094084376866,0.412,0.638,0.000475742892933618,"8","ITGAM"
2.41645616458921e-05,0.773846690578647,0.871,0.842,0.00297224108244473,"8","ICAM1"
7.94828333396878e-280,8.91633628494668,0.397,0.008,9.77638850078159e-278,"9","TCR-AB"
1.12388640703797e-253,15.196346484164,0.926,0.079,1.3823802806567e-251,"9","CD5"
5.49205618291489e-235,10.3327584890201,0.942,0.093,6.75522910498532e-233,"9","CD3D"
1.11748522466831e-151,10.4286053434116,0.579,0.046,1.37450682634202e-149,"9","CD28"
1.41465499131593e-141,10.0425755779961,0.959,0.182,1.74002563931859e-139,"9","CD2"
3.40077372784938e-119,12.383799780209,0.818,0.141,4.18295168525474e-117,"9","CD7"
3.04179643496616e-115,11.4384060368169,0.711,0.104,3.74140961500838e-113,"9","CD8A"
9.61781932577503e-114,6.98477402196027,0.413,0.03,1.18299177707033e-111,"9","CD27"
8.04434575482645e-97,7.26690516635028,0.455,0.044,9.89454527843654e-95,"9","CD81"
2.25368776295688e-59,6.73123629050408,0.331,0.037,2.77203594843696e-57,"9","KLRG1"
2.33793388980468e-56,4.05056872673711,0.636,0.15,2.87565868445976e-54,"9","CD52"
3.38424731413218e-50,5.9605072019747,0.455,0.082,4.16262419638259e-48,"9","ICOS"
9.37149402647685e-34,14.8963033603178,0.43,0.108,1.15269376525665e-31,"9","ADGRG1"
6.27929657601894e-29,9.63454052742903,0.322,0.068,7.7235347885033e-27,"9","DPP4"
2.78836489468449e-16,5.2345105094909,0.727,0.504,3.42968882046192e-14,"9","CD4"
8.44079489970068e-14,3.36215699868852,0.959,0.765,1.03821777266318e-11,"9","CD99"
8.47017700633788e-12,1.86302947860422,0.983,0.877,1.04183177177956e-09,"9","CD45"
8.0130901343261e-11,3.61006538434903,0.95,0.893,9.8561008652211e-09,"9","CD48"
2.08963638902206e-05,2.34407635568348,0.636,0.548,0.00257025275849713,"9","FAS"
0.00010599794549747,3.65508672276083,0.504,0.377,0.0130377472961888,"9","CD45RO"
0.00554496493896305,1.05264721388721,0.934,0.975,0.682030687492455,"9","CD44"
