"","0","1","2","3","4","5","6","7","8","9"
"ITGAE",0.00530694264904073,0.00465398184543942,0.00369880983394112,0.0214321792199193,0.00205872161655056,0,0.000367934746879653,0.00555772889952122,0.0307023894903545,0.134788416211428
"ENG",0.0212731270214186,0.00417051945028692,0.00442176373272845,0.00230611574275564,0.00186313588486292,0.00880350296045569,0.00372712535611413,0.0341555560740862,0.0188263047323018,0.00875911049927332
"LAMP1",0.0565835417201243,0.0259906080664057,0.0202364388358399,0.0864629557295739,0.0545045493061056,0.0318387521747696,0.0701407177060289,0.0435304920020057,0.0433197845425172,0.148450724047504
"IFNGR1",0.0166362242577939,0.00148220540551436,0.00534017241417746,0.00449218863316233,0.012886456897823,0.021952227897691,0.00527113436699627,0.0258670101292836,0.095901686844542,0.0514140560368858
"ITGAL",4.50106859848654,4.97379639559022,6.97479561881246,2.69565293928547,8.93951138012158,8.11436023058435,5.96198809462218,5.6136104105119,7.09596537771356,5.65897141180074
"ITGAM",2.16974508750593,0.399800767857366,1.2883533941085,0.449833384038078,2.250902032358,0.304874261401979,1.97928247046884,3.40027005245785,1.01190962801735,0.819622340535729
"ITGAX",9.71751576677048,4.19894396034615,8.82654527108863,3.94863079492899,11.1887046099516,14.7967225468471,8.33068201338055,11.134721216953,20.3703036453016,5.96568139118692
"IL2RB",0,0,0.00269168246669198,0.00296195618331933,0.00298173610557179,0,0.000666996776476368,0.00512846864314875,0.0108670898380824,0.0342948419394358
"IL3RA",0.14761385951084,0.03241219900217,0.112042347002297,0.01983914805723,0.171456409179984,1.00894123707307,0.0150946052004332,0.0436331957713005,0.162234639729892,0.0170425980450501
"IL4R",0,0,0,0,0,0,0,0.0080275474615418,0.0094271852874641,0
"IL7R",0.000703499700916637,0.00183896449104778,0.000572448091949983,0.0097463677819136,0.000190768061083826,0,0.0075664135049772,0.00208514315617422,0.0128113640335743,0.108212953079801
"ANPEP",3.74568839073362,1.04470245874731,2.76909351036529,1.32495598997029,2.37216455628261,4.755923378311,2.71658048475409,1.8185168271137,2.76115983612889,1.96790854548102
"TNFRSF4",0.000401821265377539,0.000457589309371724,0,0,0,0,0,0,0,0.00306216061223643
"TNFRSF9",0.0035579786188106,0.000754639340402697,0.000109049907771531,3.2178629515096e-05,0.000285781741138884,0.000249684724697044,0.000653046666246946,0,0,0
"THBD",0.836342025781506,0.204865790621824,0.396799576052062,0.131942193655536,0.756900432862173,0.842284401739465,0.166362646374203,0.415769878278163,1.27107823572114,0.476418742929383
"CD14",3.52788614377058,0.559107793550899,1.71840835531567,1.06634872128998,0.938498773947949,0.181555866638544,1.74342444360778,3.23376950205199,0.25672808191826,1.22854965596371
"CTLA4",4.08300281133404e-06,0,0,0,0,0,0,0,0.00421333206977587,0
"CD40LG",0.0107816588068188,0.00362547593331147,0.00405117967936792,0.0110115923735002,0.00531925934685564,0.00432782349223259,0,0.00135476658483306,0,0
"PVR",1.41174543103689,0.429525061171216,0.38394838245263,0.419631503309775,1.18637906141168,0.348358104819169,0.719141302416297,2.47699855792063,0.710651106301382,0.508050003684574
"KIR2DL1",0.0131968292199671,0.0086218921577366,0.00518953675164727,0.0100880808973302,0.00176491954185874,0.000833842529126657,0.00119720323725709,0.0225667643788632,0.00121023581376281,0.00397367923282097
"KIR2DL3",0.00602953904498186,0.00139793516558003,0.00631561665654896,0.00630765019317468,0.00043771131493007,0.00108702181542708,0.00676611192279031,0,0,0.127547298451121
"KIR3DL1",0.0537319282787957,0.0738467452311744,0.0611947962811232,0.0467126678508465,0.0372533105300545,0.0110801247852764,0.0429565930394741,0.0796976889495622,0,0.890007486583104
"FCGR3A",0.136512152941788,0.0275921136046208,0.0209717415787984,0.0990234917530077,0.109007762612117,6.79383597874125,0.00634034296601892,0.0263326865668167,11.0408500827511,0.411983776671403
"KLRB1",0,0.000461726037601633,7.57369374602364e-05,0.0031596886164806,0,0.000640167924032435,0,0.00315257472587054,0,0.00530025713774615
"CD163",0.0200052186360523,0.00984418506045313,0.0113757351467675,0.00324205915605125,0.014346785238023,0.00265689260363728,0.00312689362099923,0.0156896645103927,0.00704384133764429,0.0162731890480953
"SIGLEC1",0.0415145001502253,0.0126152672599345,0.0625970179499453,0.0264750673536362,0.0062679365466289,0.022004315697711,0.011990999794813,0.0407514082577346,0.00583521365232791,0.0243808049928048
"ITGB2",6.70658545366206,4.62559165551979,8.01375133319402,3.73343538537649,9.6601384732163,6.32025408633919,7.8745482698024,7.7223674459828,6.13789249921807,5.75118961256228
"CXCR3",0,0.000810734666008833,0,8.08800721605839e-05,0,0,0,0,0.00340770120569301,0.000870910288469792
"CXCR5",0.00340456707004855,0.00683869914262723,0.00537168638640926,0.00200175444137232,0.00597664742949014,0.00518175591316804,0.0028807888107742,0.0036234898845233,0,0.00813621776842243
