"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.24872108640908e-123,2.12496316469,0.543,0.264,2.34784538666635e-119,"0","HSPB1"
7.65952162203561e-103,1.93142935345287,0.385,0.147,1.44014325537514e-98,"0","FKBP4"
2.38424167508766e-86,1.78796296006889,0.438,0.213,4.48285119749982e-82,"0","MRPL18"
1.09745076387896e-117,1.5687602038942,0.711,0.459,2.06342692624523e-113,"0","HSPD1"
2.78260625679458e-81,1.36472204576978,0.551,0.322,5.23185628402518e-77,"0","CACYBP"
3.29748352389717e-151,1.32206625423566,0.977,0.933,6.19992852163145e-147,"0","HSP90AA1"
7.74417638151466e-74,1.28372504573782,0.668,0.452,1.45606004325239e-69,"0","HSPA1A"
3.26951352683122e-139,1.26919697320521,0.919,0.804,6.14733933314807e-135,"0","HSP90AB1"
2.16080339489594e-65,1.21524276738217,0.649,0.493,4.06274254308334e-61,"0","HLA-DRB5"
1.38464569473286e-24,1.17292416337158,0.431,0.308,2.60341083523673e-20,"0","HSPA1B"
7.69768917929303e-41,1.0971553712587,0.419,0.268,1.44731951949068e-36,"0","AHSA1"
3.74235263751032e-25,1.09166735200987,0.545,0.44,7.03637142904691e-21,"0","DNAJB1"
4.65834405198528e-24,1.07663125169261,0.314,0.2,8.75861848654272e-20,"0","ABTB2"
3.78214859736651e-30,1.07454360403236,0.47,0.337,7.11119579276852e-26,"0","BAG3"
1.71557813822113e-74,1.04554085301129,0.684,0.448,3.22563001548337e-70,"0","HSPE1"
2.59127499298422e-49,1.02527520736896,0.399,0.219,4.87211524180893e-45,"0","TUBB2A"
2.04223486229122e-23,1.0208021872393,0.286,0.176,3.83980998807996e-19,"0","MB21D2"
2.16544931445671e-44,0.906537722565826,0.536,0.378,4.07147780104151e-40,"0","STIP1"
1.29438657461973e-26,0.883920737588663,0.439,0.322,2.43370563760002e-22,"0","NUDC"
2.02674183558201e-15,0.872186427476304,0.357,0.27,3.81067999926129e-11,"0","TRAF1"
9.23215397040547e-77,1.40352053196039,0.429,0.199,1.73582958951564e-72,"1","PMP22"
4.38553146291595e-72,1.39860934221339,0.488,0.251,8.24567625657457e-68,"1","THBS1"
3.3991948340647e-56,1.36633953196865,0.361,0.174,6.39116612700845e-52,"1","DUSP4"
4.06891339568761e-87,1.17781776746357,0.575,0.311,7.65037096657184e-83,"1","NCS1"
2.09435443792745e-20,1.13059955809159,0.259,0.157,3.93780521419119e-16,"1","MPZL1"
1.75443264355552e-55,1.12801892577744,0.431,0.226,3.2986842564131e-51,"1","NEDD4L"
3.86192991499323e-19,1.11259083676833,0.273,0.175,7.26120062617028e-15,"1","FAM162A"
2.43828632898443e-37,1.10453403900766,0.3,0.151,4.58446595575652e-33,"1","COL23A1"
3.71154212706319e-34,1.10411345117987,0.329,0.185,6.97844150730422e-30,"1","MXI1"
3.57781072977627e-44,1.09192009071886,0.413,0.235,6.72699973412535e-40,"1","PAM"
4.4641735690339e-53,1.05896308881482,0.489,0.285,8.39353914449754e-49,"1","THBD"
2.68473169550756e-64,1.05176224449461,0.865,0.729,5.04783253389332e-60,"1","VCAN"
3.1852157013738e-49,1.0385465663212,0.398,0.207,5.98884256172301e-45,"1","SMOX"
3.90449001886432e-10,1.0072198581358,0.456,0.376,7.3412221334687e-06,"1","NRGN"
9.89964139660097e-30,0.986760930508033,0.354,0.215,1.86133057538891e-25,"1","ABHD6"
3.23486684852709e-31,0.975287307373127,0.326,0.185,6.08219664860064e-27,"1","TFPI"
4.90322581327599e-80,0.965275559316439,0.782,0.566,9.21904517412152e-76,"1","HK2"
1.0196644393667e-45,0.943029788447466,0.456,0.264,1.91717307889727e-41,"1","MN1"
2.09636807707132e-31,0.939991328069806,0.287,0.151,3.9415912585095e-27,"1","SLC2A1"
2.11359281366699e-42,0.939885950318687,0.349,0.178,3.97397720825668e-38,"1","GPRC5A"
7.16590952266175e-223,2.97205350957638,0.603,0.179,1.34733430845086e-218,"2","CCL2"
3.77503157968952e-191,2.70251445544013,0.587,0.19,7.09781437613224e-187,"2","CCL7"
0,2.50579101656047,0.904,0.263,0,"2","ENSG00000235979"
6.98139395583971e-60,2.05284437930575,0.269,0.094,1.31264169157698e-55,"2","CXCL1"
