"gene","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"DUSP5","OK",0,78.7330072706062,0.197293915587922,"DUSP5",0
"ABLIM1","OK",0,65.7375682781163,0.164721360396927,"ABLIM1",0
"RGS10","OK",0,61.6799492756558,0.154557041416472,"RGS10",0
"FANK1","OK",0,78.1379155391862,0.195453165236372,"FANK1",0
"RPLP2","OK",0,45.4745519748551,0.113729640960223,"RPLP2",0
"LSP1","OK",0,61.482538320322,0.154062867418215,"LSP1",0
"WEE1","OK",0,65.6814130988488,0.164556107464574,"WEE1",0
"RPS13","OK",0,103.360655550832,0.258749167767378,"RPS13",0
"PRR5L","OK",0,78.3345566160021,0.196216728944428,"PRR5L",0
"FTH1","OK",0,51.5708644908711,0.129185759179534,"FTH1",0
"AHNAK","OK",0,69.0184180803865,0.172952045945061,"AHNAK",0
"EEF1G","OK",0,57.6765276731483,0.144462600423747,"EEF1G",0
"CTSW","OK",0,76.3613933181629,0.191329098180119,"CTSW",0
"UCP2","OK",0,40.0455698077239,0.100318831629448,"UCP2",0
"PRSS23","OK",0,108.254862956893,0.270340113533841,"PRSS23",0
"SESN3","OK",0,48.1919042287326,0.120742668992912,"SESN3",0
"MAML2","OK",0,41.2095190853884,0.103238360219248,"MAML2",0
"RPS25","OK",0,63.5174198113887,0.159071632720846,"RPS25",0
"CRTAM","OK",0,55.6070684395446,0.137980597897621,"CRTAM",0
"GRAMD1B","OK",0,56.8432672975372,0.142405473700983,"GRAMD1B",0
"GAPDH","OK",0,70.7130697793497,0.177170619051804,"GAPDH",0
"SLC2A3","OK",0,41.4206819113606,0.103765169107318,"SLC2A3",0
"KLRB1","OK",0,103.396247071171,0.259120442046454,"KLRB1",0
"KLRD1","OK",0,60.9194991097111,0.152341761930536,"KLRD1",0
"KLRK1","OK",0,79.0168988768243,0.19752822728657,"KLRK1",0
"KLRC4","OK",0,41.0366412397113,0.102091874446545,"KLRC4",0
"KLRC1","OK",0,59.8383960875518,0.143687858935601,"KLRC1",0
"ENSG00000290537","OK",0,53.0533779213585,0.131138925615378,"ENSG00000290537",0
"YBX3","OK",0,45.874391065375,0.114921587539844,"YBX3",0
"ST8SIA1","OK",0,47.7896892587423,0.119675245564827,"ST8SIA1",0
"NELL2","OK",0,50.5765419133353,0.126717607150756,"NELL2",0
"TUBA1B","OK",0,41.6118516125693,0.104244924909065,"TUBA1B",0
"RPS26","OK",0,89.0457875419136,0.223139206207026,"RPS26",0
"NXPH4","OK",0,45.1110192201908,0.112603895269131,"NXPH4",0
"IFNG","OK",0,51.024240562754,0.127598904409245,"IFNG",0
"LINC02384","OK",0,42.3334089025891,0.105740406815249,"LINC02384",0
"PHLDA1","OK",0,45.3962079648512,0.113729487099602,"PHLDA1",0
"C12orf75","OK",0,85.3102983756288,0.213761445264211,"C12orf75",0
"RPLP0","OK",0,46.6919681727436,0.11687236968409,"RPLP0",0
"OASL","OK",0,88.4565018195211,0.221662452165099,"OASL",0
"RILPL2","OK",0,42.3404318361329,0.106073605811059,"RILPL2",0
"ALOX5AP","OK",0,50.1530309189006,0.125650919115558,"ALOX5AP",0
"TPT1","OK",0,56.4575130250668,0.14137381358959,"TPT1",0
"LCP1","OK",0,44.654889744853,0.111875962832235,"LCP1",0
"STK24","OK",0,57.0961075920219,0.143066419108434,"STK24",0
"GPR183","OK",0,50.9808576361865,0.127729134405849,"GPR183",0
"ENSG00000289901","OK",0,57.923469177834,0.145126595556876,"ENSG00000289901",0
"ENSG00000289904","OK",0,39.7441102929533,0.0990054144356496,"ENSG00000289904",0
"ENSG00000258657","OK",0,51.5702884146751,0.128147984932021,"ENSG00000258657",0
"GZMH","OK",0,320.74746048633,0.80324804171715,"GZMH",0
"GZMB","OK",0,274.643220292353,0.687622355815384,"GZMB",0
"RPS29","OK",0,39.9027677661751,0.0998924487394759,"RPS29",0
"LGALS3","OK",0,104.874970538174,0.262805173932624,"LGALS3",0
"ACTN1","OK",0,47.552915059853,0.119125657960712,"ACTN1",0
"FOS","OK",0,46.2070086504574,0.115761286670694,"FOS",0
"BATF","OK",0,48.8993653700108,0.122509637688808,"BATF",0
"CRIP2","OK",0,57.3622943788543,0.14373256138542,"CRIP2",0
"CRIP1","OK",0,65.0613228104766,0.163007393354453,"CRIP1",0
"LINC02694","OK",0,70.9456706940531,0.177649251673364,"LINC02694",0
"B2M","OK",0,105.376728066544,0.264070465960964,"B2M",0
"ANXA2","OK",0,100.801749659663,0.252636263593614,"ANXA2",0
"RORA","OK",0,63.302633228403,0.15862432422407,"RORA",0
"AKAP13","OK",0,50.5496728029199,0.126649347075875,"AKAP13",0
"IGF1R","OK",0,53.112481423998,0.13306292480093,"IGF1R",0
"RPS2","OK",0,41.3972100522286,0.103620260844198,"RPS2",0
"IL32","OK",0,83.3285705097189,0.208829726144211,"IL32",0
"RPS15A","OK",0,48.2360280010034,0.120706463518656,"RPS15A",0
"ADGRG1","OK",0,83.7982910366753,0.209246398056403,"ADGRG1",0
"MAF","OK",0,57.6905113975913,0.144536968044784,"MAF",0
"COTL1","OK",0,42.854327109835,0.107361766164343,"COTL1",0
"CYBA","OK",0,69.9900371730368,0.175388621294369,"CYBA",0
"RPL13","OK",0,64.7007274589062,0.161883266368366,"RPL13",0
"ENSG00000235979","OK",0,87.6180989027388,0.219576910500721,"ENSG00000235979",0
"ENSG00000270240","OK",0,43.458174118771,0.108395447121185,"ENSG00000270240",0
"CCL5","OK",0,262.672702928275,0.658210441444796,"CCL5",0
"CCL3","OK",0,50.0566877683944,0.124399526134911,"CCL3",0
"CCL4","OK",0,217.87445841755,0.545300185398056,"CCL4",0
"ENSG00000276241","OK",0,91.60766513847,0.228386652142341,"ENSG00000276241",0
"ENSG00000274767","OK",0,70.9222295779102,0.176545629192801,"ENSG00000274767",0
"CCL4L2","OK",0,65.8636096607528,0.163914165394121,"CCL4L2",0
"RPL19","OK",0,45.9665475984733,0.11497885343676,"RPL19",0
"CCR7","OK",0,130.37878454548,0.32675960304896,"CCR7",0
"TBX21","OK",0,58.6003269296034,0.146729496562777,"TBX21",0
"ABI3","OK",0,67.9327778047854,0.170090327368565,"ABI3",0
"ERN1","OK",0,55.7158778430847,0.139584952972947,"ERN1",0
"PITPNC1","OK",0,45.3979802235444,0.113730683259931,"PITPNC1",0
"H3-3B","OK",0,52.8745755029287,0.132449888846675,"H3-3B",0
"MXRA7","OK",0,38.6793469642783,0.0968786655436241,"MXRA7",0
"CD7","OK",0,115.44944078992,0.289350269859842,"CD7",0
"METRNL","OK",0,88.8191867536051,0.222570634106416,"METRNL",0
"MYL12A","OK",0,42.3604032473859,0.10612344205484,"MYL12A",0
"LDLRAD4","OK",0,52.366677869468,0.131209150127423,"LDLRAD4",0
"PMAIP1","OK",0,40.1467589517262,0.100565539592467,"PMAIP1",0
"MBP","OK",0,46.8639296818985,0.117411911736863,"MBP",0
"GNA15","OK",0,44.5978101371955,0.111699284867852,"GNA15",0
"MATK","OK",0,47.856887470961,0.11977946157531,"MATK",0
"EEF2","OK",0,45.8702824686867,0.11487604201313,"EEF2",0
"TNFSF9","OK",0,38.9579769361133,0.0973830181128944,"TNFSF9",0
"RPS28","OK",0,45.4418434781218,0.113637740360194,"RPS28",0
"MYO1F","OK",0,81.21202517454,0.203455500633187,"MYO1F",0
"S1PR5","OK",0,144.820427229054,0.362246036869759,"S1PR5",0
"RPL18A","OK",0,46.9415892773192,0.11740901196661,"RPL18A",0
"JUND","OK",0,56.2358847483392,0.140881666334261,"JUND",0
"ACTN4","OK",0,57.7003167152893,0.144576638005716,"ACTN4",0
"ZFP36","OK",0,103.476970038447,0.259304912665054,"ZFP36",0
"PLEKHG2","OK",0,58.169968216226,0.145742037059136,"PLEKHG2",0
"TGFB1","OK",0,60.6965994562105,0.152066734438854,"TGFB1",0
"RPL18","OK",0,45.2292907433725,0.113135055870887,"RPL18",0
"IL4I1","OK",0,66.7540121278942,0.167112828934829,"IL4I1",0
"NKG7","OK",0,340.128442854993,0.852088363316877,"NKG7",0
"ZNF331","OK",0,42.6232745718646,0.106781997768934,"ZNF331",0
"RPS9","OK",0,50.4540776153979,0.126278951159052,"RPS9",0
"RPS5","OK",0,70.9466243680893,0.177664696096998,"RPS5",0
"ENSG00000230492","OK",0,41.8897105058849,0.103631460932142,"ENSG00000230492",0
"CST7","OK",0,146.292459151272,0.366624131349575,"CST7",0
"SLA2","OK",0,73.9176768659896,0.185144245828989,"SLA2",0
"PPP1R16B","OK",0,64.9693256807559,0.162799677672344,"PPP1R16B",0
"PREX1","OK",0,44.4478006507556,0.111353550325498,"PREX1",0
"NFATC2","OK",0,55.6173024544973,0.139358639706127,"NFATC2",0
"TSHZ2","OK",0,69.0357433379888,0.172999248065883,"TSHZ2",0
"RPS21","OK",0,43.2547902099799,0.108209202880783,"RPS21",0
"SAMSN1","OK",0,79.6219270545236,0.199534308508439,"SAMSN1",0
"ENSG00000289888","OK",0,70.2256200899961,0.174564704822667,"ENSG00000289888",0
"YWHAH","OK",0,41.188053935585,0.103175551159205,"YWHAH",0
"LGALS1","OK",0,101.456689276087,0.254261062063211,"LGALS1",0
"APOBEC3C","OK",0,42.0542367653968,0.105291531765364,"APOBEC3C",0
"APOBEC3G","OK",0,146.753863527641,0.367761952400001,"APOBEC3G",0
"ENSG00000290922","OK",0,41.0860328538784,0.10271318430726,"ENSG00000290922",0
"RPL3","OK",0,39.1090819673652,0.0978714143828469,"RPL3",0
"P2RY8","OK",0,46.6670295722586,0.116919692709495,"P2RY8",0
"CD99","OK",0,43.7404038953417,0.109579134260648,"CD99",0
"PRKX","OK",0,56.7080343874442,0.14208586058066,"PRKX",0
"SCML1","OK",0,41.2108595925516,0.103235772884387,"SCML1",0
"GK","OK",0,64.7878886211101,0.16233423382342,"GK",0
"TIMP1","OK",0,57.5317572309072,0.144151887032478,"TIMP1",0
"FOXP3","OK",0,165.739741571959,0.415154123698954,"FOXP3",0
"CXCR3","OK",0,73.3539470592192,0.183799308432394,"CXCR3",0
"RPL39","OK",0,57.1180289145086,0.142928996470358,"RPL39",0
"FLNA","OK",0,41.8958939897323,0.104958216719255,"FLNA",0
"RPL10","OK",0,42.6009129002543,0.106607441245893,"RPL10",0
"RPS4Y1","OK",0,151.813934238549,0.380492425344929,"RPS4Y1",0
"ENSG00000289707","OK",0,43.4036962239306,0.10872017822575,"ENSG00000289707",0
"MT-CO1","OK",0,85.2448995843782,0.213566787644431,"MT-CO1",0
"MT-CO2","OK",0,40.2998251745008,0.100893874319365,"MT-CO2",0
"MT-ATP8","OK",0,40.8132993598039,0.102196957344452,"MT-ATP8",0
"MT-CYB","OK",0,43.4267703340486,0.108748329936893,"MT-CYB",0
"XIST","OK",0,70.0572403208312,0.175290379162867,"XIST",0
"PGAP1","OK",1.97626258336499e-323,38.4312476678754,0.0962703279076827,"PGAP1",1.13141032897645e-321
"TNFSF14","OK",5.92878775009496e-323,38.403658510499,0.0961677101688666,"TNFSF14",3.37940901755413e-321
"EML4","OK",7.4109846876187e-323,38.3969885898662,0.0961822571142128,"EML4",4.21437995902583e-321
"ICOS","OK",9.93071948140906e-322,38.3293677287053,0.0960166097786439,"ICOS",5.62790177177764e-320
"LINC01727","OK",9.64416140682113e-321,38.2700703496368,0.0957383074338729,"LINC01727",5.44880297516019e-319
"NOG","OK",1.57238172253345e-314,37.8947142059329,0.0948874897610905,"NOG",8.85629446124973e-313
"CXCR6","OK",4.22936084007065e-313,37.8078015986331,0.0945870870295177,"CXCR6",2.37481864524449e-311
"RPL8","OK",2.8227899418078e-310,37.6355167787242,0.094176027401559,"RPL8",1.58015624687271e-308
"MAP3K8","OK",6.88239037704244e-310,37.6118451977272,0.0941990325296318,"MAP3K8",3.84087895995864e-308
"SNHG29","OK",6.13077467146863e-309,37.5536963413344,0.0940549883205098,"SNHG29",3.41099106645217e-307
"CLDND1","OK",7.07137056429754e-309,37.5498980624893,0.0940637335531892,"CLDND1",3.92235384279227e-307
"MARCKSL1","OK",1.36447953890379e-308,37.5324015701911,0.0940196759685562,"MARCKSL1",7.54557185013793e-307
"ANTXR2","OK",1.39349411051723e-306,37.4090272590376,0.0937097278287864,"ANTXR2",7.68274139662506e-305
"ARG2","OK",5.34589425228071e-305,37.3114772685936,0.093452647460208,"ARG2",2.93847060873105e-303
"PLCB1","OK",8.50305423446201e-305,37.2990456757546,0.0933704036947517,"PLCB1",4.65982692866959e-303
"PIK3AP1","OK",1.13248845022043e-302,37.1677596281128,0.0923160035877647,"PIK3AP1",6.18765920002175e-301
"TBC1D4","OK",2.22016617725207e-302,37.149656786891,0.0930572280798599,"TBC1D4",1.20942724085591e-300
"IL1R1","OK",3.65763576550968e-302,37.1362255985282,0.0928717346722282,"IL1R1",1.98655342514245e-300
"RGS3","OK",2.76574572877594e-301,37.0817478917272,0.0927277018308773,"RGS3",1.49768824345496e-299
"MCOLN2","OK",6.86971281804061e-300,36.9950794787786,0.0926397006034923,"MCOLN2",3.70903518391785e-298
"ETS1","OK",2.96170412762689e-299,36.9555893381676,0.0925706399612087,"ETS1",1.59434037242074e-297
"CD300A","OK",7.02955033722058e-298,36.8698567351169,0.0921858692095337,"CD300A",3.77300776776289e-296
"CDC42EP3","OK",7.5118352019879e-298,36.8680582477492,0.0923504876277829,"CDC42EP3",4.02004341938643e-296
"MT-CO3","OK",8.72563585455798e-296,36.7389549798122,0.0919799002254671,"MT-CO3",4.65596867572598e-294
"DEAF1","OK",2.80241004341075e-294,36.6444700651193,0.0917897924556093,"DEAF1",1.49099652717792e-292
"HPGD","OK",6.95161011681404e-294,36.6196880149726,0.0914245262471308,"HPGD",3.68778875063196e-292
"ORAI1","OK",1.97772673143101e-292,36.5282117715127,0.0915021214330411,"ORAI1",1.04613145280825e-290
"ENSG00000259345","OK",2.80681982877923e-292,36.5186332011359,0.091136755062591,"ENSG00000259345",1.48039465478012e-290
"TGFBR2","OK",3.50189977054935e-292,36.5125785859299,0.0914626318505509,"TGFBR2",1.84167633754338e-290
"GPR141","OK",1.13224669629043e-290,36.4173238267985,0.0904110158097897,"GPR141",5.93746263235751e-289
"VCAN","OK",3.1920931326652e-287,36.19868842116,0.0887772816266481,"VCAN",1.66912629163345e-285
"ADRB2","OK",5.31897338531674e-287,36.1845908415027,0.0904271824389387,"ADRB2",2.77331272310415e-285
"THEMIS","OK",6.51447563417014e-287,36.1789915639619,0.0906183502924093,"THEMIS",3.38697053697923e-285
"RPS3","OK",9.79139815300468e-287,36.1677355787518,0.0904686918343214,"RPS3",5.07622797994836e-285
"APOO","OK",9.13147080876226e-286,36.1059952568635,0.0904051882874456,"APOO",4.72068585804823e-284
"YWHAB","OK",1.67868823112087e-282,35.8973705567637,0.0899179259543706,"YWHAB",8.65378009314258e-281
"TREM1","OK",2.17838693411505e-282,35.8901166405359,0.0884325936942016,"TREM1",1.11981361015959e-280
"ATP2B1","OK",5.92235835191128e-282,35.8622604254826,0.0898325205148147,"ATP2B1",3.03587408887722e-280
"PCBP3","OK",8.74864835777861e-282,35.8513876912414,0.0898011834196116,"PCBP3",4.47210318994683e-280
"CTSC","OK",1.58661884181812e-280,35.7705291519713,0.0895908232894014,"CTSC",8.08776738668684e-279
