"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","direction"
3.80654969095887e-62,-3.00968253531521,0.012,0.104,7.15707472894087e-58,"Naive B","ADAP1","down"
1.12245912285266e-21,-3.00575026749595,0.002,0.031,2.11044764278758e-17,"Naive B","CTSW","down"
3.14574540615648e-35,-2.99946578139804,0.011,0.071,5.91463051265541e-31,"Naive B","COCH","down"
1.90261221317007e-105,-2.98833277222148,0.019,0.17,3.57729148320237e-101,"Naive B","CD80","down"
2.33744592794385e-93,-2.97303167898584,0.047,0.213,4.39486583372003e-89,"Naive B","CYTOR","down"
2.67151232366981e-29,-2.94406659724145,0.007,0.055,5.02297747096397e-25,"Naive B","ARHGAP6","down"
1.89341789330754e-63,-2.93350606860615,0.019,0.122,3.56000432299683e-59,"Naive B","KLK1","down"
1.26033783166288e-15,-2.93261102659326,0.004,0.028,2.36968719109256e-11,"Naive B","C3orf14","down"
3.02258692481054e-28,-2.91670014612051,0.005,0.047,5.68306793602877e-24,"Naive B","ENSG00000249738","down"
1.21940319169381e-65,-2.88492557500141,0.021,0.129,2.2927218810227e-61,"Naive B","SCIMP","down"
5.08833994165651e-18,-2.88239351507011,0.004,0.033,9.56709675830258e-14,"Naive B","SYT1","down"
7.4629964219322e-19,-2.86964772866861,0.004,0.034,1.40319258725169e-14,"Naive B","SLC11A1","down"
2.30119861070548e-78,-2.8600035739478,0.02,0.142,4.32671362784844e-74,"Naive B","SSPN","down"
4.87905225878479e-18,-2.80786783212604,0.003,0.028,9.17359405696716e-14,"Naive B","DTNB-AS1","down"
2.7001770438638e-21,-2.7603089167969,0.008,0.045,5.07687287787272e-17,"Naive B","RAMP1","down"
1.68425780809798e-75,-2.75915100959568,0.02,0.141,3.16674153078583e-71,"Naive B","THEMIS2","down"
4.64731200890405e-17,-2.74530220349786,0.001,0.022,8.7378760391414e-13,"Naive B","YES1","down"
3.05130360615117e-34,-2.73771833620052,0.006,0.057,5.73706104028543e-30,"Naive B","ATXN1-AS1","down"
2.10842249858303e-16,-2.73350811381892,0.005,0.033,3.96425598183582e-12,"Naive B","PYHIN1","down"
1.52282185667508e-08,-2.72699070486277,0.004,0.019,0.000286320965492049,"Naive B","BFSP2","down"
9.19473422191858e-18,-2.7189218315422,0.005,0.033,1.72879392840513e-13,"Naive B","FGD4","down"
5.5195694574133e-15,-2.69460884450276,0.003,0.026,1.03778944938285e-10,"Naive B","HOMER3","down"
3.68794684025712e-34,-2.6939082016748,0.007,0.059,6.93407764905144e-30,"Naive B","SMKR1","down"
4.04733319023763e-15,-2.68889945806009,0.003,0.026,7.6097958642848e-11,"Naive B","CDYL2","down"
4.00958046978892e-157,-2.68073863219252,0.049,0.29,7.53881319929713e-153,"Naive B","AIM2","down"
1.32871914417229e-25,-2.67704412285221,0.008,0.052,2.49825773487273e-21,"Naive B","SPTBN4","down"
5.41498256650702e-23,-2.66063484751665,0.004,0.036,1.01812502215465e-18,"Naive B","MNS1","down"
8.64781841045463e-17,-2.64220385840814,0.005,0.034,1.62596281753368e-12,"Naive B","CD274","down"
1.55628446109711e-28,-2.62205493823873,0.007,0.053,2.92612604375478e-24,"Naive B","LAX1","down"
4.70560299913614e-26,-2.59807320638634,0.006,0.047,8.84747475897577e-22,"Naive B","COL4A4","down"
1.93216508887784e-19,-2.59778174501747,0.005,0.035,3.63285680010812e-15,"Naive B","C1orf216","down"
5.21396811651455e-27,-2.59695656030146,0.007,0.051,9.80330285267065e-23,"Naive B","COL4A3","down"
8.71291273561991e-08,-2.59224561540114,0.013,0.033,0.00163820185255125,"Naive B","IGKV1D-39","down"
6.3511911413798e-31,-2.58540829705497,0.008,0.058,1.19415095840223e-26,"Naive B","MNDA","down"
3.07796265751409e-70,-2.58162901714129,0.023,0.14,5.78718538865799e-66,"Naive B","SHISA8","down"
1.76093203495963e-15,-2.55418940075922,0.003,0.026,3.31090441213109e-11,"Naive B","GGT1","down"
9.72049077774048e-10,-2.54651956673681,0.003,0.02,1.82764667603076e-05,"Naive B","IGHV3-74","down"
5.12334984213282e-16,-2.51631437812188,0.003,0.027,9.63292237317812e-12,"Naive B","LINC02541","down"
2.37665579804839e-21,-2.50209076598364,0.007,0.045,4.46858823149058e-17,"Naive B","LINC02416","down"
5.33601851568525e-37,-2.48537081615935,0.011,0.072,1.00327820131914e-32,"Naive B","CHST2","down"
5.16048844183139e-19,-2.47772124892107,0.004,0.032,9.70275036833138e-15,"Naive B","PDCD1","down"
1.86428157321268e-91,-2.47680570678819,0.042,0.204,3.50522221395448e-87,"Naive B","PVT1","down"
4.95601167564097e-51,-2.47406413451864,0.02,0.109,9.31829315254015e-47,"Naive B","MCOLN2","down"
7.1817275360378e-08,-2.47165497518181,0.005,0.019,0.00135030841132583,"Naive B","ENSG00000289521","down"
6.07705431778876e-138,-2.46258551574932,0.087,0.331,1.14260775283064e-133,"Naive B","DUSP4","down"
2.07930050385728e-60,-2.45349604543333,0.015,0.11,3.90950080735247e-56,"Naive B","TESC","down"
9.27184761603459e-33,-2.43697844023533,0.013,0.072,1.74329278876682e-28,"Naive B","SNTB1","down"
2.87111900393782e-28,-2.43294725116504,0.008,0.055,5.39827795120389e-24,"Naive B","FCGR2C","down"
4.10384583090749e-46,-2.43104509330586,0.014,0.089,7.71605093127227e-42,"Naive B","LPAR2","down"
3.23610168128809e-13,-2.42678270922106,0.005,0.027,6.08451838115788e-09,"Naive B","COL18A1","down"
1.7060145947823e-09,-2.4174090586823,0.002,0.017,3.20764864110969e-05,"Naive B","DENND2A","down"
2.94607076131045e-17,-2.40966313010839,0.005,0.034,5.53920224541591e-13,"Naive B","ENSG00000244676","down"
2.1478050791992e-27,-2.4060881211808,0.015,0.068,4.03830310991034e-23,"Naive B","TBXAS1","down"
1.0272677670252e-26,-2.39660040025593,0.009,0.055,1.93146885556078e-22,"Naive B","ENSG00000291212","down"
1.14206907012285e-09,-2.38565982814963,0.003,0.019,2.14731826564498e-05,"Naive B","PRRT1B","down"
4.07878652594762e-16,-2.3545471958104,0.008,0.038,7.66893442608672e-12,"Naive B","TVP23A","down"
1.67617971712466e-91,-2.34167431812885,0.045,0.209,3.15155310413778e-87,"Naive B","PLEKHG2","down"
2.64699014057657e-37,-2.32834803211717,0.027,0.105,4.97687086231207e-33,"Naive B","ENSG00000284634","down"
8.97531147938166e-10,-2.32515783400234,0.004,0.02,1.68753806435334e-05,"Naive B","LINC02156","down"
4.81215392726795e-115,-2.31450990071474,0.072,0.281,9.04781181404921e-111,"Naive B","ITM2C","down"
5.82727342114172e-150,-2.30160286019507,0.099,0.363,1.09564394864307e-145,"Naive B","KYNU","down"
6.35246081757018e-10,-2.2706622520106,0.002,0.017,1.19438968291954e-05,"Naive B","ENSG00000285651","down"
6.70008699541409e-13,-2.23237563252747,0.004,0.025,1.25975035687776e-08,"Naive B","SLC25A23","down"
4.39147809078317e-08,-2.22210157254478,0.004,0.019,0.000825685710629052,"Naive B","ENSG00000174171","down"
2.02876254979359e-26,-2.2160088564633,0.007,0.047,3.8144793461219e-22,"Naive B","HOTAIRM1","down"
4.97534167328632e-44,-2.20876104520588,0.023,0.107,9.35463741411294e-40,"Naive B","BCAT1","down"
1.62435343645742e-34,-2.20681891002038,0.02,0.089,3.05410933122724e-30,"Naive B","IGF2BP3","down"
8.7296844121018e-09,-2.20301209720128,0.004,0.02,0.000164135526316338,"Naive B","ASCL2","down"
9.4019931805508e-17,-2.19775084388793,0.008,0.039,1.76776275780716e-12,"Naive B","TLR7","down"
3.16078411100362e-51,-2.19264500739951,0.043,0.151,5.94290628550901e-47,"Naive B","ENC1","down"
9.71214194348455e-56,-2.18907647212173,0.028,0.132,1.82607692821396e-51,"Naive B","SLC25A29","down"
2.81754079416114e-17,-2.18106547906755,0.007,0.037,5.29754020118177e-13,"Naive B","SEMA6A","down"
2.01655246421555e-08,-2.18057278178633,0.004,0.019,0.000379152194321807,"Naive B","ENSG00000288838","down"
3.12014144590148e-25,-2.17476266657774,0.007,0.046,5.86648994658396e-21,"Naive B","LINC02384","down"
4.29460845189478e-32,-2.15258854072321,0.016,0.077,8.07472281125256e-28,"Naive B","BAIAP3","down"
3.23625846359443e-12,-2.13343558287468,0.005,0.027,6.08481316325024e-08,"Naive B","PLXNB2","down"
7.28755774443133e-50,-2.12986029739729,0.029,0.127,1.37020660710798e-45,"Naive B","MACROD2","down"
1.67074963323371e-76,-2.129821784565,0.045,0.191,3.14134346040602e-72,"Naive B","PRAG1","down"
1.53401258754368e-47,-2.1267150567876,0.02,0.105,2.88425046709963e-43,"Naive B","NIBAN1","down"
1.47774381016191e-07,-2.12199858561589,0.003,0.016,0.00277845391186642,"Naive B","WDR17","down"
4.88160161372593e-33,-2.11818508539489,0.012,0.067,9.17838735412749e-29,"Naive B","DOK3","down"
3.03670977005569e-46,-2.11372156230679,0.027,0.119,5.7096217096587e-42,"Naive B","MYO1F","down"
2.21123573278788e-14,-2.11242301982137,0.007,0.033,4.15756542478778e-10,"Naive B","CRACR2B","down"
2.63470120314599e-09,-2.10975977857432,0.004,0.019,4.95376520215509e-05,"Naive B","LINC02968","down"
8.34274124636116e-08,-2.10776844876229,0.004,0.018,0.00156860220914083,"Naive B","BTNL9","down"
2.99757831228922e-16,-2.1045610415419,0.006,0.034,5.63604674276619e-12,"Naive B","LCP2","down"
4.05718998200263e-34,-2.0802852808348,0.022,0.092,7.62832860416135e-30,"Naive B","ANK3","down"
7.11293070409971e-60,-2.0736000555145,0.041,0.163,1.33737323098483e-55,"Naive B","HCST","down"
1.59190176600011e-27,-2.07236134255124,0.013,0.064,2.99309370043341e-23,"Naive B","LIMS2","down"
1.95770359144169e-33,-2.07106203410722,0.014,0.071,3.68087429262866e-29,"Naive B","TLR9","down"
1.35488033547105e-11,-2.06312922857466,0.004,0.023,2.54744600675266e-07,"Naive B","SPNS2","down"
4.66505180490041e-21,-2.06303376394072,0.012,0.055,8.77123040357374e-17,"Naive B","PDGFA","down"
3.27471211658508e-18,-2.05602095904102,0.013,0.052,6.15711372160326e-14,"Naive B","UBASH3B","down"
3.48793151945547e-75,-2.05458923606586,0.07,0.229,6.55800884288017e-71,"Naive B","EBI3","down"
5.63305218657205e-81,-2.05386106607126,0.055,0.215,1.05912647211928e-76,"Naive B","ZBTB38","down"
3.512029500614e-34,-2.04433251160753,0.021,0.089,6.60331786705445e-30,"Naive B","LY96","down"
4.54214165425553e-11,-2.04060461044218,0.006,0.027,8.54013473833125e-07,"Naive B","EEPD1","down"
1.73751762552057e-18,-2.03988951340071,0.014,0.054,3.26688063950377e-14,"Naive B","CREB5","down"
8.3955626975503e-57,-2.03861704838141,0.04,0.156,1.57853369839341e-52,"Naive B","BICDL1","down"
2.97700877583103e-14,-2.03498862686583,0.006,0.032,5.59737190031751e-10,"Naive B","MIAT","down"
8.2058520457027e-11,-2.03210448408951,0.003,0.02,1.54286430163302e-06,"Naive B","ENSG00000289826","down"
9.8733739732463e-08,-2.03051301267724,0.003,0.017,0.00185639177444977,"Naive B","LRRC25","down"
7.68644962410126e-11,-2.03038240982306,0.006,0.027,1.44520625832352e-06,"Naive B","ALPL","down"
2.50372196946183e-10,-2.02689740692462,0.005,0.024,4.70749804698213e-06,"Naive B","GNAZ","down"
1.34044611007702e-18,-2.0215058634203,0.02,0.064,2.52030677616682e-14,"Naive B","IGHA2","down"
1.36751715814837e-32,-2.01525952217566,0.017,0.079,2.57120576075056e-28,"Naive B","LINC01679","down"
1.18154943577988e-145,-2.01187904006153,0.109,0.378,2.22154924915334e-141,"Naive B","WEE1","down"
5.74870146370774e-09,-2.00962186672599,0.004,0.021,0.000108087084920633,"Naive B","PLCL1","down"
1.89567261441063e-12,-2.00324373274517,0.002,0.018,3.56424364961487e-08,"Naive B","DST","down"
1.29519119920166e-18,-1.98997215147024,0.011,0.047,2.43521849273896e-14,"Naive B","SLC37A2","down"
6.99324311954197e-23,-1.98731035129503,0.009,0.046,1.31486957133628e-18,"Naive B","CLIP4","down"
2.3545512057275e-31,-1.98658835983714,0.018,0.079,4.42702717700884e-27,"Naive B","ENOSF1","down"
1.32161542518115e-100,-1.97904774104126,0.109,0.32,2.4849013224256e-96,"Naive B","IGHA1","down"
2.24343096343003e-26,-1.97868701175295,0.015,0.066,4.21809889744113e-22,"Naive B","LINC02100","down"
9.00063577774866e-10,-1.97631872678161,0.004,0.019,1.6922995389323e-05,"Naive B","SLX1A","down"
2.52844063399637e-41,-1.97593067294511,0.025,0.106,4.75397408003997e-37,"Naive B","FBXO10","down"
1.75160061738872e-30,-1.96827623971866,0.016,0.074,3.29335948081427e-26,"Naive B","DPYSL2","down"
1.47725244425718e-18,-1.95723712270517,0.009,0.044,2.77753004569235e-14,"Naive B","CCL5","down"
5.02241951313084e-07,-1.952390160913,0.007,0.024,0.00944315316858861,"Naive B","RGS13","down"
9.82835601605426e-47,-1.94864295354721,0.026,0.115,1.84792749813852e-42,"Naive B","ENSG00000230709","down"
3.59324459792686e-28,-1.94256617350174,0.019,0.077,6.75601849302208e-24,"Naive B","ABI3","down"
6.89483937366522e-59,-1.93388033708284,0.042,0.163,1.29636769903654e-54,"Naive B","PYCARD","down"
9.53834847163811e-41,-1.93345229563743,0.019,0.091,1.7934002796374e-36,"Naive B","GDPD5","down"
4.79801649978539e-31,-1.93145973215966,0.017,0.077,9.0212306228965e-27,"Naive B","PLEKHG7","down"
5.15381214783515e-34,-1.92901708210966,0.027,0.101,9.69019760035965e-30,"Naive B","LMO2","down"
8.26255281850146e-22,-1.92370049871411,0.013,0.056,1.55352518093464e-17,"Naive B","EPB41L4A","down"
7.19283521641523e-165,-1.92155070449302,0.194,0.5,1.35239687739039e-160,"Naive B","RGCC","down"
3.44827131813375e-49,-1.91474545121829,0.064,0.18,6.48343973235507e-45,"Naive B","CD86","down"
5.7523337175881e-28,-1.91351168813453,0.019,0.076,1.08155378558092e-23,"Naive B","ADAP2","down"
2.61988011375578e-06,-1.90732898683026,0.005,0.018,0.0492589858988361,"Naive B","BMS1P1","down"
2.59253991600709e-09,-1.89097392891178,0.005,0.022,4.87449355007654e-05,"Naive B","JSRP1","down"
1.05851796966496e-22,-1.88799017489266,0.011,0.051,1.99022548656406e-18,"Naive B","LINC01410","down"
5.39283162728687e-95,-1.87925878572214,0.075,0.266,1.01396020256248e-90,"Naive B","CAPN2","down"
3.94762317472722e-55,-1.86495225415773,0.05,0.171,7.42232109312212e-51,"Naive B","OAS1","down"
1.39909273459371e-47,-1.85719357330283,0.035,0.134,2.63057415958309e-43,"Naive B","SYT11","down"
2.91210073678392e-44,-1.85222956707548,0.028,0.115,5.47533180530113e-40,"Naive B","STAMBPL1","down"
8.2386611619702e-175,-1.85047306376749,0.499,0.699,1.54903307167364e-170,"Naive B","S100A10","down"
2.23940559140513e-09,-1.84180212568452,0.005,0.021,4.21053039295992e-05,"Naive B","BATF3","down"
4.30767692945045e-08,-1.8415088874954,0.005,0.02,0.000809929416275273,"Naive B","LRP11","down"
5.16193202523944e-15,-1.82344398828777,0.03,0.072,9.70546459385519e-11,"Naive B","EGR2","down"
1.65665768958026e-32,-1.81744273421248,0.022,0.089,3.11484778794881e-28,"Naive B","ADGRG5","down"
3.68856657204952e-22,-1.80742441926284,0.011,0.052,6.93524286876752e-18,"Naive B","EHD3","down"
1.03305460186385e-43,-1.80336996291826,0.035,0.129,1.94234926242442e-39,"Naive B","NEK6","down"
1.42809776448715e-36,-1.80126599970701,0.088,0.196,2.68510941678874e-32,"Naive B","PLEK","down"
3.10308365024591e-24,-1.79937855668776,0.017,0.068,5.83441787919236e-20,"Naive B","PIEZO1","down"
6.83065286465558e-15,-1.79868896172758,0.009,0.037,1.28429935161254e-10,"Naive B","ST7","down"
1.72021195664787e-21,-1.79666919539987,0.014,0.057,3.23434252088933e-17,"Naive B","KIF1C","down"
8.92524933641772e-131,-1.78426963574567,0.159,0.422,1.67812538023326e-126,"Naive B","APBB1IP","down"
1.02149570570493e-07,-1.78206112158156,0.007,0.024,0.00192061622586641,"Naive B","NIPAL2","down"
6.56762731913799e-19,-1.77842265844563,0.011,0.046,1.23484528854433e-14,"Naive B","TIGD3","down"
1.16754425771341e-09,-1.77111518725809,0.006,0.025,2.19521671335276e-05,"Naive B","PTMS","down"
3.82389615366006e-23,-1.76968249852672,0.012,0.055,7.18968954811164e-19,"Naive B","HIC1","down"
7.5716152197548e-31,-1.76714983084166,0.029,0.1,1.4236150936183e-26,"Naive B","RHEX","down"
8.38215848034157e-65,-1.75353769319023,0.076,0.225,1.57601343747382e-60,"Naive B","TP53I11","down"
1.03197505312934e-20,-1.7492864030775,0.017,0.063,1.94031949489378e-16,"Naive B","TBX21","down"
2.63428158122879e-06,-1.74438283014712,0.004,0.016,0.0495297622902638,"Naive B","ITPRIPL1","down"
5.56131692006039e-33,-1.73952562088188,0.068,0.159,1.04563880730976e-28,"Naive B","S100A4","down"
1.05605483821695e-08,-1.73626445224819,0.003,0.016,0.000198559430681551,"Naive B","SLC27A3","down"
1.04736357875215e-18,-1.73109290773233,0.01,0.044,1.96925300076979e-14,"Naive B","BMP8A","down"
4.09403721242512e-63,-1.71915009497114,0.098,0.251,7.69760876680171e-59,"Naive B","GPR137B","down"
2.18778331068709e-07,-1.71861262515256,0.004,0.017,0.00411347018075386,"Naive B","ENSG00000289007","down"
3.39727144165478e-66,-1.71251449669384,0.082,0.237,6.38754976459932e-62,"Naive B","PLD4","down"
4.78522422867936e-20,-1.71206414140981,0.015,0.056,8.99717859476294e-16,"Naive B","ARHGAP18","down"
9.81619450450951e-53,-1.71204417825267,0.048,0.164,1.84564089073788e-48,"Naive B","CD70","down"
2.10853961007595e-11,-1.70956470992247,0.007,0.03,3.9644761748648e-07,"Naive B","NCS1","down"
2.60433859770928e-85,-1.69398960710361,0.08,0.26,4.89667743141299e-81,"Naive B","ITGB7","down"
2.70530126335747e-38,-1.69155267036478,0.041,0.13,5.08650743536472e-34,"Naive B","FAS","down"
1.55141955709346e-79,-1.68924419684772,0.077,0.249,2.91697905124712e-75,"Naive B","ZMIZ1","down"
3.05022464525431e-222,-1.68713703389011,0.583,0.81,5.73503237800716e-218,"Naive B","IFI30","down"
4.31643155732262e-27,-1.68697677181189,0.017,0.069,8.11575461407798e-23,"Naive B","TRAC","down"
4.71826565593752e-08,-1.68634149242887,0.007,0.025,0.000887128308629372,"Naive B","L3MBTL1","down"
9.02173735362576e-32,-1.68482515469626,0.029,0.099,1.69626705722872e-27,"Naive B","ITGAL","down"
4.6536711275289e-09,-1.68407906853324,0.009,0.03,8.74983245397984e-05,"Naive B","ENSG00000289169","down"
7.43987917471592e-60,-1.68238759694465,0.153,0.3,1.39884608243009e-55,"Naive B","TXNDC5","down"
6.19825358780065e-46,-1.68007533972226,0.032,0.124,1.16539563957828e-41,"Naive B","TRIB1","down"
2.55977487230556e-17,-1.67478018490082,0.016,0.055,4.81288871490892e-13,"Naive B","IL6R","down"
8.09371710885614e-10,-1.67446622647055,0.005,0.023,1.52178069080713e-05,"Naive B","CAMSAP2","down"
1.29198527643128e-35,-1.66637061929117,0.033,0.113,2.4291907167461e-31,"Naive B","SPATA13","down"
2.1017773983262e-22,-1.66316714685338,0.014,0.057,3.95176186433292e-18,"Naive B","DAPK2","down"
5.68906995879364e-68,-1.66290535510421,0.058,0.201,1.06965893365238e-63,"Naive B","HCK","down"
2.6423265760812e-18,-1.66095911385054,0.014,0.051,4.96810242834787e-14,"Naive B","ZNF594-DT","down"
1.99821862654981e-14,-1.65998759890104,0.011,0.042,3.75705066163896e-10,"Naive B","GLMP","down"
1.33835860887383e-89,-1.65610276189909,0.15,0.358,2.51638185640457e-85,"Naive B","TNFRSF1B","down"
7.63857840164624e-20,-1.6541258675316,0.011,0.047,1.43620551107753e-15,"Naive B","ABCC4","down"
9.4729015708111e-13,-1.6520928700514,0.011,0.04,1.7810949533439e-08,"Naive B","SH2D2A","down"
1.37222204373803e-29,-1.6458173504762,0.025,0.088,2.58005188663624e-25,"Naive B","THEM4","down"
1.56421335478743e-37,-1.64226586277853,0.053,0.149,2.94103394967132e-33,"Naive B","BLVRB","down"
9.56620955853865e-11,-1.63443024178399,0.007,0.027,1.79863872119644e-06,"Naive B","TXK","down"
1.13352069553417e-16,-1.63321541668187,0.008,0.035,2.13124561174335e-12,"Naive B","SDC3","down"
